Phone timestamp;HR [bpm];
2024-05-15T21:57:56.127;120
2024-05-15T21:57:57.115;120;1,8
2024-05-15T21:57:58.114;120;1,5
2024-05-15T21:57:59.131;120;4,1
2024-05-15T21:58:00.127;120;3,9
2024-05-15T21:58:01.112;121;3,6
2024-05-15T21:58:02.134;121;3,7
2024-05-15T21:58:03.123;121;3,6
2024-05-15T21:58:04.183;121;3,4
2024-05-15T21:58:05.133;122;3,2
2024-05-15T21:58:06.114;121;3,1
2024-05-15T21:58:07.113;121;2,9
2024-05-15T21:58:08.133;121;2,8
2024-05-15T21:58:09.125;121;2,8
2024-05-15T21:58:10.113;121;2,7
2024-05-15T21:58:11.155;120;2,7
2024-05-15T21:58:12.114;120;2,7
2024-05-15T21:58:13.143;119;1,7
2024-05-15T21:58:14.133;119;1,8
2024-05-15T21:58:15.121;119;1,6
2024-05-15T21:58:16.113;118;1,5
2024-05-15T21:58:17.130;118;0,9
2024-05-15T21:58:18.123;118;1,0
2024-05-15T21:58:19.109;118;1,3
2024-05-15T21:58:20.155;118;1,8
2024-05-15T21:58:21.122;118;1,8
2024-05-15T21:58:22.174;118;2,0
2024-05-15T21:58:23.134;118;2,2
2024-05-15T21:58:24.120;117;2,2
2024-05-15T21:58:25.113;116;2,2
2024-05-15T21:58:26.133;116;2,2
2024-05-15T21:58:27.123;115;2,2
2024-05-15T21:58:28.114;115;2,2
2024-05-15T21:58:29.125;115;2,9
2024-05-15T21:58:30.124;115;2,9
2024-05-15T21:58:31.142;114;3,0
2024-05-15T21:58:32.132;115;3,1
2024-05-15T21:58:33.154;115;3,6
2024-05-15T21:58:34.110;115;3,8
2024-05-15T21:58:35.134;116;3,7
2024-05-15T21:58:36.121;115;3,6
2024-05-15T21:58:37.174;115;3,5
2024-05-15T21:58:38.130;114;3,4
2024-05-15T21:58:39.152;113;3,5
2024-05-15T21:58:40.106;112;4,1
2024-05-15T21:58:41.132;111;4,1
2024-05-15T21:58:42.124;111;4,1
2024-05-15T21:58:43.111;110;4,2
2024-05-15T21:58:44.163;111;4,3
2024-05-15T21:58:45.123;111;4,3
2024-05-15T21:58:46.114;112;4,4
2024-05-15T21:58:47.129;112;4,3
2024-05-15T21:58:48.152;112;4,8
2024-05-15T21:58:49.112;112;4,4
2024-05-15T21:58:50.133;111;4,4
2024-05-15T21:58:51.125;111;4,4
2024-05-15T21:58:52.105;111;4,5
2024-05-15T21:58:53.133;111;4,7
2024-05-15T21:58:54.124;112;4,7
2024-05-15T21:58:55.144;113;4,4
2024-05-15T21:58:56.129;113;4,4
2024-05-15T21:58:57.123;113;4,3
2024-05-15T21:58:58.111;113;4,4
2024-05-15T21:58:59.134;113;3,9
2024-05-15T21:59:00.153;113;3,8
2024-05-15T21:59:01.111;113;3,7
2024-05-15T21:59:02.163;113;3,7
2024-05-15T21:59:03.122;113;3,0
2024-05-15T21:59:04.110;112;2,9
2024-05-15T21:59:05.132;112;2,8
2024-05-15T21:59:06.123;112;2,5
2024-05-15T21:59:07.113;112;2,5
2024-05-15T21:59:08.164;113;2,9
2024-05-15T21:59:09.124;113;2,8
2024-05-15T21:59:10.108;113;2,9
2024-05-15T21:59:11.134;113;2,7
2024-05-15T21:59:12.122;112;2,8
2024-05-15T21:59:13.114;111;3,5
2024-05-15T21:59:14.130;111;3,5
2024-05-15T21:59:15.122;110;3,5
2024-05-15T21:59:16.145;110;3,5
2024-05-15T21:59:17.133;110;3,5
2024-05-15T21:59:18.123;111;4,2
2024-05-15T21:59:19.108;111;4,4
2024-05-15T21:59:20.132;112;4,8
2024-05-15T21:59:21.122;112;4,8
2024-05-15T21:59:22.112;111;4,8
2024-05-15T21:59:23.164;110;4,8
2024-05-15T21:59:24.124;110;5,4
2024-05-15T21:59:25.110;109;5,3
2024-05-15T21:59:26.133;109;5,2
2024-05-15T21:59:27.122;108;5,1
2024-05-15T21:59:28.140;109;5,1
2024-05-15T21:59:29.132;109;5,0
2024-05-15T21:59:30.123;110;5,5
2024-05-15T21:59:31.144;111;5,6
2024-05-15T21:59:32.164;111;5,6
2024-05-15T21:59:33.121;111;5,8
2024-05-15T21:59:34.111;110;5,4
2024-05-15T21:59:35.132;109;5,9
2024-05-15T21:59:36.123;109;5,7
