Phone timestamp;HR [bpm];
2024-05-24T23:19:12.075;70
2024-05-24T23:19:13.053;71
2024-05-24T23:19:14.044;72
2024-05-24T23:19:15.054;73
2024-05-24T23:19:16.043;74;11,9
2024-05-24T23:19:17.029;74;11,0
2024-05-24T23:19:18.087;74;10,2
2024-05-24T23:19:19.054;73;9,7
2024-05-24T23:19:20.060;72;9,4
2024-05-24T23:19:21.053;72;8,8
2024-05-24T23:19:22.054;71;15,7
2024-05-24T23:19:23.032;71;15,6
2024-05-24T23:19:24.064;71;14,8
2024-05-24T23:19:25.046;71;14,9
2024-05-24T23:19:26.061;72;14,7
2024-05-24T23:19:27.065;73;14,3
2024-05-24T23:19:28.037;74;13,8
2024-05-24T23:19:29.043;75;13,5
2024-05-24T23:19:30.053;76;13,0
2024-05-24T23:19:31.035;76;12,7
2024-05-24T23:19:32.061;77;13,6
2024-05-24T23:19:33.063;77;17,0
2024-05-24T23:19:34.043;77;16,7
2024-05-24T23:19:35.031;78;17,0
2024-05-24T23:19:36.064;79;18,6
2024-05-24T23:19:37.033;80;20,3
2024-05-24T23:19:38.044;80;20,4
2024-05-24T23:19:39.055;79;21,0
2024-05-24T23:19:40.034;79;21,0
2024-05-24T23:19:41.087;77;21,0
2024-05-24T23:19:42.124;76;21,4
2024-05-24T23:19:43.054;75;22,7
2024-05-24T23:19:44.033;74;22,8
2024-05-24T23:19:45.053;74;21,1
2024-05-24T23:19:46.054;74;20,9
2024-05-24T23:19:47.033;75;22,6
2024-05-24T23:19:48.051;75;25,4
2024-05-24T23:19:49.043;75;25,3
2024-05-24T23:19:50.032;74;27,8
2024-05-24T23:19:51.065;73;27,8
2024-05-24T23:19:52.040;72;29,0
2024-05-24T23:19:53.062;70;29,5
2024-05-24T23:19:54.058;69;29,7
2024-05-24T23:19:55.053;69;30,3
2024-05-24T23:19:56.031;69;29,8
2024-05-24T23:19:57.053;70;28,8
2024-05-24T23:19:58.042;71;28,8
2024-05-24T23:19:59.034;71;28,9
2024-05-24T23:20:00.093;71;31,2
2024-05-24T23:20:01.038;70;30,0
2024-05-24T23:20:02.033;70;28,9
2024-05-24T23:20:03.055;68;28,6
2024-05-24T23:20:04.054;67;29,5
2024-05-24T23:20:05.043;67;30,5
2024-05-24T23:20:06.064;67;30,5
2024-05-24T23:20:07.043;67;30,3
2024-05-24T23:20:08.067;68;30,2
2024-05-24T23:20:09.049;69;29,2
2024-05-24T23:20:10.084;70;29,5
2024-05-24T23:20:11.034;70;30,2
2024-05-24T23:20:12.050;70;29,4
2024-05-24T23:20:13.054;69;26,9
2024-05-24T23:20:14.044;69;26,9
2024-05-24T23:20:15.094;68;24,5
2024-05-24T23:20:16.037;67;24,5
2024-05-24T23:20:17.031;67;24,2
2024-05-24T23:20:18.064;66;23,9
2024-05-24T23:20:19.055;67;23,6
2024-05-24T23:20:20.035;68;22,8
2024-05-24T23:20:21.047;69;22,8
2024-05-24T23:20:22.055;70;22,8
2024-05-24T23:20:23.045;70;22,4
2024-05-24T23:20:24.061;71;22,2
2024-05-24T23:20:25.042;71;18,4
2024-05-24T23:20:26.047;71;18,5
2024-05-24T23:20:27.063;71;20,4
2024-05-24T23:20:28.054;71;19,8
2024-05-24T23:20:29.062;71;18,5
2024-05-24T23:20:30.048;72;16,8
2024-05-24T23:20:31.056;73;17,0
2024-05-24T23:20:32.033;73;17,1
2024-05-24T23:20:33.065;73;18,7
2024-05-24T23:20:34.047;73;18,3
2024-05-24T23:20:35.036;73;17,1
2024-05-24T23:20:36.094;72;17,0
2024-05-24T23:20:37.043;71;16,5
2024-05-24T23:20:38.034;70;17,0
2024-05-24T23:20:39.051;70;16,5
2024-05-24T23:20:40.048;69;16,4
2024-05-24T23:20:41.045;70;16,0
2024-05-24T23:20:42.045;70;15,1
2024-05-24T23:20:43.045;70;14,7
2024-05-24T23:20:44.036;70;15,0
2024-05-24T23:20:45.094;70;15,0
2024-05-24T23:20:46.058;70;15,0
2024-05-24T23:20:47.033;69;14,9
2024-05-24T23:20:48.084;69;14,3
2024-05-24T23:20:49.038;69;16,3
2024-05-24T23:20:50.045;69;16,2
2024-05-24T23:20:51.064;70;16,1
