Phone timestamp;HR [bpm];
2024-05-02T10:10:06.719;0
2024-05-02T10:10:07.734;0
2024-05-02T10:10:08.739;67
2024-05-02T10:10:09.731;67
2024-05-02T10:10:10.743;67
2024-05-02T10:10:11.727;67;30,5
2024-05-02T10:10:12.739;67;32,4
2024-05-02T10:10:13.743;67;30,6
2024-05-02T10:10:14.767;66;28,3
2024-05-02T10:10:15.738;66;26,0
2024-05-02T10:10:16.745;65;32,5
2024-05-02T10:10:17.737;64;40,8
2024-05-02T10:10:18.743;64;39,1
2024-05-02T10:10:19.729;64;37,5
2024-05-02T10:10:20.722;66;34,9
2024-05-02T10:10:21.751;67;34,7
2024-05-02T10:10:22.738;68;33,7
2024-05-02T10:10:23.746;68;32,7
2024-05-02T10:10:24.727;69;32,0
2024-05-02T10:10:25.733;70;31,3
2024-05-02T10:10:26.731;71;30,7
2024-05-02T10:10:27.727;71;30,3
2024-05-02T10:10:28.750;72;29,7
2024-05-02T10:10:29.732;73;29,1
2024-05-02T10:10:30.728;73;30,2
2024-05-02T10:10:31.743;74;29,2
2024-05-02T10:10:32.730;75;28,6
2024-05-02T10:10:33.733;75;28,1
2024-05-02T10:10:34.724;75;27,5
2024-05-02T10:10:35.732;75;26,0
2024-05-02T10:10:36.769;75;26,2
2024-05-02T10:10:37.746;75;26,4
2024-05-02T10:10:38.751;75;26,2
2024-05-02T10:10:39.724;75;26,1
2024-05-02T10:10:40.744;76;23,2
2024-05-02T10:10:41.725;76;36,9
2024-05-02T10:10:42.724;77;37,4
2024-05-02T10:10:43.737;77;37,4
2024-05-02T10:10:44.736;76;37,4
2024-05-02T10:10:45.744;75;36,9
2024-05-02T10:10:46.741;74;37,9
2024-05-02T10:10:47.747;73;43,4
2024-05-02T10:10:48.720;71;43,1
2024-05-02T10:10:49.716;70;43,3
2024-05-02T10:10:50.748;70;43,2
2024-05-02T10:10:51.747;69;42,7
2024-05-02T10:10:52.727;69;45,2
2024-05-02T10:10:53.759;68;49,0
2024-05-02T10:10:54.730;69;49,1
2024-05-02T10:10:55.747;69;48,2
2024-05-02T10:10:56.740;69;48,3
2024-05-02T10:10:57.734;68;48,3
2024-05-02T10:10:58.746;68;48,9
2024-05-02T10:10:59.729;67;49,0
2024-05-02T10:11:00.733;67;49,0
2024-05-02T10:11:01.722;67;48,7
2024-05-02T10:11:02.736;68;49,3
2024-05-02T10:11:03.723;69;49,3
2024-05-02T10:11:04.733;70;49,3
2024-05-02T10:11:05.731;71;50,5
2024-05-02T10:11:06.730;71;39,6
2024-05-02T10:11:07.759;72;40,3
2024-05-02T10:11:08.740;73;40,3
2024-05-02T10:11:09.740;74;40,5
2024-05-02T10:11:10.725;73;41,6
2024-05-02T10:11:11.748;72;40,8
2024-05-02T10:11:12.739;72;35,8
2024-05-02T10:11:13.728;71;34,9
2024-05-02T10:11:14.761;71;35,0
2024-05-02T10:11:15.728;70;34,7
2024-05-02T10:11:16.747;70;34,7
2024-05-02T10:11:17.719;70;34,1
2024-05-02T10:11:18.750;70;29,0
2024-05-02T10:11:19.738;70;28,8
2024-05-02T10:11:20.728;69;28,9
2024-05-02T10:11:21.727;68;29,2
2024-05-02T10:11:22.724;67;29,1
2024-05-02T10:11:23.728;66;29,9
2024-05-02T10:11:24.723;66;29,5
2024-05-02T10:11:25.737;66;29,5
2024-05-02T10:11:26.749;66;29,9
2024-05-02T10:11:27.747;67;30,7
2024-05-02T10:11:28.751;67;30,4
2024-05-02T10:11:29.722;67;30,4
2024-05-02T10:11:30.738;67;31,0
2024-05-02T10:11:31.756;67;29,0
2024-05-02T10:11:32.750;66;27,0
2024-05-02T10:11:33.732;65;25,3
2024-05-02T10:11:34.751;65;25,5
2024-05-02T10:11:35.742;64;27,6
2024-05-02T10:11:36.740;65;27,5
2024-05-02T10:11:37.744;66;25,8
2024-05-02T10:11:38.721;66;25,6
2024-05-02T10:11:39.751;65;25,6
2024-05-02T10:11:40.755;66;25,6
2024-05-02T10:11:41.734;67;26,1
2024-05-02T10:11:42.734;66;28,6
2024-05-02T10:11:43.743;66;28,7
2024-05-02T10:11:44.724;65;26,0
2024-05-02T10:11:45.756;64;25,6
2024-05-02T10:11:46.742;63;26,4
2024-05-02T10:11:47.738;62;27,0
2024-05-02T10:11:48.745;62;26,8
2024-05-02T10:11:49.750;62;26,8
2024-05-02T10:11:50.743;63;25,8
2024-05-02T10:11:51.728;63;25,0
2024-05-02T10:11:52.720;64;26,2
2024-05-02T10:11:53.750;64;26,5
2024-05-02T10:11:54.734;64;26,1
2024-05-02T10:11:55.773;64;25,0
2024-05-02T10:11:56.728;63;24,1
2024-05-02T10:11:57.743;63;24,2
2024-05-02T10:11:58.739;63;23,5
2024-05-02T10:11:59.737;63;23,4
2024-05-02T10:12:00.774;63;23,5
2024-05-02T10:12:01.733;63;23,5
2024-05-02T10:12:02.747;63;23,3
2024-05-02T10:12:03.748;63;21,1
2024-05-02T10:12:04.730;63;21,0
2024-05-02T10:12:05.726;63;21,1
2024-05-02T10:12:06.741;63;22,1
2024-05-02T10:12:07.751;63;22,1
2024-05-02T10:12:08.748;63;21,2
