Phone timestamp;HR [bpm];
2024-05-25T22:59:55.203;115
2024-05-25T22:59:56.206;115
2024-05-25T22:59:57.216;114;5,0
2024-05-25T22:59:58.206;114;7,4
2024-05-25T22:59:59.187;113;6,5
2024-05-25T23:00:00.227;113;7,6
2024-05-25T23:00:01.204;113;7,3
2024-05-25T23:00:02.195;113;7,5
2024-05-25T23:00:03.247;113;7,0
2024-05-25T23:00:04.218;113;7,0
2024-05-25T23:00:05.196;113;7,2
2024-05-25T23:00:06.228;113;6,9
2024-05-25T23:00:07.206;113;6,8
2024-05-25T23:00:08.198;113;6,6
2024-05-25T23:00:09.217;112;6,4
2024-05-25T23:00:10.199;111;6,1
2024-05-25T23:00:11.268;111;6,1
2024-05-25T23:00:12.212;110;6,0
2024-05-25T23:00:13.206;109;6,0
2024-05-25T23:00:14.208;109;5,2
2024-05-25T23:00:15.227;109;5,7
2024-05-25T23:00:16.207;109;4,8
2024-05-25T23:00:17.188;109;4,8
2024-05-25T23:00:18.228;110;4,3
2024-05-25T23:00:19.215;111;4,3
2024-05-25T23:00:20.194;112;3,7
2024-05-25T23:00:21.214;112;3,2
2024-05-25T23:00:22.203;113;3,2
2024-05-25T23:00:23.199;113;3,3
2024-05-25T23:00:24.228;113;3,3
2024-05-25T23:00:25.200;113;3,3
2024-05-25T23:00:26.188;113;3,3
2024-05-25T23:00:27.226;113;3,1
2024-05-25T23:00:28.215;113;3,1
2024-05-25T23:00:29.190;114;3,1
2024-05-25T23:00:30.212;113;2,1
2024-05-25T23:00:31.197;113;2,3
2024-05-25T23:00:32.206;113;2,3
2024-05-25T23:00:33.215;113;2,3
2024-05-25T23:00:34.206;112;2,3
2024-05-25T23:00:35.193;112;2,3
2024-05-25T23:00:36.226;111;2,2
2024-05-25T23:00:37.216;111;2,2
2024-05-25T23:00:38.208;110;2,1
2024-05-25T23:00:39.208;110;1,9
2024-05-25T23:00:40.199;110;1,9
2024-05-25T23:00:41.206;110;1,9
2024-05-25T23:00:42.248;110;1,9
2024-05-25T23:00:43.205;110;1,7
2024-05-25T23:00:44.227;110;1,8
2024-05-25T23:00:45.228;111;1,8
2024-05-25T23:00:46.201;111;1,7
2024-05-25T23:00:47.207;111;1,6
2024-05-25T23:00:48.217;111;1,9
2024-05-25T23:00:49.199;111;3,1
2024-05-25T23:00:50.189;111;3,1
2024-05-25T23:00:51.226;110;3,1
2024-05-25T23:00:52.217;110;3,4
2024-05-25T23:00:53.196;109;3,6
2024-05-25T23:00:54.220;108;3,6
2024-05-25T23:00:55.203;108;3,5
2024-05-25T23:00:56.207;108;3,5
2024-05-25T23:00:57.258;108;3,5
2024-05-25T23:00:58.204;108;3,5
2024-05-25T23:00:59.256;109;3,5
2024-05-25T23:01:00.227;109;3,4
2024-05-25T23:01:01.247;109;3,9
2024-05-25T23:01:02.192;109;3,8
2024-05-25T23:01:03.208;109;3,8
2024-05-25T23:01:04.217;110;3,7
2024-05-25T23:01:05.207;110;2,9
2024-05-25T23:01:06.252;111;2,9
2024-05-25T23:01:07.201;111;2,9
2024-05-25T23:01:08.197;111;2,6
2024-05-25T23:01:09.227;111;2,4
2024-05-25T23:01:10.207;111;2,4
2024-05-25T23:01:11.197;111;2,4
2024-05-25T23:01:12.220;111;2,4
2024-05-25T23:01:13.218;111;2,4
2024-05-25T23:01:14.208;112;2,4
2024-05-25T23:01:15.228;112;2,5
2024-05-25T23:01:16.203;112;1,8
2024-05-25T23:01:17.248;112;1,8
2024-05-25T23:01:18.227;112;2,1
2024-05-25T23:01:19.200;112;2,1
2024-05-25T23:01:20.197;112;2,5
2024-05-25T23:01:21.246;111;2,5
2024-05-25T23:01:22.216;111;2,9
2024-05-25T23:01:23.226;111;2,9
2024-05-25T23:01:24.228;110;3,0
