Phone timestamp;HR [bpm];
2024-05-22T19:37:42.475;89
2024-05-22T19:37:43.531;89
2024-05-22T19:37:44.485;89;3,8
2024-05-22T19:37:45.475;89;9,6
2024-05-22T19:37:46.496;90;8,7
2024-05-22T19:37:47.486;91;13,0
2024-05-22T19:37:48.475;91;12,3
2024-05-22T19:37:49.495;91;11,6
2024-05-22T19:37:50.491;91;11,1
2024-05-22T19:37:51.510;90;11,2
2024-05-22T19:37:52.495;88;11,1
2024-05-22T19:37:53.514;87;10,5
2024-05-22T19:37:54.482;87;10,0
2024-05-22T19:37:55.495;87;9,7
2024-05-22T19:37:56.487;88;10,6
2024-05-22T19:37:57.512;89;10,3
2024-05-22T19:37:58.495;90;9,9
2024-05-22T19:37:59.485;91;10,0
2024-05-22T19:38:00.475;91;9,8
2024-05-22T19:38:01.496;92;10,2
2024-05-22T19:38:02.484;93;10,3
2024-05-22T19:38:03.485;94;10,3
2024-05-22T19:38:04.531;94;9,6
2024-05-22T19:38:05.484;93;8,5
2024-05-22T19:38:06.474;93;8,2
2024-05-22T19:38:07.496;92;8,4
2024-05-22T19:38:08.519;92;10,3
2024-05-22T19:38:09.476;92;10,3
2024-05-22T19:38:10.530;93;10,0
2024-05-22T19:38:11.516;93;9,8
2024-05-22T19:38:12.475;93;10,4
2024-05-22T19:38:13.495;92;11,0
2024-05-22T19:38:14.484;91;11,5
2024-05-22T19:38:15.475;90;11,2
2024-05-22T19:38:16.495;90;11,2
2024-05-22T19:38:17.485;90;11,2
2024-05-22T19:38:18.475;91;12,1
2024-05-22T19:38:19.496;92;13,6
2024-05-22T19:38:20.485;94;13,3
2024-05-22T19:38:21.475;95;13,3
2024-05-22T19:38:22.494;95;15,1
2024-05-22T19:38:23.486;94;15,0
2024-05-22T19:38:24.474;94;14,8
2024-05-22T19:38:25.494;93;14,8
2024-05-22T19:38:26.485;92;15,4
2024-05-22T19:38:27.477;93;14,6
2024-05-22T19:38:28.529;93;14,8
2024-05-22T19:38:29.485;93;15,1
2024-05-22T19:38:30.475;93;15,2
2024-05-22T19:38:31.498;92;14,8
2024-05-22T19:38:32.521;91;14,7
2024-05-22T19:38:33.475;90;14,2
2024-05-22T19:38:34.524;87;14,5
2024-05-22T19:38:35.486;86;14,3
2024-05-22T19:38:36.505;86;14,3
2024-05-22T19:38:37.496;86;14,3
2024-05-22T19:38:38.484;85;13,3
2024-05-22T19:38:39.476;86;11,6
2024-05-22T19:38:40.496;86;11,5
2024-05-22T19:38:41.485;86;11,5
2024-05-22T19:38:42.476;86;9,5
2024-05-22T19:38:43.528;86;9,0
2024-05-22T19:38:44.517;86;9,2
2024-05-22T19:38:45.476;86;9,2
2024-05-22T19:38:46.496;86;8,4
2024-05-22T19:38:47.522;86;7,5
2024-05-22T19:38:48.476;86;7,1
2024-05-22T19:38:49.495;87;6,4
2024-05-22T19:38:50.487;87;6,1
2024-05-22T19:38:51.543;88;6,7
2024-05-22T19:38:52.496;89;7,5
2024-05-22T19:38:53.523;89;7,5
2024-05-22T19:38:54.476;89;6,2
2024-05-22T19:38:55.496;89;6,0
2024-05-22T19:38:56.486;89;6,0
2024-05-22T19:38:57.476;88;7,2
2024-05-22T19:38:58.496;87;7,2
2024-05-22T19:38:59.487;87;7,2
2024-05-22T19:39:00.477;87;7,1
2024-05-22T19:39:01.530;88;7,5
2024-05-22T19:39:02.485;89;9,3
2024-05-22T19:39:03.480;90;9,3
2024-05-22T19:39:04.496;90;9,7
2024-05-22T19:39:05.486;90;9,7
2024-05-22T19:39:06.475;88;11,3
2024-05-22T19:39:07.496;87;11,5
2024-05-22T19:39:08.486;87;11,9
2024-05-22T19:39:09.484;86;11,9
2024-05-22T19:39:10.496;86;11,7
2024-05-22T19:39:11.516;87;12,1
2024-05-22T19:39:12.476;87;12,4
2024-05-22T19:39:13.495;89;13,0
2024-05-22T19:39:14.486;90;13,0
2024-05-22T19:39:15.504;90;12,9
2024-05-22T19:39:16.562;89;12,6
2024-05-22T19:39:17.520;88;12,8
2024-05-22T19:39:18.475;86;13,9
2024-05-22T19:39:19.495;86;13,9
2024-05-22T19:39:20.486;86;13,7
2024-05-22T19:39:21.478;86;12,8
2024-05-22T19:39:22.495;87;12,7
2024-05-22T19:39:23.485;88;13,4
2024-05-22T19:39:24.475;89;13,4
2024-05-22T19:39:25.496;89;12,3
2024-05-22T19:39:26.486;89;11,9
2024-05-22T19:39:27.475;89;12,3
2024-05-22T19:39:28.496;89;13,2
2024-05-22T19:39:29.484;88;13,2
