Phone timestamp;HR [bpm];
2024-05-16T23:16:59.550;116
2024-05-16T23:17:00.545;116
2024-05-16T23:17:01.535;116;1,6
2024-05-16T23:17:02.558;117;1,7
2024-05-16T23:17:03.545;117;1,6
2024-05-16T23:17:04.538;117;1,4
2024-05-16T23:17:05.557;117;1,4
2024-05-16T23:17:06.556;117;1,3
2024-05-16T23:17:07.538;118;1,6
2024-05-16T23:17:08.569;118;2,6
2024-05-16T23:17:09.548;118;2,5
2024-05-16T23:17:10.528;119;2,5
2024-05-16T23:17:11.597;118;2,4
2024-05-16T23:17:12.581;116;2,7
2024-05-16T23:17:13.537;116;2,7
2024-05-16T23:17:14.558;115;2,9
2024-05-16T23:17:15.539;114;2,9
2024-05-16T23:17:16.537;113;3,0
2024-05-16T23:17:17.570;112;3,0
2024-05-16T23:17:18.546;112;3,1
2024-05-16T23:17:19.528;111;3,1
2024-05-16T23:17:20.566;110;3,1
2024-05-16T23:17:21.586;110;3,1
2024-05-16T23:17:22.534;111;3,0
2024-05-16T23:17:23.587;111;2,6
2024-05-16T23:17:24.544;112;2,6
2024-05-16T23:17:25.548;113;2,9
2024-05-16T23:17:26.568;114;3,7
2024-05-16T23:17:27.577;115;3,4
2024-05-16T23:17:28.536;116;3,9
2024-05-16T23:17:29.566;116;3,9
2024-05-16T23:17:30.547;116;3,9
2024-05-16T23:17:31.535;116;3,7
2024-05-16T23:17:32.558;115;3,7
2024-05-16T23:17:33.541;115;3,7
2024-05-16T23:17:34.536;115;3,6
2024-05-16T23:17:35.568;115;3,7
2024-05-16T23:17:36.588;115;4,4
2024-05-16T23:17:37.537;115;4,4
2024-05-16T23:17:38.579;115;5,0
2024-05-16T23:17:39.557;115;4,9
2024-05-16T23:17:40.541;115;5,0
2024-05-16T23:17:41.556;114;5,0
2024-05-16T23:17:42.542;113;4,5
2024-05-16T23:17:43.535;112;5,3
2024-05-16T23:17:44.597;111;4,9
2024-05-16T23:17:45.620;110;4,9
2024-05-16T23:17:46.568;110;4,9
2024-05-16T23:17:47.552;109;5,1
2024-05-16T23:17:48.557;109;5,1
2024-05-16T23:17:49.536;109;5,9
2024-05-16T23:17:50.559;109;5,9
2024-05-16T23:17:51.544;109;6,2
2024-05-16T23:17:52.542;109;5,7
2024-05-16T23:17:53.569;109;5,7
2024-05-16T23:17:54.558;109;5,3
2024-05-16T23:17:55.536;108;5,2
2024-05-16T23:17:56.549;108;5,6
2024-05-16T23:17:57.559;108;5,6
2024-05-16T23:17:58.536;108;6,3
2024-05-16T23:17:59.558;108;5,6
2024-05-16T23:18:00.542;108;6,2
2024-05-16T23:18:01.548;107;7,9
2024-05-16T23:18:02.598;106;8,2
2024-05-16T23:18:03.558;105;8,2
2024-05-16T23:18:04.542;104;8,0
2024-05-16T23:18:05.555;104;7,5
2024-05-16T23:18:06.588;104;7,5
2024-05-16T23:18:07.536;105;7,4
2024-05-16T23:18:08.558;106;7,4
2024-05-16T23:18:09.545;106;7,4
2024-05-16T23:18:10.537;107;7,3
2024-05-16T23:18:11.587;107;7,3
2024-05-16T23:18:12.558;107;7,1
2024-05-16T23:18:13.538;107;7,3
2024-05-16T23:18:14.554;107;6,7
2024-05-16T23:18:15.547;107;7,1
2024-05-16T23:18:16.540;107;6,6
2024-05-16T23:18:17.596;108;4,3
