Phone timestamp;HR [bpm];
2024-05-14T12:10:12.956;90
2024-05-14T12:10:13.973;92
2024-05-14T12:10:14.976;93;1,4
2024-05-14T12:10:15.998;95;10,3
2024-05-14T12:10:16.977;96;17,6
2024-05-14T12:10:17.964;98;17,8
2024-05-14T12:10:18.959;99;17,4
2024-05-14T12:10:19.974;100;16,7
2024-05-14T12:10:21.006;100;16,0
2024-05-14T12:10:21.949;101;15,3
2024-05-14T12:10:22.974;101;14,8
2024-05-14T12:10:23.978;101;14,1
2024-05-14T12:10:24.958;101;13,6
2024-05-14T12:10:25.987;102;13,3
2024-05-14T12:10:26.995;102;13,8
2024-05-14T12:10:27.948;103;13,3
2024-05-14T12:10:28.976;103;13,1
2024-05-14T12:10:29.977;103;12,8
2024-05-14T12:10:30.995;103;12,8
2024-05-14T12:10:31.971;102;12,8
2024-05-14T12:10:32.996;101;12,0
2024-05-14T12:10:33.957;100;9,3
2024-05-14T12:10:34.987;99;9,3
2024-05-14T12:10:35.967;98;8,0
2024-05-14T12:10:36.948;98;19,7
2024-05-14T12:10:38.005;97;19,5
2024-05-14T12:10:38.976;96;19,6
2024-05-14T12:10:39.998;94;20,5
2024-05-14T12:10:40.975;92;20,5
2024-05-14T12:10:41.993;91;20,5
2024-05-14T12:10:42.950;90;20,5
2024-05-14T12:10:43.988;89;20,6
2024-05-14T12:10:44.966;89;20,9
2024-05-14T12:10:45.948;89;22,9
2024-05-14T12:10:47.016;89;22,4
2024-05-14T12:10:47.979;88;22,4
2024-05-14T12:10:48.959;86;24,2
2024-05-14T12:10:49.975;85;24,2
2024-05-14T12:10:50.992;84;24,2
2024-05-14T12:10:51.969;84;24,2
2024-05-14T12:10:53.019;84;24,3
2024-05-14T12:10:53.968;85;25,5
2024-05-14T12:10:54.959;86;25,6
2024-05-14T12:10:55.989;85;25,6
2024-05-14T12:10:57.009;85;25,8
2024-05-14T12:10:57.956;84;19,2
2024-05-14T12:10:59.008;83;19,2
2024-05-14T12:10:59.958;83;20,4
2024-05-14T12:11:00.987;82;19,4
2024-05-14T12:11:01.986;84;19,4
2024-05-14T12:11:02.972;85;19,5
2024-05-14T12:11:03.956;86;20,3
2024-05-14T12:11:04.981;88;19,9
2024-05-14T12:11:05.966;88;17,6
2024-05-14T12:11:06.968;89;17,6
2024-05-14T12:11:08.007;88;20,4
2024-05-14T12:11:08.963;87;18,2
2024-05-14T12:11:09.968;87;18,3
2024-05-14T12:11:11.000;87;18,3
2024-05-14T12:11:11.998;88;19,1
2024-05-14T12:11:12.948;89;24,9
2024-05-14T12:11:13.981;89;23,6
2024-05-14T12:11:14.957;89;23,4
2024-05-14T12:11:15.965;88;23,6
2024-05-14T12:11:17.017;87;26,4
2024-05-14T12:11:17.963;85;26,5
