Phone timestamp;HR [bpm];
2024-05-26T22:15:16.030;73
2024-05-26T22:15:17.019;74
2024-05-26T22:15:18.080;74
2024-05-26T22:15:19.023;74;20,0
2024-05-26T22:15:20.032;73;22,0
2024-05-26T22:15:21.052;72;23,7
2024-05-26T22:15:22.055;72;22,2
2024-05-26T22:15:23.016;72;20,1
2024-05-26T22:15:24.032;72;19,2
2024-05-26T22:15:25.072;73;18,5
2024-05-26T22:15:26.062;74;18,2
2024-05-26T22:15:27.041;74;17,7
2024-05-26T22:15:28.028;75;22,0
2024-05-26T22:15:29.033;75;24,7
2024-05-26T22:15:30.051;75;23,3
2024-05-26T22:15:31.031;73;23,1
2024-05-26T22:15:32.020;72;22,6
2024-05-26T22:15:33.067;72;23,4
2024-05-26T22:15:34.041;71;26,5
2024-05-26T22:15:35.051;71;27,6
2024-05-26T22:15:36.036;71;27,1
2024-05-26T22:15:37.028;71;26,6
2024-05-26T22:15:38.032;73;27,7
2024-05-26T22:15:39.052;74;31,6
2024-05-26T22:15:40.026;75;35,6
2024-05-26T22:15:41.019;77;35,4
2024-05-26T22:15:42.036;76;35,2
2024-05-26T22:15:43.041;75;34,7
2024-05-26T22:15:44.017;73;34,9
2024-05-26T22:15:45.081;73;34,4
2024-05-26T22:15:46.028;72;34,4
2024-05-26T22:15:47.055;71;34,3
2024-05-26T22:15:48.034;70;34,8
2024-05-26T22:15:49.042;70;34,8
2024-05-26T22:15:50.013;70;34,8
2024-05-26T22:15:51.035;70;37,5
2024-05-26T22:15:52.056;71;36,1
2024-05-26T22:15:53.036;71;34,9
2024-05-26T22:15:54.052;70;35,1
2024-05-26T22:15:55.031;68;35,5
2024-05-26T22:15:56.028;68;36,3
2024-05-26T22:15:57.030;68;35,8
2024-05-26T22:15:58.070;68;35,4
2024-05-26T22:15:59.061;68;33,4
2024-05-26T22:16:00.034;69;32,1
2024-05-26T22:16:01.045;70;32,7
2024-05-26T22:16:02.032;71;32,9
2024-05-26T22:16:03.041;72;31,6
2024-05-26T22:16:04.030;72;27,3
2024-05-26T22:16:05.012;72;22,5
2024-05-26T22:16:06.081;71;22,5
2024-05-26T22:16:07.042;71;22,6
2024-05-26T22:16:08.032;71;22,9
2024-05-26T22:16:09.033;71;22,1
2024-05-26T22:16:10.072;72;22,4
2024-05-26T22:16:11.022;73;23,5
2024-05-26T22:16:12.052;74;23,1
2024-05-26T22:16:13.031;75;23,2
2024-05-26T22:16:14.013;74;23,8
2024-05-26T22:16:15.051;73;19,0
2024-05-26T22:16:16.041;72;19,8
2024-05-26T22:16:17.032;72;19,8
2024-05-26T22:16:18.042;71;20,6
2024-05-26T22:16:19.025;70;19,7
2024-05-26T22:16:20.019;70;19,6
2024-05-26T22:16:21.052;70;18,1
2024-05-26T22:16:22.031;71;18,5
2024-05-26T22:16:23.011;71;19,7
2024-05-26T22:16:24.037;72;21,0
2024-05-26T22:16:25.044;72;19,6
2024-05-26T22:16:26.063;70;19,6
2024-05-26T22:16:27.040;68;20,2
2024-05-26T22:16:28.021;67;20,5
2024-05-26T22:16:29.030;67;20,3
2024-05-26T22:16:30.053;67;19,4
2024-05-26T22:16:31.030;67;19,5
2024-05-26T22:16:32.049;68;19,4
2024-05-26T22:16:33.082;68;19,1
2024-05-26T22:16:34.041;68;19,1
2024-05-26T22:16:35.062;69;19,1
2024-05-26T22:16:36.041;69;17,4
2024-05-26T22:16:37.021;70;16,9
2024-05-26T22:16:38.032;70;16,9
2024-05-26T22:16:39.082;70;16,1
2024-05-26T22:16:40.032;70;16,1
2024-05-26T22:16:41.013;70;15,1
2024-05-26T22:16:42.052;70;15,1
2024-05-26T22:16:43.042;70;15,3
2024-05-26T22:16:44.033;70;15,3
2024-05-26T22:16:45.039;70;15,3
2024-05-26T22:16:46.025;71;14,9
