Phone timestamp;HR [bpm];
2024-05-25T23:06:43.194;128
2024-05-25T23:06:44.209;128
2024-05-25T23:06:45.198;128;1,3
2024-05-25T23:06:46.210;127;2,6
2024-05-25T23:06:47.251;127;4,6
2024-05-25T23:06:48.230;126;4,2
2024-05-25T23:06:49.261;126;5,4
2024-05-25T23:06:50.210;125;5,8
2024-05-25T23:06:51.210;125;5,6
2024-05-25T23:06:52.230;124;5,4
2024-05-25T23:06:53.210;123;5,1
2024-05-25T23:06:54.204;122;5,1
2024-05-25T23:06:55.244;122;4,9
2024-05-25T23:06:56.219;121;4,8
2024-05-25T23:06:57.202;120;4,6
2024-05-25T23:06:58.211;119;4,5
2024-05-25T23:06:59.207;119;4,6
2024-05-25T23:07:00.210;118;4,6
2024-05-25T23:07:01.220;118;4,5
2024-05-25T23:07:02.200;118;3,9
2024-05-25T23:07:03.198;118;3,9
2024-05-25T23:07:04.247;118;3,5
2024-05-25T23:07:05.209;118;2,9
2024-05-25T23:07:06.211;118;2,9
2024-05-25T23:07:07.228;118;3,3
2024-05-25T23:07:08.207;119;3,9
2024-05-25T23:07:09.193;119;4,8
2024-05-25T23:07:10.220;119;5,8
2024-05-25T23:07:11.220;119;5,9
2024-05-25T23:07:12.230;120;6,0
2024-05-25T23:07:13.219;120;6,7
2024-05-25T23:07:14.220;120;6,6
2024-05-25T23:07:15.210;119;6,6
2024-05-25T23:07:16.230;118;6,6
2024-05-25T23:07:17.209;118;6,6
2024-05-25T23:07:18.222;117;6,6
2024-05-25T23:07:19.231;116;7,0
2024-05-25T23:07:20.251;115;7,2
2024-05-25T23:07:21.226;115;7,2
2024-05-25T23:07:22.211;114;7,2
2024-05-25T23:07:23.212;114;7,2
2024-05-25T23:07:24.211;113;7,6
2024-05-25T23:07:25.219;112;6,0
2024-05-25T23:07:26.209;111;6,3
2024-05-25T23:07:27.211;111;6,9
2024-05-25T23:07:28.230;110;7,2
2024-05-25T23:07:29.209;110;6,6
2024-05-25T23:07:30.210;110;6,6
2024-05-25T23:07:31.220;110;6,6
2024-05-25T23:07:32.242;109;6,6
2024-05-25T23:07:33.211;109;6,6
2024-05-25T23:07:34.218;108;6,6
2024-05-25T23:07:35.206;107;6,2
2024-05-25T23:07:36.197;107;5,8
2024-05-25T23:07:37.261;107;5,7
2024-05-25T23:07:38.208;107;6,0
2024-05-25T23:07:39.211;106;5,8
2024-05-25T23:07:40.220;106;4,9
2024-05-25T23:07:41.201;106;4,9
2024-05-25T23:07:42.210;106;4,6
2024-05-25T23:07:43.265;107;3,4
2024-05-25T23:07:44.211;107;2,5
2024-05-25T23:07:45.195;107;2,5
2024-05-25T23:07:46.231;107;2,3
2024-05-25T23:07:47.222;107;2,4
2024-05-25T23:07:48.209;108;2,6
2024-05-25T23:07:49.220;108;2,6
2024-05-25T23:07:50.200;108;2,5
2024-05-25T23:07:51.230;107;2,5
2024-05-25T23:07:52.231;107;3,1
2024-05-25T23:07:53.240;107;3,1
2024-05-25T23:07:54.229;107;2,8
2024-05-25T23:07:55.230;107;2,8
2024-05-25T23:07:56.220;107;2,8
2024-05-25T23:07:57.200;107;2,8
2024-05-25T23:07:58.249;107;2,7
2024-05-25T23:07:59.202;108;2,8
2024-05-25T23:08:00.210;107;2,8
2024-05-25T23:08:01.231;107;2,8
2024-05-25T23:08:02.205;107;2,8
2024-05-25T23:08:03.191;107;2,9
2024-05-25T23:08:04.227;107;2,9
2024-05-25T23:08:05.221;107;3,1
2024-05-25T23:08:06.194;107;3,1
2024-05-25T23:08:07.219;107;3,2
2024-05-25T23:08:08.266;107;2,6
2024-05-25T23:08:09.201;107;3,0
2024-05-25T23:08:10.261;108;2,7
2024-05-25T23:08:11.200;109;3,7
