Phone timestamp;HR [bpm];
2024-05-17T13:18:28.339;127;0,7
2024-05-17T13:18:29.343;125;1,6
2024-05-17T13:18:30.316;124;1,4
2024-05-17T13:18:31.323;122;1,4
2024-05-17T13:18:32.326;121;1,3
2024-05-17T13:18:33.317;120;1,4
2024-05-17T13:18:34.323;118;1,4
2024-05-17T13:18:35.293;116;1,4
2024-05-17T13:18:36.313;115;1,3
2024-05-17T13:18:37.311;113;1,4
2024-05-17T13:18:38.312;116;1,5
2024-05-17T13:18:39.322;119;1,6
2024-05-17T13:18:40.323;122;1,6
2024-05-17T13:18:41.301;124;1,6
2024-05-17T13:18:42.322;126;1,6
2024-05-17T13:18:43.322;127;1,6
2024-05-17T13:18:44.313;128;1,5
2024-05-17T13:18:45.333;130;1,7
2024-05-17T13:18:46.309;131;1,6
2024-05-17T13:18:47.324;132;1,8
2024-05-17T13:18:48.313;134;1,7
2024-05-17T13:18:49.324;135;1,7
2024-05-17T13:18:50.302;141;1,6
2024-05-17T13:18:51.320;145;1,4
2024-05-17T13:18:52.324;147;1,3
2024-05-17T13:18:53.311;149;1,5
2024-05-17T13:18:54.334;150;2,0
2024-05-17T13:18:55.312;150;2,3
2024-05-17T13:18:56.293;150;2,4
2024-05-17T13:18:57.334;149;2,4
2024-05-17T13:18:58.323;149;2,4
2024-05-17T13:18:59.303;148;2,3
2024-05-17T13:19:00.319;147;2,3
2024-05-17T13:19:01.323;146;2,3
2024-05-17T13:19:02.343;144;2,3
2024-05-17T13:19:03.324;143;3,1
2024-05-17T13:19:04.313;142;3,4
2024-05-17T13:19:05.295;142;3,4
2024-05-17T13:19:06.332;142;3,3
2024-05-17T13:19:07.314;141;3,0
2024-05-17T13:19:08.303;141;2,8
2024-05-17T13:19:09.319;140;2,7
2024-05-17T13:19:10.325;140;2,8
2024-05-17T13:19:11.344;139;2,8
2024-05-17T13:19:12.317;138;2,9
2024-05-17T13:19:13.313;138;3,0
2024-05-17T13:19:14.298;137;3,1
2024-05-17T13:19:15.333;137;3,3
2024-05-17T13:19:16.306;138;3,0
2024-05-17T13:19:17.314;138;2,8
2024-05-17T13:19:18.321;138;2,8
2024-05-17T13:19:19.311;138;2,8
2024-05-17T13:19:20.344;138;3,0
2024-05-17T13:19:21.332;138;3,0
2024-05-17T13:19:22.344;138;2,9
2024-05-17T13:19:23.294;137;2,9
2024-05-17T13:19:24.333;137;3,2
2024-05-17T13:19:25.324;137;2,9
2024-05-17T13:19:26.314;136;2,9
2024-05-17T13:19:27.319;136;2,8
2024-05-17T13:19:28.315;136;2,7
2024-05-17T13:19:29.313;135;2,3
2024-05-17T13:19:30.335;135;2,3
2024-05-17T13:19:31.322;134;2,4
2024-05-17T13:19:32.300;134;2,7
2024-05-17T13:19:33.355;134;2,7
2024-05-17T13:19:34.324;134;3,4
2024-05-17T13:19:35.345;134;3,4
2024-05-17T13:19:36.323;134;3,4
2024-05-17T13:19:37.336;134;3,2
2024-05-17T13:19:38.313;133;3,3
2024-05-17T13:19:39.324;132;3,3
2024-05-17T13:19:40.324;131;3,7
2024-05-17T13:19:41.296;130;3,6
2024-05-17T13:19:42.334;129;3,6
2024-05-17T13:19:43.323;128;4,0
2024-05-17T13:19:44.314;128;4,0
2024-05-17T13:19:45.316;128;3,9
2024-05-17T13:19:46.304;128;3,8
2024-05-17T13:19:47.312;128;3,3
2024-05-17T13:19:48.393;127;3,0
2024-05-17T13:19:49.304;127;3,2
2024-05-17T13:19:50.300;126;3,2
2024-05-17T13:19:51.326;126;3,2
2024-05-17T13:19:52.311;126;3,1
2024-05-17T13:19:53.313;125;4,0
2024-05-17T13:19:54.333;125;3,9
2024-05-17T13:19:55.305;125;3,8
2024-05-17T13:19:56.299;125;3,9
2024-05-17T13:19:57.364;125;3,9
2024-05-17T13:19:58.322;125;3,6
