Phone timestamp;HR [bpm];
2024-05-25T23:11:13.218;98
2024-05-25T23:11:14.205;98
2024-05-25T23:11:15.201;98;7,1
2024-05-25T23:11:16.225;98;14,7
2024-05-25T23:11:17.205;99;13,6
2024-05-25T23:11:18.194;100;16,5
2024-05-25T23:11:19.232;100;14,9
2024-05-25T23:11:20.207;100;13,8
2024-05-25T23:11:21.194;100;13,3
2024-05-25T23:11:22.229;100;12,5
2024-05-25T23:11:23.223;100;13,3
2024-05-25T23:11:24.200;100;12,7
2024-05-25T23:11:25.215;100;12,1
2024-05-25T23:11:26.206;100;11,7
2024-05-25T23:11:27.204;100;12,8
2024-05-25T23:11:28.232;99;12,5
2024-05-25T23:11:29.210;98;13,1
2024-05-25T23:11:30.200;97;13,0
2024-05-25T23:11:31.242;97;13,3
2024-05-25T23:11:32.222;96;13,5
2024-05-25T23:11:33.201;96;12,0
2024-05-25T23:11:34.216;95;12,0
2024-05-25T23:11:35.221;95;10,2
2024-05-25T23:11:36.209;95;10,4
2024-05-25T23:11:37.220;95;10,3
2024-05-25T23:11:38.210;96;10,4
2024-05-25T23:11:39.206;96;9,3
2024-05-25T23:11:40.232;97;9,2
2024-05-25T23:11:41.208;98;9,4
2024-05-25T23:11:42.201;99;9,4
2024-05-25T23:11:43.213;100;7,8
2024-05-25T23:11:44.223;101;7,5
2024-05-25T23:11:45.239;103;5,4
2024-05-25T23:11:46.220;104;5,5
2024-05-25T23:11:47.209;105;4,5
2024-05-25T23:11:48.204;106;4,5
2024-05-25T23:11:49.233;106;5,9
2024-05-25T23:11:50.208;106;5,9
2024-05-25T23:11:51.202;106;6,0
2024-05-25T23:11:52.219;105;6,0
2024-05-25T23:11:53.219;105;6,2
2024-05-25T23:11:54.230;104;6,3
2024-05-25T23:11:55.232;103;6,1
2024-05-25T23:11:56.236;103;6,1
2024-05-25T23:11:57.201;102;5,9
2024-05-25T23:11:58.216;103;5,5
2024-05-25T23:11:59.223;103;5,8
2024-05-25T23:12:00.255;104;5,8
2024-05-25T23:12:01.282;104;5,8
2024-05-25T23:12:02.210;105;5,9
2024-05-25T23:12:03.208;106;5,9
2024-05-25T23:12:04.232;106;5,9
2024-05-25T23:12:05.211;107;5,2
2024-05-25T23:12:06.200;107;5,1
2024-05-25T23:12:07.232;108;5,4
2024-05-25T23:12:08.221;107;5,3
2024-05-25T23:12:09.211;107;5,8
2024-05-25T23:12:10.222;106;5,6
2024-05-25T23:12:11.234;106;5,6
2024-05-25T23:12:12.212;105;5,7
2024-05-25T23:12:13.221;104;5,7
2024-05-25T23:12:14.209;103;5,9
2024-05-25T23:12:15.200;103;6,5
2024-05-25T23:12:16.231;103;6,2
2024-05-25T23:12:17.218;103;6,6
2024-05-25T23:12:18.211;103;6,6
2024-05-25T23:12:19.221;104;6,5
2024-05-25T23:12:20.214;104;6,7
2024-05-25T23:12:21.212;104;6,7
2024-05-25T23:12:22.222;104;6,4
2024-05-25T23:12:23.208;104;6,1
2024-05-25T23:12:24.194;104;5,7
2024-05-25T23:12:25.232;105;5,8
2024-05-25T23:12:26.223;105;5,0
2024-05-25T23:12:27.205;105;5,1
2024-05-25T23:12:28.221;105;5,1
2024-05-25T23:12:29.202;105;5,3
2024-05-25T23:12:30.201;105;5,6
2024-05-25T23:12:31.226;105;4,6
2024-05-25T23:12:32.211;105;4,6
2024-05-25T23:12:33.200;105;4,2
2024-05-25T23:12:34.254;106;4,3
2024-05-25T23:12:35.208;106;7,5
2024-05-25T23:12:36.243;106;12,7
2024-05-25T23:12:37.220;107;12,7
2024-05-25T23:12:38.202;107;13,1
2024-05-25T23:12:39.203;108;13,1
2024-05-25T23:12:40.212;107;14,2
2024-05-25T23:12:41.249;106;14,2
2024-05-25T23:12:42.197;105;14,2
