Phone timestamp;HR [bpm];
2024-05-26T22:32:15.044;85
2024-05-26T22:32:16.035;86
2024-05-26T22:32:17.026;86;5,7
2024-05-26T22:32:18.020;87;18,1
2024-05-26T22:32:19.031;87;17,4
2024-05-26T22:32:20.068;88;16,8
2024-05-26T22:32:21.015;90;17,7
2024-05-26T22:32:22.036;91;16,1
2024-05-26T22:32:23.038;91;15,6
2024-05-26T22:32:24.029;91;15,5
2024-05-26T22:32:25.047;93;16,5
2024-05-26T22:32:26.029;93;16,8
2024-05-26T22:32:27.009;93;16,4
2024-05-26T22:32:28.046;94;15,6
2024-05-26T22:32:29.040;94;15,3
2024-05-26T22:32:30.017;93;15,5
2024-05-26T22:32:31.066;92;15,2
2024-05-26T22:32:32.038;91;15,0
2024-05-26T22:32:33.028;89;14,5
2024-05-26T22:32:34.038;89;15,0
2024-05-26T22:32:35.028;88;16,0
2024-05-26T22:32:36.008;88;16,0
2024-05-26T22:32:37.049;87;15,9
2024-05-26T22:32:38.039;87;14,2
2024-05-26T22:32:39.028;87;15,3
2024-05-26T22:32:40.038;86;15,2
2024-05-26T22:32:41.019;85;14,2
2024-05-26T22:32:42.056;84;14,2
2024-05-26T22:32:43.045;84;15,8
2024-05-26T22:32:44.028;84;17,8
2024-05-26T22:32:45.015;84;17,7
2024-05-26T22:32:46.039;84;19,5
2024-05-26T22:32:47.070;85;18,8
2024-05-26T22:32:48.060;85;19,4
2024-05-26T22:32:49.039;84;21,8
2024-05-26T22:32:50.029;83;23,2
2024-05-26T22:32:51.045;83;22,8
2024-05-26T22:32:52.048;82;22,8
2024-05-26T22:32:53.028;82;22,8
2024-05-26T22:32:54.015;83;23,9
2024-05-26T22:32:55.028;83;26,4
2024-05-26T22:32:56.039;83;26,2
2024-05-26T22:32:57.029;82;25,6
2024-05-26T22:32:58.078;81;26,0
2024-05-26T22:32:59.017;80;26,0
2024-05-26T22:33:00.026;78;26,2
2024-05-26T22:33:01.050;78;25,9
2024-05-26T22:33:02.028;78;25,9
2024-05-26T22:33:03.014;77;25,9
2024-05-26T22:33:04.055;78;26,2
2024-05-26T22:33:05.040;79;25,5
2024-05-26T22:33:06.048;80;24,2
2024-05-26T22:33:07.039;79;22,1
2024-05-26T22:33:08.052;79;22,4
2024-05-26T22:33:09.029;79;23,3
2024-05-26T22:33:10.050;78;23,6
2024-05-26T22:33:11.027;79;20,7
2024-05-26T22:33:12.048;79;20,4
2024-05-26T22:33:13.040;79;20,4
2024-05-26T22:33:14.058;81;23,1
2024-05-26T22:33:15.028;84;22,0
2024-05-26T22:33:16.031;85;19,2
2024-05-26T22:33:17.022;85;18,9
2024-05-26T22:33:18.027;84;20,2
2024-05-26T22:33:19.038;84;19,6
2024-05-26T22:33:20.069;84;19,6
2024-05-26T22:33:21.048;84;18,4
2024-05-26T22:33:22.039;85;18,9
2024-05-26T22:33:23.025;85;21,1
2024-05-26T22:33:24.027;85;21,1
2024-05-26T22:33:25.049;86;20,7
2024-05-26T22:33:26.021;85;20,4
2024-05-26T22:33:27.017;83;20,8
2024-05-26T22:33:28.048;82;20,7
2024-05-26T22:33:29.039;82;20,4
2024-05-26T22:33:30.049;82;19,2
2024-05-26T22:33:31.028;82;18,3
2024-05-26T22:33:32.038;82;17,7
2024-05-26T22:33:33.027;82;17,7
2024-05-26T22:33:34.035;82;17,7
2024-05-26T22:33:35.030;82;15,3
2024-05-26T22:33:36.013;82;13,8
2024-05-26T22:33:37.049;82;14,3
2024-05-26T22:33:38.027;81;14,0
2024-05-26T22:33:39.017;81;12,3
