Phone timestamp;HR [bpm];
2024-05-26T22:11:17.009;68
2024-05-26T22:11:18.064;67
2024-05-26T22:11:19.040;66
2024-05-26T22:11:20.014;67;15,3
2024-05-26T22:11:21.031;67;13,1
2024-05-26T22:11:22.040;68;12,2
2024-05-26T22:11:23.020;70;21,9
2024-05-26T22:11:24.036;72;23,4
2024-05-26T22:11:25.028;72;22,7
2024-05-26T22:11:26.023;72;26,6
2024-05-26T22:11:27.039;72;25,4
2024-05-26T22:11:28.041;71;24,4
2024-05-26T22:11:29.010;70;24,6
2024-05-26T22:11:30.034;69;23,8
2024-05-26T22:11:31.041;68;24,2
2024-05-26T22:11:32.019;68;26,8
2024-05-26T22:11:33.079;68;26,1
2024-05-26T22:11:34.059;69;24,8
2024-05-26T22:11:35.039;69;24,4
2024-05-26T22:11:36.040;70;27,7
2024-05-26T22:11:37.035;71;27,4
2024-05-26T22:11:38.019;71;26,8
2024-05-26T22:11:39.035;71;25,8
2024-05-26T22:11:40.061;70;26,3
2024-05-26T22:11:41.009;70;28,6
2024-05-26T22:11:42.048;69;28,9
2024-05-26T22:11:43.029;70;28,8
2024-05-26T22:11:44.042;71;28,7
2024-05-26T22:11:45.034;71;28,9
2024-05-26T22:11:46.026;72;30,7
2024-05-26T22:11:47.030;74;31,5
2024-05-26T22:11:48.039;74;29,3
2024-05-26T22:11:49.040;75;29,2
2024-05-26T22:11:50.029;74;29,6
2024-05-26T22:11:51.050;74;30,7
2024-05-26T22:11:52.026;74;30,1
2024-05-26T22:11:53.077;74;30,1
2024-05-26T22:11:54.049;73;29,8
2024-05-26T22:11:55.040;74;28,3
2024-05-26T22:11:56.020;74;28,3
2024-05-26T22:11:57.040;75;28,3
2024-05-26T22:11:58.058;75;28,3
2024-05-26T22:11:59.031;75;25,4
2024-05-26T22:12:00.037;76;25,4
2024-05-26T22:12:01.024;78;25,4
2024-05-26T22:12:02.042;78;24,7
2024-05-26T22:12:03.048;80;21,5
2024-05-26T22:12:04.038;80;21,1
2024-05-26T22:12:05.018;81;20,8
2024-05-26T22:12:06.066;81;20,9
2024-05-26T22:12:07.085;80;22,0
2024-05-26T22:12:08.059;80;22,3
2024-05-26T22:12:09.038;80;20,8
2024-05-26T22:12:10.041;79;20,7
2024-05-26T22:12:11.023;77;20,7
2024-05-26T22:12:12.052;76;20,7
2024-05-26T22:12:13.020;73;17,8
2024-05-26T22:12:14.060;71;17,2
2024-05-26T22:12:15.039;70;17,1
2024-05-26T22:12:16.020;70;17,5
2024-05-26T22:12:17.019;70;17,0
2024-05-26T22:12:18.050;71;17,0
2024-05-26T22:12:19.028;71;28,2
2024-05-26T22:12:20.018;72;28,2
2024-05-26T22:12:21.037;72;28,2
2024-05-26T22:12:22.043;71;28,5
2024-05-26T22:12:23.030;69;28,6
2024-05-26T22:12:24.039;68;28,6
2024-05-26T22:12:25.022;67;29,4
2024-05-26T22:12:26.035;67;29,7
2024-05-26T22:12:27.080;68;29,5
2024-05-26T22:12:28.030;69;29,5
2024-05-26T22:12:29.016;70;29,6
2024-05-26T22:12:30.029;71;29,5
2024-05-26T22:12:31.067;71;29,3
2024-05-26T22:12:32.030;72;29,7
2024-05-26T22:12:33.040;73;28,2
2024-05-26T22:12:34.022;74;28,8
2024-05-26T22:12:35.030;77;30,2
2024-05-26T22:12:36.079;78;30,2
2024-05-26T22:12:37.040;78;29,6
2024-05-26T22:12:38.011;78;29,4
2024-05-26T22:12:39.093;77;29,4
2024-05-26T22:12:40.069;77;29,1
2024-05-26T22:12:41.058;77;29,1
2024-05-26T22:12:42.039;76;31,7
2024-05-26T22:12:43.027;76;22,5
2024-05-26T22:12:44.049;76;22,5
2024-05-26T22:12:45.050;74;22,2
2024-05-26T22:12:46.041;73;24,5
2024-05-26T22:12:47.021;73;24,4
2024-05-26T22:12:48.053;72;23,5
2024-05-26T22:12:49.041;71;23,1
2024-05-26T22:12:50.033;71;23,1
2024-05-26T22:12:51.049;72;23,5
2024-05-26T22:12:52.025;73;23,9
2024-05-26T22:12:53.031;73;23,8
2024-05-26T22:12:54.049;73;24,0
2024-05-26T22:12:55.041;72;24,4
2024-05-26T22:12:56.020;71;25,1
2024-05-26T22:12:57.037;72;24,3
2024-05-26T22:12:58.040;73;22,8
2024-05-26T22:12:59.031;73;23,4
2024-05-26T22:13:00.051;75;23,4
2024-05-26T22:13:01.030;78;23,4
2024-05-26T22:13:02.010;79;33,2
2024-05-26T22:13:03.051;79;33,4
2024-05-26T22:13:04.039;80;33,4
