Phone timestamp;HR [bpm];
2024-05-17T13:10:02.328;73
2024-05-17T13:10:03.344;72;0,4
2024-05-17T13:10:04.338;71;1,8
2024-05-17T13:10:05.320;70;1,6
2024-05-17T13:10:06.329;69;1,5
2024-05-17T13:10:07.320;68;1,4
2024-05-17T13:10:08.329;68;1,3
2024-05-17T13:10:09.312;69;1,2
2024-05-17T13:10:10.319;69;1,2
2024-05-17T13:10:11.369;69;1,6
2024-05-17T13:10:12.378;69;1,6
2024-05-17T13:10:13.342;69;1,6
2024-05-17T13:10:14.321;69;1,6
2024-05-17T13:10:15.330;70;1,6
2024-05-17T13:10:16.308;70;1,4
2024-05-17T13:10:17.323;70;1,4
2024-05-17T13:10:18.320;70;1,3
2024-05-17T13:10:19.320;71;1,3
2024-05-17T13:10:20.342;71;1,3
2024-05-17T13:10:21.311;72;1,4
2024-05-17T13:10:22.309;72;1,4
2024-05-17T13:10:23.321;72;1,0
2024-05-17T13:10:24.317;73;1,0
2024-05-17T13:10:25.320;73;1,3
2024-05-17T13:10:26.341;74;1,2
2024-05-17T13:10:27.317;74;1,3
2024-05-17T13:10:28.310;75;1,3
2024-05-17T13:10:29.341;76;1,3
2024-05-17T13:10:30.328;77;1,4
2024-05-17T13:10:31.311;77;1,4
2024-05-17T13:10:32.322;79;1,8
2024-05-17T13:10:33.361;80;1,8
2024-05-17T13:10:34.321;82;1,7
2024-05-17T13:10:35.370;83;1,8
2024-05-17T13:10:36.318;85;2,6
2024-05-17T13:10:37.332;87;2,7
2024-05-17T13:10:38.341;91;2,8
2024-05-17T13:10:39.364;95;2,8
2024-05-17T13:10:40.309;98;2,8
2024-05-17T13:10:41.323;101;2,8
2024-05-17T13:10:42.328;104;2,8
2024-05-17T13:10:43.351;107;2,8
2024-05-17T13:10:44.390;109;2,8
2024-05-17T13:10:45.350;112;2,6
2024-05-17T13:10:46.343;113;2,6
2024-05-17T13:10:47.340;114;3,1
2024-05-17T13:10:48.318;115;3,0
2024-05-17T13:10:49.308;116;2,4
2024-05-17T13:10:50.329;118;2,6
2024-05-17T13:10:51.330;119;2,5
2024-05-17T13:10:52.311;121;2,5
2024-05-17T13:10:53.341;123;2,5
2024-05-17T13:10:54.319;126;2,5
2024-05-17T13:10:55.302;128;2,5
2024-05-17T13:10:56.340;130;2,5
2024-05-17T13:10:57.330;131;2,6
2024-05-17T13:10:58.309;131;2,6
2024-05-17T13:10:59.330;131;2,9
2024-05-17T13:11:00.330;131;2,9
2024-05-17T13:11:01.306;131;2,5
2024-05-17T13:11:02.341;131;2,5
2024-05-17T13:11:03.319;130;2,2
2024-05-17T13:11:04.331;130;2,2
2024-05-17T13:11:05.329;129;2,2
2024-05-17T13:11:06.330;129;2,2
2024-05-17T13:11:07.321;128;2,2
2024-05-17T13:11:08.330;128;2,1
2024-05-17T13:11:09.331;128;2,3
2024-05-17T13:11:10.319;127;2,3
2024-05-17T13:11:11.340;127;2,5
2024-05-17T13:11:12.332;127;2,6
2024-05-17T13:11:13.303;127;2,2
2024-05-17T13:11:14.341;126;2,2
2024-05-17T13:11:15.331;126;2,2
2024-05-17T13:11:16.310;125;2,2
2024-05-17T13:11:17.360;125;2,3
2024-05-17T13:11:18.356;124;2,3
2024-05-17T13:11:19.354;124;2,1
2024-05-17T13:11:20.341;124;2,3
2024-05-17T13:11:21.329;124;2,3
2024-05-17T13:11:22.303;125;2,4
2024-05-17T13:11:23.340;125;2,2
2024-05-17T13:11:24.330;125;2,3
2024-05-17T13:11:25.340;125;1,8
2024-05-17T13:11:26.326;124;1,7
