Phone timestamp;HR [bpm];
2024-05-21T21:07:27.349;116
2024-05-21T21:07:28.334;116
2024-05-21T21:07:29.326;116;4,4
2024-05-21T21:07:30.353;116;3,8
2024-05-21T21:07:31.353;116;9,8
2024-05-21T21:07:32.323;115;8,9
2024-05-21T21:07:33.353;114;8,1
2024-05-21T21:07:34.335;113;8,2
2024-05-21T21:07:35.344;112;8,5
2024-05-21T21:07:36.363;111;8,6
2024-05-21T21:07:37.351;110;8,2
2024-05-21T21:07:38.331;110;7,8
2024-05-21T21:07:39.345;111;7,6
2024-05-21T21:07:40.383;112;7,3
2024-05-21T21:07:41.344;113;7,0
2024-05-21T21:07:42.363;114;7,0
2024-05-21T21:07:43.338;115;7,2
2024-05-21T21:07:44.330;116;7,0
2024-05-21T21:07:45.394;116;7,0
2024-05-21T21:07:46.353;117;5,0
2024-05-21T21:07:47.362;116;5,7
2024-05-21T21:07:48.346;116;5,7
2024-05-21T21:07:49.353;115;5,1
2024-05-21T21:07:50.341;115;4,5
2024-05-21T21:07:51.367;116;3,8
2024-05-21T21:07:52.366;116;4,8
2024-05-21T21:07:53.372;117;4,8
2024-05-21T21:07:54.364;117;4,9
2024-05-21T21:07:55.351;116;5,5
2024-05-21T21:07:56.331;115;5,4
2024-05-21T21:07:57.342;114;5,4
2024-05-21T21:07:58.354;112;5,4
2024-05-21T21:07:59.334;111;5,5
2024-05-21T21:08:00.354;110;5,5
2024-05-21T21:08:01.340;109;5,8
2024-05-21T21:08:02.343;109;5,8
2024-05-21T21:08:03.353;109;5,3
2024-05-21T21:08:04.374;110;5,4
2024-05-21T21:08:05.332;110;5,4
2024-05-21T21:08:06.347;110;5,3
2024-05-21T21:08:07.344;110;5,2
2024-05-21T21:08:08.392;110;4,3
2024-05-21T21:08:09.367;110;4,2
2024-05-21T21:08:10.342;109;4,1
2024-05-21T21:08:11.343;109;3,6
2024-05-21T21:08:12.353;109;4,3
2024-05-21T21:08:13.355;109;4,3
2024-05-21T21:08:14.333;109;5,3
2024-05-21T21:08:15.384;108;4,9
2024-05-21T21:08:16.355;107;4,9
2024-05-21T21:08:17.345;106;4,6
2024-05-21T21:08:18.363;105;4,8
2024-05-21T21:08:19.343;104;4,5
2024-05-21T21:08:20.343;103;4,5
2024-05-21T21:08:21.366;103;4,6
2024-05-21T21:08:22.354;103;4,7
2024-05-21T21:08:23.363;103;4,8
2024-05-21T21:08:24.350;103;5,3
2024-05-21T21:08:25.351;104;5,6
2024-05-21T21:08:26.404;104;5,9
2024-05-21T21:08:27.363;103;5,9
2024-05-21T21:08:28.341;103;5,7
2024-05-21T21:08:29.324;102;5,3
2024-05-21T21:08:30.362;101;5,3
2024-05-21T21:08:31.383;102;4,3
2024-05-21T21:08:32.330;102;4,5
2024-05-21T21:08:33.352;102;4,5
2024-05-21T21:08:34.353;103;4,5
2024-05-21T21:08:35.343;103;4,3
2024-05-21T21:08:36.350;103;4,3
2024-05-21T21:08:37.371;103;4,6
2024-05-21T21:08:38.323;102;4,5
2024-05-21T21:08:39.363;102;4,5
2024-05-21T21:08:40.353;102;4,4
2024-05-21T21:08:41.393;102;4,1
2024-05-21T21:08:42.353;102;3,7
2024-05-21T21:08:43.345;102;3,7
2024-05-21T21:08:44.343;102;3,4
2024-05-21T21:08:45.353;102;3,4
2024-05-21T21:08:46.342;101;3,4
2024-05-21T21:08:47.323;100;3,2
2024-05-21T21:08:48.364;100;3,2
2024-05-21T21:08:49.334;100;3,9
2024-05-21T21:08:50.343;100;3,7
2024-05-21T21:08:51.347;100;5,1
2024-05-21T21:08:52.347;100;5,5
2024-05-21T21:08:53.327;100;6,1
2024-05-21T21:08:54.394;100;6,1
2024-05-21T21:08:55.344;99;6,3
2024-05-21T21:08:56.359;98;6,3
