Phone timestamp;HR [bpm];
2024-05-23T22:27:54.173;81
2024-05-23T22:27:55.159;81
2024-05-23T22:27:56.179;81;16,5
2024-05-23T22:27:57.185;81;17,1
2024-05-23T22:27:58.166;80;22,8
2024-05-23T22:27:59.196;80;21,6
2024-05-23T22:28:00.206;79;20,5
2024-05-23T22:28:01.162;80;20,5
2024-05-23T22:28:02.196;81;20,2
2024-05-23T22:28:03.169;82;20,0
2024-05-23T22:28:04.176;83;18,7
2024-05-23T22:28:05.183;83;18,2
2024-05-23T22:28:06.176;83;17,7
2024-05-23T22:28:07.160;82;16,8
2024-05-23T22:28:08.196;81;16,4
2024-05-23T22:28:09.202;81;16,0
2024-05-23T22:28:10.161;81;17,2
2024-05-23T22:28:11.226;81;17,0
2024-05-23T22:28:12.216;81;16,7
2024-05-23T22:28:13.171;80;16,5
2024-05-23T22:28:14.185;80;16,2
2024-05-23T22:28:15.180;79;15,1
2024-05-23T22:28:16.176;78;15,1
2024-05-23T22:28:17.196;77;14,9
2024-05-23T22:28:18.175;77;15,3
2024-05-23T22:28:19.160;77;14,9
2024-05-23T22:28:20.196;76;14,9
2024-05-23T22:28:21.188;76;11,8
2024-05-23T22:28:22.174;76;11,8
2024-05-23T22:28:23.183;77;11,8
2024-05-23T22:28:24.178;77;10,6
2024-05-23T22:28:25.176;77;10,3
2024-05-23T22:28:26.197;78;10,6
2024-05-23T22:28:27.175;78;10,7
2024-05-23T22:28:28.165;77;10,8
2024-05-23T22:28:29.196;76;10,9
2024-05-23T22:28:30.186;75;11,0
2024-05-23T22:28:31.176;74;11,1
2024-05-23T22:28:32.217;74;11,1
2024-05-23T22:28:33.170;74;9,2
2024-05-23T22:28:34.164;73;12,1
2024-05-23T22:28:35.197;74;12,0
2024-05-23T22:28:36.169;74;11,9
2024-05-23T22:28:37.159;75;13,3
2024-05-23T22:28:38.185;76;13,6
2024-05-23T22:28:39.169;76;14,7
2024-05-23T22:28:40.178;77;16,0
2024-05-23T22:28:41.185;76;16,0
2024-05-23T22:28:42.168;75;15,2
2024-05-23T22:28:43.177;74;15,2
2024-05-23T22:28:44.243;73;16,3
2024-05-23T22:28:45.217;72;16,3
2024-05-23T22:28:46.165;72;16,4
2024-05-23T22:28:47.185;72;16,4
2024-05-23T22:28:48.167;72;16,3
2024-05-23T22:28:49.175;73;17,0
2024-05-23T22:28:50.193;73;16,5
2024-05-23T22:28:51.170;73;16,6
2024-05-23T22:28:52.157;73;16,7
2024-05-23T22:28:53.228;73;16,6
2024-05-23T22:28:54.187;73;16,6
2024-05-23T22:28:55.163;73;16,6
2024-05-23T22:28:56.178;73;16,6
2024-05-23T22:28:57.218;73;16,6
2024-05-23T22:28:58.175;73;14,2
2024-05-23T22:28:59.186;73;14,2
2024-05-23T22:29:00.167;73;14,3
2024-05-23T22:29:01.208;73;13,0
2024-05-23T22:29:02.197;73;12,7
2024-05-23T22:29:03.237;73;9,6
2024-05-23T22:29:04.161;73;9,9
2024-05-23T22:29:05.209;73;9,9
2024-05-23T22:29:06.187;73;10,7
2024-05-23T22:29:07.198;73;9,3
2024-05-23T22:29:08.187;73;9,0
2024-05-23T22:29:09.176;73;9,0
2024-05-23T22:29:10.176;74;8,9
2024-05-23T22:29:11.186;75;10,4
2024-05-23T22:29:12.217;75;9,8
2024-05-23T22:29:13.166;75;9,4
2024-05-23T22:29:14.179;75;9,4
2024-05-23T22:29:15.176;74;9,0
2024-05-23T22:29:16.160;74;11,7
2024-05-23T22:29:17.226;73;11,5
2024-05-23T22:29:18.205;73;11,6
2024-05-23T22:29:19.165;74;11,7
2024-05-23T22:29:20.196;74;11,9
2024-05-23T22:29:21.219;75;12,5
2024-05-23T22:29:22.167;75;12,6
2024-05-23T22:29:23.185;75;12,8
2024-05-23T22:29:24.168;75;12,8
2024-05-23T22:29:25.177;75;12,8
2024-05-23T22:29:26.197;74;12,8
2024-05-23T22:29:27.174;73;12,6
