Phone timestamp;HR [bpm];
2024-05-27T22:37:42.490;143
2024-05-27T22:37:43.505;145;0,6
2024-05-27T22:37:44.526;148;1,2
2024-05-27T22:37:45.527;150;1,2
2024-05-27T22:37:46.505;152;1,1
2024-05-27T22:37:47.507;153;1,0
2024-05-27T22:37:48.526;155;1,2
2024-05-27T22:37:49.506;157;1,1
2024-05-27T22:37:50.522;159;1,1
2024-05-27T22:37:51.546;160;1,1
2024-05-27T22:37:52.516;161;1,0
2024-05-27T22:37:53.492;162;1,1
2024-05-27T22:37:54.557;162;1,0
2024-05-27T22:37:55.506;162;1,0
2024-05-27T22:37:56.497;162;1,1
2024-05-27T22:37:57.526;161;1,1
2024-05-27T22:37:58.578;161;1,1
2024-05-27T22:37:59.493;160;0,9
2024-05-27T22:38:00.517;160;1,0
2024-05-27T22:38:01.514;159;1,3
2024-05-27T22:38:02.488;158;1,2
2024-05-27T22:38:03.526;158;1,4
2024-05-27T22:38:04.504;157;1,3
2024-05-27T22:38:05.487;156;1,3
2024-05-27T22:38:06.511;155;1,4
2024-05-27T22:38:07.515;154;1,4
2024-05-27T22:38:08.538;152;1,9
2024-05-27T22:38:09.513;152;2,1
2024-05-27T22:38:10.515;150;2,2
2024-05-27T22:38:11.506;149;2,3
2024-05-27T22:38:12.515;148;2,3
2024-05-27T22:38:13.504;147;2,2
2024-05-27T22:38:14.498;145;2,2
2024-05-27T22:38:15.557;144;2,2
2024-05-27T22:38:16.506;143;2,3
2024-05-27T22:38:17.547;142;2,5
2024-05-27T22:38:18.508;141;2,6
2024-05-27T22:38:19.515;140;2,5
2024-05-27T22:38:20.505;139;4,1
2024-05-27T22:38:21.527;138;3,9
2024-05-27T22:38:22.500;137;3,9
2024-05-27T22:38:23.497;137;4,3
2024-05-27T22:38:24.526;136;4,2
2024-05-27T22:38:25.515;136;4,3
2024-05-27T22:38:26.488;135;4,4
2024-05-27T22:38:27.513;134;4,4
2024-05-27T22:38:28.506;132;4,4
2024-05-27T22:38:29.527;131;4,6
2024-05-27T22:38:30.526;130;6,4
2024-05-27T22:38:31.505;129;6,4
2024-05-27T22:38:32.491;128;6,4
2024-05-27T22:38:33.509;127;7,8
2024-05-27T22:38:34.514;125;7,7
2024-05-27T22:38:35.495;124;8,0
2024-05-27T22:38:36.545;123;8,3
2024-05-27T22:38:37.497;122;8,3
2024-05-27T22:38:38.492;120;8,7
2024-05-27T22:38:39.526;119;10,3
2024-05-27T22:38:40.549;118;10,3
2024-05-27T22:38:41.490;117;10,9
2024-05-27T22:38:42.513;116;10,9
2024-05-27T22:38:43.515;115;11,8
2024-05-27T22:38:44.496;113;13,2
2024-05-27T22:38:45.514;113;12,3
2024-05-27T22:38:46.511;112;12,3
2024-05-27T22:38:47.512;112;13,0
2024-05-27T22:38:48.527;112;13,0
2024-05-27T22:38:49.505;112;12,3
2024-05-27T22:38:50.489;112;13,0
2024-05-27T22:38:51.526;113;27,2
2024-05-27T22:38:52.515;113;27,2
2024-05-27T22:38:53.505;114;27,1
2024-05-27T22:38:54.515;115;27,5
2024-05-27T22:38:55.529;115;27,4
2024-05-27T22:38:56.505;115;27,4
2024-05-27T22:38:57.513;114;26,8
2024-05-27T22:38:58.502;114;26,8
2024-05-27T22:38:59.491;113;26,8
2024-05-27T22:39:00.550;112;27,0
2024-05-27T22:39:01.515;111;27,0
2024-05-27T22:39:02.494;110;26,7
2024-05-27T22:39:03.508;108;28,7
2024-05-27T22:39:04.566;104;28,1
2024-05-27T22:39:05.495;100;28,9
2024-05-27T22:39:06.558;95;28,9
2024-05-27T22:39:07.500;91;28,9
2024-05-27T22:39:08.496;88;28,9
2024-05-27T22:39:09.538;86;28,5
2024-05-27T22:39:10.504;84;28,8
2024-05-27T22:39:11.488;83;28,8
2024-05-27T22:39:12.515;82;28,4
2024-05-27T22:39:13.500;81;15,0
2024-05-27T22:39:14.496;80;16,5
2024-05-27T22:39:15.526;80;16,5
2024-05-27T22:39:16.512;79;16,3
2024-05-27T22:39:17.526;78;16,3
2024-05-27T22:39:18.509;77;16,2
2024-05-27T22:39:19.499;77;16,3
2024-05-27T22:39:20.509;77;16,3
2024-05-27T22:39:21.526;77;16,3
2024-05-27T22:39:22.504;77;15,5
2024-05-27T22:39:23.507;77;15,6
2024-05-27T22:39:24.527;77;15,6
2024-05-27T22:39:25.515;77;15,7
2024-05-27T22:39:26.497;77;11,4
2024-05-27T22:39:27.509;77;12,3
2024-05-27T22:39:28.515;77;13,0
