Phone timestamp;HR [bpm];
2024-05-24T23:16:29.027;88
2024-05-24T23:16:30.042;88
2024-05-24T23:16:31.081;88;8,8
2024-05-24T23:16:32.030;88;9,8
2024-05-24T23:16:33.073;87;9,8
2024-05-24T23:16:34.032;87;9,8
2024-05-24T23:16:35.042;87;10,5
2024-05-24T23:16:36.049;87;10,4
2024-05-24T23:16:37.037;87;13,9
2024-05-24T23:16:38.041;86;14,5
2024-05-24T23:16:39.063;86;13,9
2024-05-24T23:16:40.041;87;13,5
2024-05-24T23:16:41.057;87;13,4
2024-05-24T23:16:42.044;87;13,0
2024-05-24T23:16:43.052;87;12,6
2024-05-24T23:16:44.073;86;12,0
2024-05-24T23:16:45.050;85;11,7
2024-05-24T23:16:46.036;85;11,2
2024-05-24T23:16:47.041;84;11,3
2024-05-24T23:16:48.060;84;11,3
2024-05-24T23:16:49.081;84;11,3
2024-05-24T23:16:50.024;83;11,6
2024-05-24T23:16:51.045;84;11,6
2024-05-24T23:16:52.052;84;11,4
2024-05-24T23:16:53.028;85;11,3
2024-05-24T23:16:54.060;86;10,8
2024-05-24T23:16:55.099;87;10,4
2024-05-24T23:16:56.050;88;10,2
2024-05-24T23:16:57.062;89;8,4
2024-05-24T23:16:58.032;89;8,5
2024-05-24T23:16:59.031;90;8,5
2024-05-24T23:17:00.046;90;8,5
2024-05-24T23:17:01.040;90;7,8
2024-05-24T23:17:02.040;89;7,8
2024-05-24T23:17:03.060;89;7,8
2024-05-24T23:17:04.072;89;7,8
2024-05-24T23:17:05.024;89;7,8
2024-05-24T23:17:06.061;88;7,8
2024-05-24T23:17:07.052;87;7,4
2024-05-24T23:17:08.031;87;8,8
2024-05-24T23:17:09.045;87;8,4
2024-05-24T23:17:10.034;86;13,2
2024-05-24T23:17:11.042;85;13,2
2024-05-24T23:17:12.061;85;13,3
2024-05-24T23:17:13.039;84;13,8
2024-05-24T23:17:14.053;83;15,3
2024-05-24T23:17:15.062;82;17,1
2024-05-24T23:17:16.052;81;17,1
2024-05-24T23:17:17.030;81;17,0
2024-05-24T23:17:18.047;80;17,0
2024-05-24T23:17:19.038;79;18,3
2024-05-24T23:17:20.071;78;20,2
2024-05-24T23:17:21.051;77;21,1
2024-05-24T23:17:22.037;77;22,4
2024-05-24T23:17:23.056;76;22,4
2024-05-24T23:17:24.060;76;22,7
2024-05-24T23:17:25.050;75;26,1
2024-05-24T23:17:26.040;74;26,3
2024-05-24T23:17:27.044;74;26,3
2024-05-24T23:17:28.051;74;26,3
2024-05-24T23:17:29.041;76;26,3
2024-05-24T23:17:30.049;77;26,3
2024-05-24T23:17:31.039;78;26,9
2024-05-24T23:17:32.024;79;35,2
2024-05-24T23:17:33.046;79;34,4
2024-05-24T23:17:34.053;78;34,4
2024-05-24T23:17:35.040;76;34,4
2024-05-24T23:17:36.052;74;35,0
2024-05-24T23:17:37.039;73;35,9
2024-05-24T23:17:38.041;71;35,3
2024-05-24T23:17:39.042;71;35,2
2024-05-24T23:17:40.041;71;35,2
2024-05-24T23:17:41.023;72;35,2
2024-05-24T23:17:42.050;73;35,3
2024-05-24T23:17:43.052;74;34,7
2024-05-24T23:17:44.060;74;32,8
2024-05-24T23:17:45.051;74;31,9
2024-05-24T23:17:46.033;74;32,0
2024-05-24T23:17:47.055;74;32,0
2024-05-24T23:17:48.062;74;31,2
2024-05-24T23:17:49.070;74;29,1
2024-05-24T23:17:50.026;74;29,5
2024-05-24T23:17:51.043;74;29,7
2024-05-24T23:17:52.054;74;30,6
2024-05-24T23:17:53.041;75;29,9
2024-05-24T23:17:54.053;76;29,8
2024-05-24T23:17:55.034;78;17,4
2024-05-24T23:17:56.041;79;18,7
2024-05-24T23:17:57.062;81;25,2
2024-05-24T23:17:58.040;82;24,8
2024-05-24T23:17:59.061;81;24,1
2024-05-24T23:18:00.064;80;22,5
2024-05-24T23:18:01.054;79;23,6
2024-05-24T23:18:02.035;78;23,6
2024-05-24T23:18:03.051;77;23,6
2024-05-24T23:18:04.033;77;23,6
2024-05-24T23:18:05.033;78;24,5
2024-05-24T23:18:06.063;78;25,0
2024-05-24T23:18:07.033;78;25,0
2024-05-24T23:18:08.031;77;25,0
2024-05-24T23:18:09.062;76;25,0
2024-05-24T23:18:10.053;75;25,7
2024-05-24T23:18:11.023;74;25,8
2024-05-24T23:18:12.049;74;25,8
2024-05-24T23:18:13.039;74;25,2
2024-05-24T23:18:14.028;75;24,9
2024-05-24T23:18:15.097;75;24,9
2024-05-24T23:18:16.053;76;24,1
2024-05-24T23:18:17.030;75;24,0
2024-05-24T23:18:18.043;75;24,0
2024-05-24T23:18:19.053;75;23,2
2024-05-24T23:18:20.040;75;18,7
2024-05-24T23:18:21.051;75;15,9
2024-05-24T23:18:22.036;75;15,9
2024-05-24T23:18:23.029;75;15,6
2024-05-24T23:18:24.093;75;14,9
2024-05-24T23:18:25.053;75;13,6
2024-05-24T23:18:26.032;75;14,0
2024-05-24T23:18:27.044;74;14,0
