Phone timestamp;HR [bpm];
2024-05-20T22:35:43.883;115;1,0
2024-05-20T22:35:44.868;115;1,1
2024-05-20T22:35:45.838;115;1,0
2024-05-20T22:35:46.888;115;1,3
2024-05-20T22:35:47.844;115;1,1
2024-05-20T22:35:48.896;115;1,6
2024-05-20T22:35:49.853;115;1,5
2024-05-20T22:35:50.849;115;1,5
2024-05-20T22:35:51.849;115;1,8
2024-05-20T22:35:52.859;115;1,7
2024-05-20T22:35:53.852;115;2,1
2024-05-20T22:35:54.849;115;2,1
2024-05-20T22:35:55.852;115;2,1
2024-05-20T22:35:56.879;115;2,1
2024-05-20T22:35:57.833;116;2,0
2024-05-20T22:35:58.856;116;2,0
2024-05-20T22:35:59.859;116;2,0
2024-05-20T22:36:00.849;117;1,9
2024-05-20T22:36:01.858;117;1,9
2024-05-20T22:36:02.841;118;1,7
2024-05-20T22:36:03.853;118;1,7
2024-05-20T22:36:04.867;119;1,5
2024-05-20T22:36:05.856;119;1,2
2024-05-20T22:36:06.832;120;1,4
2024-05-20T22:36:07.891;120;1,5
2024-05-20T22:36:08.858;121;1,5
2024-05-20T22:36:09.847;122;1,5
2024-05-20T22:36:10.886;122;1,5
2024-05-20T22:36:11.840;124;2,0
2024-05-20T22:36:12.848;125;1,9
2024-05-20T22:36:13.869;127;1,9
2024-05-20T22:36:14.889;128;1,9
2024-05-20T22:36:15.832;130;2,3
2024-05-20T22:36:16.892;132;2,2
2024-05-20T22:36:17.888;134;2,3
2024-05-20T22:36:18.837;136;2,5
2024-05-20T22:36:19.868;138;2,4
2024-05-20T22:36:20.839;140;2,4
2024-05-20T22:36:21.847;141;2,4
2024-05-20T22:36:22.856;141;2,4
2024-05-20T22:36:23.859;141;2,6
2024-05-20T22:36:24.834;140;2,4
2024-05-20T22:36:25.879;140;2,4
2024-05-20T22:36:26.857;139;2,5
2024-05-20T22:36:27.849;138;2,5
2024-05-20T22:36:28.869;137;2,1
2024-05-20T22:36:29.878;136;2,4
2024-05-20T22:36:30.848;135;2,4
2024-05-20T22:36:31.854;135;2,1
2024-05-20T22:36:32.858;134;2,2
2024-05-20T22:36:33.868;133;2,2
2024-05-20T22:36:34.849;133;2,1
2024-05-20T22:36:35.850;132;2,1
2024-05-20T22:36:36.847;132;2,2
2024-05-20T22:36:37.859;131;1,8
2024-05-20T22:36:38.846;131;1,8
2024-05-20T22:36:39.850;131;1,7
2024-05-20T22:36:40.859;131;1,7
2024-05-20T22:36:41.858;130;1,6
2024-05-20T22:36:42.838;130;1,2
2024-05-20T22:36:43.849;130;1,2
2024-05-20T22:36:44.858;130;1,7
2024-05-20T22:36:45.847;129;1,7
2024-05-20T22:36:46.870;129;1,7
2024-05-20T22:36:47.847;129;1,7
2024-05-20T22:36:48.849;129;1,7
2024-05-20T22:36:49.899;128;1,7
2024-05-20T22:36:50.885;128;1,8
2024-05-20T22:36:51.834;128;1,7
2024-05-20T22:36:52.852;127;1,7
2024-05-20T22:36:53.859;127;1,7
2024-05-20T22:36:54.834;127;1,8
2024-05-20T22:36:55.869;127;1,9
2024-05-20T22:36:56.846;127;2,1
2024-05-20T22:36:57.848;126;2,1
2024-05-20T22:36:58.858;126;1,6
2024-05-20T22:36:59.878;126;1,6
2024-05-20T22:37:00.838;126;1,8
2024-05-20T22:37:01.852;125;1,8
2024-05-20T22:37:02.849;125;1,7
2024-05-20T22:37:03.849;124;1,8
2024-05-20T22:37:04.931;124;1,9
2024-05-20T22:37:05.848;124;2,0
2024-05-20T22:37:06.829;124;2,0
2024-05-20T22:37:07.858;124;2,0
2024-05-20T22:37:08.888;123;1,9
2024-05-20T22:37:09.847;123;1,8
2024-05-20T22:37:10.887;122;1,7
2024-05-20T22:37:11.846;122;1,7
2024-05-20T22:37:12.849;121;1,6
2024-05-20T22:37:13.869;121;1,9
2024-05-20T22:37:14.847;121;2,0
2024-05-20T22:37:15.829;121;2,0
2024-05-20T22:37:16.865;121;2,1
