Phone timestamp;HR [bpm];
2024-05-06T14:35:28.632;77
2024-05-06T14:35:29.631;76
2024-05-06T14:35:30.631;76
2024-05-06T14:35:31.682;76
2024-05-06T14:35:32.630;76;22,6
2024-05-06T14:35:33.621;76;24,7
2024-05-06T14:35:34.650;76;24,6
2024-05-06T14:35:35.642;75;24,5
2024-05-06T14:35:36.618;74;22,9
2024-05-06T14:35:37.637;73;20,9
2024-05-06T14:35:38.627;72;19,9
2024-05-06T14:35:39.637;72;20,0
2024-05-06T14:35:40.682;71;22,8
2024-05-06T14:35:41.630;71;21,2
2024-05-06T14:35:42.633;70;20,6
2024-05-06T14:35:43.653;71;26,2
2024-05-06T14:35:44.673;71;25,5
2024-05-06T14:35:45.621;71;25,0
2024-05-06T14:35:46.639;71;24,4
2024-05-06T14:35:47.644;72;23,4
2024-05-06T14:35:48.633;73;24,3
2024-05-06T14:35:49.641;73;23,8
2024-05-06T14:35:50.663;73;23,4
2024-05-06T14:35:51.636;73;22,5
2024-05-06T14:35:52.654;73;22,1
2024-05-06T14:35:53.632;73;21,9
2024-05-06T14:35:54.621;73;21,9
2024-05-06T14:35:55.635;73;21,8
2024-05-06T14:35:56.644;73;21,7
2024-05-06T14:35:57.661;73;21,1
2024-05-06T14:35:58.643;73;20,4
2024-05-06T14:35:59.653;72;19,9
2024-05-06T14:36:00.625;72;20,0
2024-05-06T14:36:01.653;72;20,0
2024-05-06T14:36:02.627;72;19,9
2024-05-06T14:36:03.623;72;19,5
2024-05-06T14:36:04.668;72;17,7
2024-05-06T14:36:05.661;72;17,8
2024-05-06T14:36:06.633;72;17,8
2024-05-06T14:36:07.635;72;12,4
2024-05-06T14:36:08.634;72;12,4
2024-05-06T14:36:09.615;72;12,3
2024-05-06T14:36:10.674;72;12,3
2024-05-06T14:36:11.623;73;12,8
2024-05-06T14:36:12.623;73;10,4
2024-05-06T14:36:13.642;73;10,6
2024-05-06T14:36:14.633;73;11,8
