Phone timestamp;HR [bpm];
2024-05-16T23:21:28.533;152;0,7
2024-05-16T23:21:29.560;149;0,7
2024-05-16T23:21:30.549;146;0,8
2024-05-16T23:21:31.541;149;0,8
2024-05-16T23:21:32.527;152;0,9
2024-05-16T23:21:33.539;155;1,0
2024-05-16T23:21:34.538;158;0,9
2024-05-16T23:21:35.553;157;0,9
2024-05-16T23:21:36.579;155;1,0
2024-05-16T23:21:37.568;157;0,9
2024-05-16T23:21:38.559;159;1,1
2024-05-16T23:21:39.558;161;1,1
2024-05-16T23:21:40.548;163;1,1
2024-05-16T23:21:41.528;164;1,1
2024-05-16T23:21:42.544;165;1,0
2024-05-16T23:21:43.549;166;0,9
2024-05-16T23:21:44.539;167;1,1
2024-05-16T23:21:45.549;168;1,1
2024-05-16T23:21:46.534;168;1,2
2024-05-16T23:21:47.521;168;1,3
2024-05-16T23:21:48.560;168;1,4
2024-05-16T23:21:49.541;168;1,8
2024-05-16T23:21:50.529;168;1,7
2024-05-16T23:21:51.551;167;1,9
2024-05-16T23:21:52.536;166;2,1
2024-05-16T23:21:53.541;164;2,2
2024-05-16T23:21:54.561;163;2,3
2024-05-16T23:21:55.537;162;2,3
2024-05-16T23:21:56.528;160;2,5
2024-05-16T23:21:57.559;159;2,4
2024-05-16T23:21:58.538;157;2,4
2024-05-16T23:21:59.527;155;2,3
2024-05-16T23:22:00.577;154;2,3
2024-05-16T23:22:01.550;152;1,9
2024-05-16T23:22:02.567;151;2,0
2024-05-16T23:22:03.546;149;2,1
2024-05-16T23:22:04.538;148;2,1
2024-05-16T23:22:05.538;147;2,1
2024-05-16T23:22:06.560;146;1,9
2024-05-16T23:22:07.533;145;1,8
2024-05-16T23:22:08.529;144;1,8
2024-05-16T23:22:09.577;143;1,6
2024-05-16T23:22:10.580;142;1,6
2024-05-16T23:22:11.569;141;1,9
2024-05-16T23:22:12.561;140;2,5
2024-05-16T23:22:13.539;139;2,8
2024-05-16T23:22:14.526;138;2,9
2024-05-16T23:22:15.560;137;2,9
2024-05-16T23:22:16.584;137;2,8
2024-05-16T23:22:17.530;135;2,6
2024-05-16T23:22:18.544;135;2,7
2024-05-16T23:22:19.538;133;2,7
2024-05-16T23:22:20.569;132;2,7
2024-05-16T23:22:21.560;131;2,9
2024-05-16T23:22:22.539;130;2,9
2024-05-16T23:22:23.523;130;2,9
2024-05-16T23:22:24.559;129;2,9
2024-05-16T23:22:25.549;129;2,8
2024-05-16T23:22:26.529;129;2,3
2024-05-16T23:22:27.549;129;2,3
2024-05-16T23:22:28.552;128;2,8
2024-05-16T23:22:29.541;128;2,8
2024-05-16T23:22:30.561;128;3,4
2024-05-16T23:22:31.581;128;3,4
2024-05-16T23:22:32.520;129;4,3
2024-05-16T23:22:33.559;129;4,3
2024-05-16T23:22:34.540;130;4,2
2024-05-16T23:22:35.527;130;4,2
2024-05-16T23:22:36.547;131;4,1
2024-05-16T23:22:37.537;130;4,1
2024-05-16T23:22:38.530;130;4,1
2024-05-16T23:22:39.560;129;4,0
2024-05-16T23:22:40.580;128;3,9
2024-05-16T23:22:41.527;127;3,9
2024-05-16T23:22:42.592;126;3,5
2024-05-16T23:22:43.580;126;3,5
2024-05-16T23:22:44.572;125;3,3
2024-05-16T23:22:45.548;125;2,8
2024-05-16T23:22:46.530;125;1,4
2024-05-16T23:22:47.531;124;1,3
2024-05-16T23:22:48.562;124;1,3
2024-05-16T23:22:49.537;124;1,4
2024-05-16T23:22:50.523;123;1,7
2024-05-16T23:22:51.582;123;2,1
2024-05-16T23:22:52.531;124;2,0
2024-05-16T23:22:53.541;123;2,0
2024-05-16T23:22:54.550;123;2,3
2024-05-16T23:22:55.533;123;2,4
