Phone timestamp;HR [bpm];
2024-05-18T15:10:58.127;72
2024-05-18T15:10:59.132;72
2024-05-18T15:11:00.123;71
2024-05-18T15:11:01.142;71;5,9
2024-05-18T15:11:02.123;71;5,3
2024-05-18T15:11:03.125;70;22,2
2024-05-18T15:11:04.144;70;25,2
2024-05-18T15:11:05.134;71;23,7
2024-05-18T15:11:06.106;72;22,5
2024-05-18T15:11:07.124;73;23,4
2024-05-18T15:11:08.132;74;21,5
2024-05-18T15:11:09.115;74;20,8
2024-05-18T15:11:10.132;75;20,3
2024-05-18T15:11:11.155;75;21,0
2024-05-18T15:11:12.125;76;20,4
2024-05-18T15:11:13.132;76;19,8
2024-05-18T15:11:14.133;77;19,3
2024-05-18T15:11:15.106;78;18,9
2024-05-18T15:11:16.125;79;18,6
2024-05-18T15:11:17.133;79;18,2
2024-05-18T15:11:18.114;79;20,4
2024-05-18T15:11:19.174;79;20,0
2024-05-18T15:11:20.120;78;19,6
2024-05-18T15:11:21.121;78;19,4
2024-05-18T15:11:22.132;76;19,7
2024-05-18T15:11:23.165;75;19,6
2024-05-18T15:11:24.112;74;19,6
2024-05-18T15:11:25.124;74;19,6
2024-05-18T15:11:26.132;74;17,0
2024-05-18T15:11:27.105;74;15,4
2024-05-18T15:11:28.144;74;15,5
2024-05-18T15:11:29.123;74;16,3
2024-05-18T15:11:30.124;73;15,3
2024-05-18T15:11:31.129;73;15,3
2024-05-18T15:11:32.123;72;15,5
2024-05-18T15:11:33.142;71;17,5
2024-05-18T15:11:34.132;70;22,3
2024-05-18T15:11:35.133;70;21,8
2024-05-18T15:11:36.125;71;21,8
2024-05-18T15:11:37.142;72;22,6
2024-05-18T15:11:38.123;74;24,9
2024-05-18T15:11:39.124;75;25,8
2024-05-18T15:11:40.173;76;25,7
2024-05-18T15:11:41.123;76;25,9
2024-05-18T15:11:42.115;75;25,5
2024-05-18T15:11:43.162;74;24,4
2024-05-18T15:11:44.132;72;25,7
2024-05-18T15:11:45.126;71;25,7
2024-05-18T15:11:46.145;71;25,6
2024-05-18T15:11:47.155;70;25,5
2024-05-18T15:11:48.105;70;25,7
2024-05-18T15:11:49.173;71;25,7
2024-05-18T15:11:50.133;71;25,7
2024-05-18T15:11:51.111;72;32,3
2024-05-18T15:11:52.129;71;32,3
2024-05-18T15:11:53.158;70;32,1
2024-05-18T15:11:54.113;69;31,9
2024-05-18T15:11:55.143;68;32,7
2024-05-18T15:11:56.127;67;34,3
2024-05-18T15:11:57.139;66;34,5
2024-05-18T15:11:58.132;66;33,4
2024-05-18T15:11:59.133;67;30,2
2024-05-18T15:12:00.116;68;30,1
2024-05-18T15:12:01.135;69;30,2
2024-05-18T15:12:02.132;70;30,3
2024-05-18T15:12:03.110;71;27,5
2024-05-18T15:12:04.126;71;26,7
2024-05-18T15:12:05.133;71;26,7
2024-05-18T15:12:06.118;70;26,6
2024-05-18T15:12:07.132;70;26,2
2024-05-18T15:12:08.163;70;26,2
2024-05-18T15:12:09.115;70;26,2
2024-05-18T15:12:10.131;70;25,6
2024-05-18T15:12:11.126;70;25,6
2024-05-18T15:12:12.183;69;25,6
2024-05-18T15:12:13.172;69;25,3
2024-05-18T15:12:14.123;68;25,3
2024-05-18T15:12:15.111;68;25,3
2024-05-18T15:12:16.147;68;16,8
2024-05-18T15:12:17.132;67;16,8
2024-05-18T15:12:18.143;68;16,8
2024-05-18T15:12:19.129;69;16,9
2024-05-18T15:12:20.120;70;15,1
2024-05-18T15:12:21.126;70;12,1
2024-05-18T15:12:22.131;71;12,0
2024-05-18T15:12:23.124;71;12,0
2024-05-18T15:12:24.116;70;12,0
