Phone timestamp;HR [bpm];
2024-05-23T22:34:29.159;77
2024-05-23T22:34:30.171;78
2024-05-23T22:34:31.167;77
2024-05-23T22:34:32.152;76;252,1
2024-05-23T22:34:33.208;75;230,3
2024-05-23T22:34:34.195;74;199,7
2024-05-23T22:34:35.198;74;188,8
2024-05-23T22:34:36.176;74;170,8
2024-05-23T22:34:37.196;76;163,6
2024-05-23T22:34:38.149;77;157,1
2024-05-23T22:34:39.220;78;146,3
2024-05-23T22:34:40.167;80;141,8
2024-05-23T22:34:41.185;81;137,6
2024-05-23T22:34:42.168;83;130,2
2024-05-23T22:34:43.178;83;126,9
2024-05-23T22:34:44.168;83;123,9
2024-05-23T22:34:45.178;83;118,4
2024-05-23T22:34:46.190;82;116,0
2024-05-23T22:34:47.168;82;113,6
2024-05-23T22:34:48.220;82;111,4
2024-05-23T22:34:49.229;81;109,4
2024-05-23T22:34:50.188;81;105,9
2024-05-23T22:34:51.188;79;76,2
2024-05-23T22:34:52.179;79;19,9
2024-05-23T22:34:53.159;77;19,1
2024-05-23T22:34:54.178;76;18,5
2024-05-23T22:34:55.159;75;19,7
2024-05-23T22:34:56.157;74;19,3
2024-05-23T22:34:57.248;74;17,4
2024-05-23T22:34:58.179;74;17,4
2024-05-23T22:34:59.157;76;18,5
2024-05-23T22:35:00.212;77;18,5
2024-05-23T22:35:01.199;78;22,0
2024-05-23T22:35:02.169;79;21,3
2024-05-23T22:35:03.243;79;21,4
2024-05-23T22:35:04.159;80;21,3
2024-05-23T22:35:05.169;81;21,3
2024-05-23T22:35:06.189;81;21,3
2024-05-23T22:35:07.170;82;21,2
2024-05-23T22:35:08.156;82;20,7
2024-05-23T22:35:09.189;82;20,7
2024-05-23T22:35:10.198;82;21,1
2024-05-23T22:35:11.172;82;19,1
2024-05-23T22:35:12.180;82;22,2
2024-05-23T22:35:13.159;82;22,3
2024-05-23T22:35:14.151;81;21,9
2024-05-23T22:35:15.169;80;21,6
2024-05-23T22:35:16.209;78;20,6
2024-05-23T22:35:17.154;77;19,1
2024-05-23T22:35:18.170;76;18,8
2024-05-23T22:35:19.179;75;19,6
2024-05-23T22:35:20.169;74;20,0
2024-05-23T22:35:21.250;74;19,0
2024-05-23T22:35:22.195;74;19,1
2024-05-23T22:35:23.251;75;15,2
2024-05-23T22:35:24.188;76;15,3
2024-05-23T22:35:25.170;77;15,1
2024-05-23T22:35:26.157;78;15,3
2024-05-23T22:35:27.202;78;15,3
2024-05-23T22:35:28.179;79;15,3
2024-05-23T22:35:29.197;79;16,8
2024-05-23T22:35:30.218;80;16,8
2024-05-23T22:35:31.168;80;16,9
2024-05-23T22:35:32.192;80;16,5
2024-05-23T22:35:33.190;79;16,2
2024-05-23T22:35:34.179;79;16,3
2024-05-23T22:35:35.151;79;12,4
2024-05-23T22:35:36.170;79;18,0
2024-05-23T22:35:37.176;78;18,0
2024-05-23T22:35:38.170;78;17,9
2024-05-23T22:35:39.205;76;18,5
2024-05-23T22:35:40.165;75;18,4
2024-05-23T22:35:41.170;74;18,4
2024-05-23T22:35:42.191;73;18,3
2024-05-23T22:35:43.196;73;17,7
2024-05-23T22:35:44.158;72;17,8
2024-05-23T22:35:45.173;72;17,7
2024-05-23T22:35:46.164;72;18,3
2024-05-23T22:35:47.152;71;18,2
2024-05-23T22:35:48.190;70;18,1
2024-05-23T22:35:49.197;70;18,1
2024-05-23T22:35:50.152;71;17,9
2024-05-23T22:35:51.190;71;18,4
2024-05-23T22:35:52.180;72;20,1
2024-05-23T22:35:53.159;71;18,8
2024-05-23T22:35:54.208;71;18,8
2024-05-23T22:35:55.210;70;20,9
2024-05-23T22:35:56.200;69;21,6
2024-05-23T22:35:57.188;69;22,9
