Phone timestamp;HR [bpm];
2024-05-22T19:43:19.468;104
2024-05-22T19:43:20.487;104
2024-05-22T19:43:21.506;103;7,4
2024-05-22T19:43:22.497;103;6,0
2024-05-22T19:43:23.486;103;5,6
2024-05-22T19:43:24.478;103;5,0
2024-05-22T19:43:25.468;103;4,6
2024-05-22T19:43:26.486;103;4,6
2024-05-22T19:43:27.477;103;4,4
2024-05-22T19:43:28.476;104;4,3
2024-05-22T19:43:29.488;104;3,9
2024-05-22T19:43:30.476;105;3,8
2024-05-22T19:43:31.477;106;3,6
2024-05-22T19:43:32.486;106;3,5
2024-05-22T19:43:33.479;106;3,4
2024-05-22T19:43:34.466;106;3,6
2024-05-22T19:43:35.486;106;3,6
2024-05-22T19:43:36.477;107;3,1
2024-05-22T19:43:37.465;107;3,2
2024-05-22T19:43:38.486;106;3,1
2024-05-22T19:43:39.476;106;3,2
2024-05-22T19:43:40.475;106;3,2
2024-05-22T19:43:41.518;107;4,0
2024-05-22T19:43:42.512;107;4,2
2024-05-22T19:43:43.499;107;4,2
2024-05-22T19:43:44.486;107;4,3
2024-05-22T19:43:45.476;106;4,4
2024-05-22T19:43:46.473;106;4,4
2024-05-22T19:43:47.522;105;4,5
2024-05-22T19:43:48.479;104;4,4
2024-05-22T19:43:49.484;104;4,4
2024-05-22T19:43:50.487;103;4,6
2024-05-22T19:43:51.510;104;4,4
2024-05-22T19:43:52.466;104;13,7
2024-05-22T19:43:53.516;104;20,7
2024-05-22T19:43:54.478;103;20,7
2024-05-22T19:43:55.477;103;20,7
2024-05-22T19:43:56.487;103;22,0
2024-05-22T19:43:57.509;102;22,4
2024-05-22T19:43:58.466;100;23,5
2024-05-22T19:43:59.487;99;24,1
2024-05-22T19:44:00.477;97;24,1
2024-05-22T19:44:01.466;96;24,2
2024-05-22T19:44:02.485;96;24,4
2024-05-22T19:44:03.478;98;24,3
2024-05-22T19:44:04.466;98;24,3
2024-05-22T19:44:05.487;99;24,4
2024-05-22T19:44:06.477;100;24,5
2024-05-22T19:44:07.466;100;25,6
2024-05-22T19:44:08.488;100;25,6
2024-05-22T19:44:09.477;99;26,0
2024-05-22T19:44:10.466;98;29,0
2024-05-22T19:44:11.518;96;25,9
2024-05-22T19:44:12.477;95;20,7
2024-05-22T19:44:13.478;93;20,8
2024-05-22T19:44:14.522;89;22,3
2024-05-22T19:44:15.512;87;21,5
2024-05-22T19:44:16.497;87;22,2
2024-05-22T19:44:17.521;86;21,8
2024-05-22T19:44:18.480;84;20,1
2024-05-22T19:44:19.499;85;20,2
2024-05-22T19:44:20.486;86;20,2
2024-05-22T19:44:21.478;87;20,1
2024-05-22T19:44:22.474;90;20,1
2024-05-22T19:44:23.488;91;20,1
2024-05-22T19:44:24.479;91;20,5
2024-05-22T19:44:25.497;93;20,5
2024-05-22T19:44:26.486;95;19,1
2024-05-22T19:44:27.480;96;19,1
2024-05-22T19:44:28.466;96;14,1
2024-05-22T19:44:29.487;96;13,4
2024-05-22T19:44:30.478;96;13,4
2024-05-22T19:44:31.466;95;13,3
2024-05-22T19:44:32.489;95;11,0
2024-05-22T19:44:33.479;95;10,9
2024-05-22T19:44:34.467;94;8,8
2024-05-22T19:44:35.487;94;8,6
2024-05-22T19:44:36.476;94;8,5
2024-05-22T19:44:37.467;93;8,6
2024-05-22T19:44:38.524;92;9,3
2024-05-22T19:44:39.482;91;9,3
2024-05-22T19:44:40.478;90;9,3
2024-05-22T19:44:41.487;90;8,9
2024-05-22T19:44:42.513;90;8,9
