Phone timestamp;HR [bpm];
2024-05-20T22:18:39.830;93
2024-05-20T22:18:40.849;94
2024-05-20T22:18:41.841;97;3,5
2024-05-20T22:18:42.891;99;3,0
2024-05-20T22:18:43.859;104;2,8
2024-05-20T22:18:44.851;108;2,6
2024-05-20T22:18:45.858;113;2,8
2024-05-20T22:18:46.851;116;2,7
2024-05-20T22:18:47.833;119;2,8
2024-05-20T22:18:48.870;121;2,8
2024-05-20T22:18:49.846;122;2,8
2024-05-20T22:18:50.883;123;2,8
2024-05-20T22:18:51.857;124;2,7
2024-05-20T22:18:52.860;125;2,6
2024-05-20T22:18:53.839;125;2,3
2024-05-20T22:18:54.900;124;3,3
2024-05-20T22:18:55.882;124;4,2
2024-05-20T22:18:56.862;124;4,2
2024-05-20T22:18:57.902;124;4,3
2024-05-20T22:18:58.865;124;4,3
2024-05-20T22:18:59.871;123;4,3
2024-05-20T22:19:00.860;122;4,9
2024-05-20T22:19:01.842;121;4,9
2024-05-20T22:19:02.851;120;4,7
2024-05-20T22:19:03.871;120;4,7
2024-05-20T22:19:04.852;120;4,9
2024-05-20T22:19:05.841;121;4,8
2024-05-20T22:19:06.852;121;4,9
2024-05-20T22:19:07.894;121;4,9
2024-05-20T22:19:08.852;121;4,9
2024-05-20T22:19:09.859;120;4,2
2024-05-20T22:19:10.856;120;3,4
2024-05-20T22:19:11.881;120;3,4
2024-05-20T22:19:12.862;119;3,7
2024-05-20T22:19:13.893;119;4,2
2024-05-20T22:19:14.837;119;3,7
2024-05-20T22:19:15.861;119;3,9
2024-05-20T22:19:16.881;119;4,0
2024-05-20T22:19:17.852;119;4,1
2024-05-20T22:19:18.861;120;4,2
2024-05-20T22:19:19.844;119;4,2
2024-05-20T22:19:20.849;119;4,2
2024-05-20T22:19:21.859;118;4,1
2024-05-20T22:19:22.862;118;4,1
2024-05-20T22:19:23.841;117;4,1
2024-05-20T22:19:24.860;116;4,4
2024-05-20T22:19:25.849;116;4,4
2024-05-20T22:19:26.852;115;4,4
2024-05-20T22:19:27.861;114;4,4
2024-05-20T22:19:28.881;114;4,9
2024-05-20T22:19:29.867;113;4,4
2024-05-20T22:19:30.873;113;4,6
2024-05-20T22:19:31.862;113;4,3
2024-05-20T22:19:32.837;112;4,1
2024-05-20T22:19:33.856;113;4,0
2024-05-20T22:19:34.861;113;3,9
2024-05-20T22:19:35.883;113;3,8
2024-05-20T22:19:36.862;113;3,7
2024-05-20T22:19:37.843;113;3,7
2024-05-20T22:19:38.837;113;4,2
2024-05-20T22:19:39.871;113;4,3
2024-05-20T22:19:40.853;113;4,4
2024-05-20T22:19:41.841;112;4,0
2024-05-20T22:19:42.853;112;4,0
2024-05-20T22:19:43.921;112;4,0
2024-05-20T22:19:44.842;111;4,3
2024-05-20T22:19:45.872;110;4,3
2024-05-20T22:19:46.849;110;4,3
2024-05-20T22:19:47.839;110;4,3
2024-05-20T22:19:48.903;110;4,3
2024-05-20T22:19:49.862;110;11,9
2024-05-20T22:19:50.868;110;15,8
2024-05-20T22:19:51.853;110;15,8
2024-05-20T22:19:52.847;110;15,8
2024-05-20T22:19:53.852;110;15,8
2024-05-20T22:19:54.856;110;15,8
2024-05-20T22:19:55.850;110;15,8
2024-05-20T22:19:56.842;110;15,8
2024-05-20T22:19:57.899;109;15,8
2024-05-20T22:19:58.844;109;15,8
2024-05-20T22:19:59.872;109;15,7
2024-05-20T22:20:00.854;108;15,7
2024-05-20T22:20:01.891;108;15,7
2024-05-20T22:20:02.863;108;15,7
2024-05-20T22:20:03.872;107;15,6
2024-05-20T22:20:04.852;107;15,6
2024-05-20T22:20:05.865;106;10,8
2024-05-20T22:20:06.855;106;10,8
2024-05-20T22:20:07.862;105;2,4
2024-05-20T22:20:08.842;105;2,5
2024-05-20T22:20:09.854;105;2,4
2024-05-20T22:20:10.842;105;2,7
2024-05-20T22:20:11.852;105;4,3
2024-05-20T22:20:12.873;105;4,2
2024-05-20T22:20:13.845;105;4,4
2024-05-20T22:20:14.851;104;4,4
2024-05-20T22:20:15.871;104;4,4
2024-05-20T22:20:16.863;103;4,4
2024-05-20T22:20:17.836;103;4,2
2024-05-20T22:20:18.860;102;4,1
2024-05-20T22:20:19.863;102;4,1
2024-05-20T22:20:20.852;102;4,1
2024-05-20T22:20:21.861;102;4,2
2024-05-20T22:20:22.853;102;4,2
2024-05-20T22:20:23.843;102;4,3
2024-05-20T22:20:24.902;102;4,2
2024-05-20T22:20:25.861;102;4,5
2024-05-20T22:20:26.866;102;4,5
2024-05-20T22:20:27.861;102;4,5
2024-05-20T22:20:28.851;102;3,0
2024-05-20T22:20:29.852;102;3,0
2024-05-20T22:20:30.872;102;3,1
2024-05-20T22:20:31.881;102;3,4
2024-05-20T22:20:32.836;102;3,4
2024-05-20T22:20:33.872;102;3,4
2024-05-20T22:20:34.881;102;3,5
2024-05-20T22:20:35.883;101;3,5
2024-05-20T22:20:36.861;100;3,6
2024-05-20T22:20:37.873;100;3,6
2024-05-20T22:20:38.842;99;3,6
2024-05-20T22:20:39.870;100;3,6
