Phone timestamp;HR [bpm];
2024-05-15T22:04:36.148;119
2024-05-15T22:04:37.116;119;3,5
2024-05-15T22:04:38.098;119;3,0
2024-05-15T22:04:39.124;119;2,6
2024-05-15T22:04:40.114;119;3,1
2024-05-15T22:04:41.107;119;3,1
2024-05-15T22:04:42.156;118;2,9
2024-05-15T22:04:43.139;118;2,7
2024-05-15T22:04:44.103;118;3,5
2024-05-15T22:04:45.125;118;3,4
2024-05-15T22:04:46.115;118;3,2
2024-05-15T22:04:47.097;118;3,2
2024-05-15T22:04:48.117;119;3,3
2024-05-15T22:04:49.115;119;4,7
2024-05-15T22:04:50.105;120;4,9
2024-05-15T22:04:51.127;120;4,8
2024-05-15T22:04:52.112;120;5,0
2024-05-15T22:04:53.106;120;5,2
2024-05-15T22:04:54.124;119;5,3
2024-05-15T22:04:55.115;119;5,4
2024-05-15T22:04:56.102;118;5,4
2024-05-15T22:04:57.117;117;5,4
2024-05-15T22:04:58.114;117;5,4
2024-05-15T22:04:59.106;117;5,3
2024-05-15T22:05:00.125;117;5,4
2024-05-15T22:05:01.110;118;5,4
2024-05-15T22:05:02.103;118;5,4
2024-05-15T22:05:03.125;119;5,2
2024-05-15T22:05:04.146;119;4,6
2024-05-15T22:05:05.103;119;4,4
2024-05-15T22:05:06.116;119;4,4
2024-05-15T22:05:07.115;119;4,0
2024-05-15T22:05:08.132;119;3,9
2024-05-15T22:05:09.126;119;3,6
2024-05-15T22:05:10.110;119;3,8
2024-05-15T22:05:11.105;119;4,0
2024-05-15T22:05:12.125;120;4,2
2024-05-15T22:05:13.117;120;4,1
2024-05-15T22:05:14.103;119;3,9
2024-05-15T22:05:15.153;119;3,8
2024-05-15T22:05:16.115;118;3,7
2024-05-15T22:05:17.104;118;3,8
2024-05-15T22:05:18.125;117;3,2
2024-05-15T22:05:19.114;116;3,2
2024-05-15T22:05:20.106;116;3,0
2024-05-15T22:05:21.123;116;3,0
2024-05-15T22:05:22.114;116;3,0
2024-05-15T22:05:23.097;116;3,1
2024-05-15T22:05:24.118;116;3,4
2024-05-15T22:05:25.115;116;3,4
2024-05-15T22:05:26.104;116;2,9
2024-05-15T22:05:27.119;116;2,6
2024-05-15T22:05:28.146;115;3,3
2024-05-15T22:05:29.101;115;3,3
2024-05-15T22:05:30.124;114;3,3
2024-05-15T22:05:31.107;113;3,6
2024-05-15T22:05:32.105;113;3,5
2024-05-15T22:05:33.118;113;3,5
2024-05-15T22:05:34.116;114;3,5
2024-05-15T22:05:35.106;115;4,0
2024-05-15T22:05:36.125;115;4,1
2024-05-15T22:05:37.116;116;4,2
2024-05-15T22:05:38.098;115;4,1
2024-05-15T22:05:39.153;115;4,1
2024-05-15T22:05:40.114;114;4,0
2024-05-15T22:05:41.138;114;4,2
2024-05-15T22:05:42.125;113;4,3
2024-05-15T22:05:43.109;113;3,9
2024-05-15T22:05:44.106;113;3,9
2024-05-15T22:05:45.124;113;3,8
2024-05-15T22:05:46.145;114;3,8
2024-05-15T22:05:47.097;115;4,1
2024-05-15T22:05:48.155;116;4,8
2024-05-15T22:05:49.115;116;5,1
2024-05-15T22:05:50.106;116;5,1
2024-05-15T22:05:51.124;116;4,6
2024-05-15T22:05:52.115;114;4,5
2024-05-15T22:05:53.103;113;5,0
