Phone timestamp;HR [bpm];
2024-05-26T22:20:09.003;114
2024-05-26T22:20:10.031;112
2024-05-26T22:20:11.031;112;5,9
2024-05-26T22:20:12.034;111;8,3
2024-05-26T22:20:13.036;109;7,2
2024-05-26T22:20:14.031;108;9,0
2024-05-26T22:20:15.012;107;11,2
2024-05-26T22:20:16.029;106;10,3
2024-05-26T22:20:17.019;106;10,5
2024-05-26T22:20:18.022;106;10,4
2024-05-26T22:20:19.073;106;15,2
2024-05-26T22:20:20.031;107;24,9
2024-05-26T22:20:21.013;107;24,3
2024-05-26T22:20:22.027;107;23,8
2024-05-26T22:20:23.017;107;24,7
2024-05-26T22:20:24.052;106;23,7
2024-05-26T22:20:25.040;104;23,0
2024-05-26T22:20:26.019;102;22,6
2024-05-26T22:20:27.023;99;22,2
2024-05-26T22:20:28.042;98;22,7
2024-05-26T22:20:29.035;98;22,7
2024-05-26T22:20:30.012;97;24,6
2024-05-26T22:20:31.023;96;24,8
2024-05-26T22:20:32.031;96;24,8
2024-05-26T22:20:33.026;96;25,1
2024-05-26T22:20:34.072;96;27,1
2024-05-26T22:20:35.020;96;26,9
2024-05-26T22:20:36.016;95;26,9
2024-05-26T22:20:37.046;94;26,7
2024-05-26T22:20:38.032;94;26,8
2024-05-26T22:20:39.012;92;29,4
2024-05-26T22:20:40.023;91;24,7
2024-05-26T22:20:41.031;91;24,5
2024-05-26T22:20:42.022;91;24,2
2024-05-26T22:20:43.072;90;24,0
2024-05-26T22:20:44.021;90;22,9
2024-05-26T22:20:45.023;90;22,9
2024-05-26T22:20:46.042;89;23,0
2024-05-26T22:20:47.020;86;24,7
2024-05-26T22:20:48.012;85;24,7
2024-05-26T22:20:49.025;85;24,7
2024-05-26T22:20:50.033;83;24,9
2024-05-26T22:20:51.014;81;24,9
2024-05-26T22:20:52.030;79;23,0
2024-05-26T22:20:53.013;79;23,0
2024-05-26T22:20:54.017;78;22,9
2024-05-26T22:20:55.032;76;25,3
2024-05-26T22:20:56.021;76;25,5
2024-05-26T22:20:57.050;75;25,4
2024-05-26T22:20:58.030;74;22,9
2024-05-26T22:20:59.030;73;24,5
2024-05-26T22:21:00.057;72;24,6
2024-05-26T22:21:01.022;72;25,4
2024-05-26T22:21:02.020;71;20,5
2024-05-26T22:21:03.015;71;20,3
2024-05-26T22:21:04.025;72;20,5
2024-05-26T22:21:05.062;72;23,9
2024-05-26T22:21:06.024;72;24,0
2024-05-26T22:21:07.031;73;24,0
2024-05-26T22:21:08.020;73;23,9
2024-05-26T22:21:09.014;73;26,3
2024-05-26T22:21:10.042;72;27,7
2024-05-26T22:21:11.022;71;26,7
2024-05-26T22:21:12.003;70;26,7
2024-05-26T22:21:13.027;70;26,7
2024-05-26T22:21:14.032;71;26,4
2024-05-26T22:21:15.017;72;26,1
2024-05-26T22:21:16.031;73;26,1
2024-05-26T22:21:17.032;73;28,6
2024-05-26T22:21:18.023;74;28,9
2024-05-26T22:21:19.039;74;26,4
2024-05-26T22:21:20.023;75;26,4
2024-05-26T22:21:21.003;75;26,4
2024-05-26T22:21:22.042;75;26,4
2024-05-26T22:21:23.062;74;24,9
2024-05-26T22:21:24.011;73;25,0
2024-05-26T22:21:25.031;73;24,6
2024-05-26T22:21:26.016;73;24,7
2024-05-26T22:21:27.051;72;25,7
2024-05-26T22:21:28.030;72;26,4
2024-05-26T22:21:29.021;72;23,2
2024-05-26T22:21:30.040;70;23,1
2024-05-26T22:21:31.042;68;23,2
2024-05-26T22:21:32.023;67;23,4
2024-05-26T22:21:33.052;67;23,7
2024-05-26T22:21:34.028;66;21,0
2024-05-26T22:21:35.014;66;19,4
2024-05-26T22:21:36.023;66;19,3
2024-05-26T22:21:37.029;66;18,9
2024-05-26T22:21:38.032;66;19,3
2024-05-26T22:21:39.010;66;19,6
2024-05-26T22:21:40.041;65;19,7
2024-05-26T22:21:41.021;65;19,8
2024-05-26T22:21:42.021;65;20,1
