Phone timestamp;HR [bpm];
2024-05-26T22:07:35.011;81
2024-05-26T22:07:36.039;81
2024-05-26T22:07:37.026;80
2024-05-26T22:07:38.018;80
2024-05-26T22:07:39.046;80;21,3
2024-05-26T22:07:40.038;79;19,5
2024-05-26T22:07:41.018;78;18,0
2024-05-26T22:07:42.066;77;16,9
2024-05-26T22:07:43.064;76;16,0
2024-05-26T22:07:44.058;76;16,9
2024-05-26T22:07:45.049;75;18,1
2024-05-26T22:07:46.025;74;17,4
2024-05-26T22:07:47.021;74;18,0
2024-05-26T22:07:48.048;73;17,7
2024-05-26T22:07:49.037;72;17,2
2024-05-26T22:07:50.042;71;22,3
2024-05-26T22:07:51.036;72;21,7
2024-05-26T22:07:52.028;72;20,7
2024-05-26T22:07:53.029;73;20,9
2024-05-26T22:07:54.032;73;20,5
2024-05-26T22:07:55.058;74;20,1
2024-05-26T22:07:56.011;75;19,6
2024-05-26T22:07:57.037;75;19,5
2024-05-26T22:07:58.019;75;19,2
2024-05-26T22:07:59.020;75;19,2
2024-05-26T22:08:00.037;76;18,2
2024-05-26T22:08:01.056;76;18,1
2024-05-26T22:08:02.029;77;18,2
2024-05-26T22:08:03.050;77;18,6
2024-05-26T22:08:04.027;78;18,9
2024-05-26T22:08:05.011;79;27,2
2024-05-26T22:08:06.079;79;27,4
2024-05-26T22:08:07.039;80;27,3
2024-05-26T22:08:08.060;80;26,7
2024-05-26T22:08:09.037;80;29,9
2024-05-26T22:08:10.031;79;30,0
2024-05-26T22:08:11.029;78;29,7
2024-05-26T22:08:12.047;78;29,8
2024-05-26T22:08:13.037;77;27,4
2024-05-26T22:08:14.016;76;27,5
2024-05-26T22:08:15.076;76;27,5
2024-05-26T22:08:16.065;77;27,7
2024-05-26T22:08:17.018;77;27,6
2024-05-26T22:08:18.040;77;27,6
2024-05-26T22:08:19.049;77;27,4
2024-05-26T22:08:20.028;77;27,8
2024-05-26T22:08:21.050;76;28,2
2024-05-26T22:08:22.024;76;27,5
2024-05-26T22:08:23.018;75;27,3
2024-05-26T22:08:24.043;75;27,5
2024-05-26T22:08:25.030;76;28,1
2024-05-26T22:08:26.029;77;27,9
2024-05-26T22:08:27.039;77;27,6
2024-05-26T22:08:28.056;76;19,2
2024-05-26T22:08:29.025;76;19,3
2024-05-26T22:08:30.036;75;19,1
2024-05-26T22:08:31.040;74;19,0
2024-05-26T22:08:32.017;74;18,9
2024-05-26T22:08:33.058;75;13,4
2024-05-26T22:08:34.024;75;14,4
2024-05-26T22:08:35.028;75;15,3
2024-05-26T22:08:36.038;75;15,5
2024-05-26T22:08:37.020;74;15,5
2024-05-26T22:08:38.017;73;15,4
2024-05-26T22:08:39.048;73;16,4
2024-05-26T22:08:40.039;72;16,3
2024-05-26T22:08:41.014;71;17,5
2024-05-26T22:08:42.042;72;17,5
2024-05-26T22:08:43.075;72;17,5
2024-05-26T22:08:44.029;74;17,5
2024-05-26T22:08:45.050;76;16,7
2024-05-26T22:08:46.025;77;16,7
2024-05-26T22:08:47.033;77;16,7
2024-05-26T22:08:48.109;77;16,7
2024-05-26T22:08:49.066;75;15,9
2024-05-26T22:08:50.010;74;16,1
2024-05-26T22:08:51.029;74;16,1
2024-05-26T22:08:52.069;74;16,2
2024-05-26T22:08:53.020;73;16,3
2024-05-26T22:08:54.061;74;16,1
2024-05-26T22:08:55.033;74;16,1
2024-05-26T22:08:56.031;75;16,1
2024-05-26T22:08:57.040;76;19,4
2024-05-26T22:08:58.040;77;19,4
2024-05-26T22:08:59.025;77;18,7
2024-05-26T22:09:00.063;76;18,9
2024-05-26T22:09:01.039;74;19,2
2024-05-26T22:09:02.048;74;18,0
2024-05-26T22:09:03.039;74;18,0
2024-05-26T22:09:04.029;74;18,0
2024-05-26T22:09:05.015;74;16,8
2024-05-26T22:09:06.039;74;16,8
2024-05-26T22:09:07.043;74;16,9
2024-05-26T22:09:08.020;74;16,2
2024-05-26T22:09:09.042;73;16,2
2024-05-26T22:09:10.026;72;16,1
2024-05-26T22:09:11.029;72;16,1
2024-05-26T22:09:12.050;71;15,8
2024-05-26T22:09:13.028;71;15,9
2024-05-26T22:09:14.024;70;15,8
2024-05-26T22:09:15.033;70;16,0
2024-05-26T22:09:16.069;71;16,2
2024-05-26T22:09:17.017;72;16,1
2024-05-26T22:09:18.068;72;16,2
2024-05-26T22:09:19.039;72;16,2
