Phone timestamp;HR [bpm];
2024-05-02T17:48:26.748;75
2024-05-02T17:48:27.738;75
2024-05-02T17:48:28.737;74
2024-05-02T17:48:29.764;73;42,7
2024-05-02T17:48:30.781;72;37,5
2024-05-02T17:48:31.749;71;34,9
2024-05-02T17:48:32.745;71;33,3
2024-05-02T17:48:33.738;71;34,0
2024-05-02T17:48:34.758;70;32,4
2024-05-02T17:48:35.740;71;31,1
2024-05-02T17:48:36.753;71;31,8
2024-05-02T17:48:37.751;72;30,7
2024-05-02T17:48:38.759;72;30,7
2024-05-02T17:48:39.742;73;29,5
2024-05-02T17:48:40.746;73;28,7
2024-05-02T17:48:41.742;73;29,6
2024-05-02T17:48:42.742;73;30,4
2024-05-02T17:48:43.782;73;29,8
2024-05-02T17:48:44.751;73;29,3
2024-05-02T17:48:45.775;74;28,7
2024-05-02T17:48:46.747;75;27,9
2024-05-02T17:48:47.736;76;31,5
2024-05-02T17:48:48.741;77;31,0
2024-05-02T17:48:49.738;77;29,0
2024-05-02T17:48:50.753;76;29,4
2024-05-02T17:48:51.751;76;28,7
2024-05-02T17:48:52.746;77;29,2
2024-05-02T17:48:53.747;77;28,5
2024-05-02T17:48:54.741;77;28,4
2024-05-02T17:48:55.758;77;28,3
2024-05-02T17:48:56.730;77;26,8
2024-05-02T17:48:57.754;77;34,1
2024-05-02T17:48:58.770;76;34,1
2024-05-02T17:48:59.748;76;33,3
2024-05-02T17:49:00.745;75;33,2
2024-05-02T17:49:01.745;75;33,3
2024-05-02T17:49:02.742;75;33,7
2024-05-02T17:49:03.737;75;33,7
2024-05-02T17:49:04.753;75;32,3
2024-05-02T17:49:05.746;75;32,6
2024-05-02T17:49:06.777;75;33,5
2024-05-02T17:49:07.745;75;33,4
2024-05-02T17:49:08.747;75;33,4
2024-05-02T17:49:09.741;74;33,4
2024-05-02T17:49:10.739;74;30,6
2024-05-02T17:49:11.750;73;30,9
2024-05-02T17:49:12.753;72;31,0
2024-05-02T17:49:13.748;72;29,9
2024-05-02T17:49:14.763;72;29,3
2024-05-02T17:49:15.737;72;29,2
2024-05-02T17:49:16.768;73;29,6
2024-05-02T17:49:17.740;74;30,1
2024-05-02T17:49:18.750;75;33,2
2024-05-02T17:49:19.747;75;33,1
2024-05-02T17:49:20.750;75;25,4
2024-05-02T17:49:21.774;74;25,8
2024-05-02T17:49:22.739;74;26,8
2024-05-02T17:49:23.756;73;29,2
2024-05-02T17:49:24.738;72;28,7
2024-05-02T17:49:25.755;72;28,2
2024-05-02T17:49:26.786;72;27,7
2024-05-02T17:49:27.769;72;30,0
2024-05-02T17:49:28.739;71;29,8
2024-05-02T17:49:29.744;71;28,7
2024-05-02T17:49:30.759;71;27,8
2024-05-02T17:49:31.736;72;29,9
2024-05-02T17:49:32.773;72;29,9
2024-05-02T17:49:33.750;73;29,7
2024-05-02T17:49:34.778;74;30,3
2024-05-02T17:49:35.738;74;30,2
2024-05-02T17:49:36.743;75;29,8
2024-05-02T17:49:37.740;78;29,8
2024-05-02T17:49:38.741;79;29,6
2024-05-02T17:49:39.764;79;29,0
2024-05-02T17:49:40.753;80;25,4
2024-05-02T17:49:41.748;82;25,9
2024-05-02T17:49:42.755;82;25,8
2024-05-02T17:49:43.745;82;26,8
2024-05-02T17:49:44.781;82;25,9
2024-05-02T17:49:45.751;83;23,1
2024-05-02T17:49:46.751;83;23,3
2024-05-02T17:49:47.746;83;23,9
2024-05-02T17:49:48.753;82;23,9
2024-05-02T17:49:49.748;82;21,6
2024-05-02T17:49:50.746;82;25,0
2024-05-02T17:49:51.742;82;25,0
2024-05-02T17:49:52.740;82;24,7
2024-05-02T17:49:53.781;81;23,8
2024-05-02T17:49:54.753;80;23,8
2024-05-02T17:49:55.747;79;23,8
2024-05-02T17:49:56.745;78;21,6
2024-05-02T17:49:57.744;77;21,5
2024-05-02T17:49:58.741;76;22,2
2024-05-02T17:49:59.735;76;23,0
2024-05-02T17:50:00.768;75;23,9
2024-05-02T17:50:01.749;74;24,0
2024-05-02T17:50:02.750;73;23,1
2024-05-02T17:50:03.742;72;23,0
2024-05-02T17:50:04.742;71;25,7
2024-05-02T17:50:05.753;71;25,3
2024-05-02T17:50:06.740;71;25,3
2024-05-02T17:50:07.750;71;23,8
2024-05-02T17:50:08.753;71;24,4
2024-05-02T17:50:09.747;71;25,4
2024-05-02T17:50:10.748;71;25,4
2024-05-02T17:50:11.762;71;24,8
2024-05-02T17:50:12.753;71;24,8
2024-05-02T17:50:13.755;70;24,6
2024-05-02T17:50:14.748;70;21,6
2024-05-02T17:50:15.755;70;21,6
2024-05-02T17:50:16.747;69;21,6
2024-05-02T17:50:17.764;70;21,5
2024-05-02T17:50:18.736;70;19,9
2024-05-02T17:50:19.760;70;21,7
2024-05-02T17:50:20.736;71;21,7
2024-05-02T17:50:21.737;70;21,7
2024-05-02T17:50:22.751;69;21,6
2024-05-02T17:50:23.745;68;21,7
2024-05-02T17:50:24.747;68;22,1
2024-05-02T17:50:25.745;68;22,2
2024-05-02T17:50:26.740;68;22,1
