Phone timestamp;HR [bpm];
2024-05-20T22:21:54.861;101
2024-05-20T22:21:55.848;101;5,0
2024-05-20T22:21:56.836;100;6,4
2024-05-20T22:21:57.874;100;6,0
2024-05-20T22:21:58.846;100;5,3
2024-05-20T22:21:59.837;101;5,9
2024-05-20T22:22:00.859;101;5,4
2024-05-20T22:22:01.885;102;5,7
2024-05-20T22:22:02.852;103;6,3
2024-05-20T22:22:03.857;104;6,3
2024-05-20T22:22:04.851;104;6,7
2024-05-20T22:22:05.837;104;6,4
2024-05-20T22:22:06.858;104;6,1
2024-05-20T22:22:07.862;103;6,0
2024-05-20T22:22:08.852;103;5,8
2024-05-20T22:22:09.860;102;5,7
2024-05-20T22:22:10.853;101;5,6
2024-05-20T22:22:11.836;101;5,6
2024-05-20T22:22:12.870;100;5,5
2024-05-20T22:22:13.893;100;5,1
2024-05-20T22:22:14.903;99;5,1
2024-05-20T22:22:15.860;99;5,1
2024-05-20T22:22:16.861;99;5,4
2024-05-20T22:22:17.852;99;5,3
2024-05-20T22:22:18.890;99;5,3
2024-05-20T22:22:19.843;99;4,4
2024-05-20T22:22:20.883;98;4,3
2024-05-20T22:22:21.871;98;4,2
2024-05-20T22:22:22.846;98;4,2
2024-05-20T22:22:23.838;97;4,1
2024-05-20T22:22:24.856;97;4,1
2024-05-20T22:22:25.862;98;4,2
2024-05-20T22:22:26.873;98;4,2
2024-05-20T22:22:27.861;99;4,2
2024-05-20T22:22:28.845;99;4,3
2024-05-20T22:22:29.852;99;4,6
2024-05-20T22:22:30.861;99;4,9
2024-05-20T22:22:31.894;99;5,0
2024-05-20T22:22:32.843;99;6,1
2024-05-20T22:22:33.863;98;6,1
2024-05-20T22:22:34.861;97;6,0
2024-05-20T22:22:35.868;96;6,2
2024-05-20T22:22:36.853;95;7,7
2024-05-20T22:22:37.847;94;7,6
2024-05-20T22:22:38.883;94;10,0
2024-05-20T22:22:39.903;94;10,1
2024-05-20T22:22:40.874;95;10,3
2024-05-20T22:22:41.871;95;10,5
2024-05-20T22:22:42.855;95;10,6
2024-05-20T22:22:43.853;94;10,8
2024-05-20T22:22:44.882;93;11,1
2024-05-20T22:22:45.869;92;11,0
2024-05-20T22:22:46.911;92;10,9
2024-05-20T22:22:47.883;93;11,0
2024-05-20T22:22:48.857;94;11,3
2024-05-20T22:22:49.894;94;13,5
2024-05-20T22:22:50.836;95;13,5
2024-05-20T22:22:51.856;94;13,0
2024-05-20T22:22:52.861;94;13,8
2024-05-20T22:22:53.880;92;13,9
2024-05-20T22:22:54.873;91;13,8
2024-05-20T22:22:55.848;91;13,2
2024-05-20T22:22:56.833;90;13,2
2024-05-20T22:22:57.872;91;12,9
2024-05-20T22:22:58.862;91;12,9
2024-05-20T22:22:59.872;91;12,7
2024-05-20T22:23:00.855;91;15,3
2024-05-20T22:23:01.864;90;15,2
2024-05-20T22:23:02.839;90;15,0
2024-05-20T22:23:03.856;90;15,0
2024-05-20T22:23:04.850;90;15,0
2024-05-20T22:23:05.851;92;16,5
2024-05-20T22:23:06.893;93;16,8
2024-05-20T22:23:07.863;93;16,4
2024-05-20T22:23:08.835;93;14,5
2024-05-20T22:23:09.853;92;15,0
2024-05-20T22:23:10.864;91;15,2
2024-05-20T22:23:11.840;90;15,2
2024-05-20T22:23:12.871;89;14,2
2024-05-20T22:23:13.851;89;14,2
2024-05-20T22:23:14.853;90;14,1
2024-05-20T22:23:15.863;90;14,1
2024-05-20T22:23:16.878;91;12,8
2024-05-20T22:23:17.851;91;12,9
2024-05-20T22:23:18.854;91;12,8
2024-05-20T22:23:19.865;92;9,5
2024-05-20T22:23:20.882;92;9,4
2024-05-20T22:23:21.863;93;9,6
2024-05-20T22:23:22.851;94;9,6
2024-05-20T22:23:23.833;94;9,7
2024-05-20T22:23:24.872;94;7,2
2024-05-20T22:23:25.864;94;7,3
2024-05-20T22:23:26.863;94;7,6
2024-05-20T22:23:27.858;94;8,0
