Phone timestamp;RR-interval [ms]
2024-05-26T22:32:14.729;754
2024-05-26T22:32:15.483;748
2024-05-26T22:32:16.231;733
2024-05-26T22:32:16.964;697
2024-05-26T22:32:17.661;674
2024-05-26T22:32:18.335;661
2024-05-26T22:32:18.996;647
2024-05-26T22:32:19.643;632
2024-05-26T22:32:20.275;608
2024-05-26T22:32:20.883;599
2024-05-26T22:32:21.482;602
2024-05-26T22:32:22.084;614
2024-05-26T22:32:22.698;631
2024-05-26T22:32:23.329;644
2024-05-26T22:32:23.973;671
2024-05-26T22:32:24.644;704
2024-05-26T22:32:25.348;717
2024-05-26T22:32:26.065;698
2024-05-26T22:32:26.763;702
2024-05-26T22:32:27.465;698
2024-05-26T22:32:28.163;693
2024-05-26T22:32:28.856;660
2024-05-26T22:32:29.516;664
2024-05-26T22:32:30.180;668
2024-05-26T22:32:30.848;679
2024-05-26T22:32:31.527;679
2024-05-26T22:32:32.206;686
2024-05-26T22:32:32.892;710
2024-05-26T22:32:33.602;740
2024-05-26T22:32:34.342;765
2024-05-26T22:32:35.107;746
2024-05-26T22:32:35.853;759
2024-05-26T22:32:36.612;752
2024-05-26T22:32:37.364;729
2024-05-26T22:32:38.093;696
2024-05-26T22:32:38.789;686
2024-05-26T22:32:39.475;685
2024-05-26T22:32:40.160;670
2024-05-26T22:32:40.830;688
2024-05-26T22:32:41.518;725
2024-05-26T22:32:42.243;769
2024-05-26T22:32:43.012;784
2024-05-26T22:32:43.796;856
2024-05-26T22:32:44.652;879
2024-05-26T22:32:45.531;837
2024-05-26T22:32:46.368;823
2024-05-26T22:32:47.191;801
2024-05-26T22:32:47.992;747
2024-05-26T22:32:48.739;709
2024-05-26T22:32:49.448;689
2024-05-26T22:32:50.137;682
2024-05-26T22:32:50.819;670
2024-05-26T22:32:51.489;694
2024-05-26T22:32:52.183;735
2024-05-26T22:32:52.918;800
2024-05-26T22:32:53.718;795
2024-05-26T22:32:54.513;828
2024-05-26T22:32:55.341;849
2024-05-26T22:32:56.190;817
2024-05-26T22:32:57.007;792
2024-05-26T22:32:57.799;789
2024-05-26T22:32:58.588;770
2024-05-26T22:32:59.358;739
2024-05-26T22:33:00.097;729
2024-05-26T22:33:00.826;734
2024-05-26T22:33:01.560;731
2024-05-26T22:33:02.291;739
2024-05-26T22:33:03.030;760
2024-05-26T22:33:03.790;793
2024-05-26T22:33:04.583;779
2024-05-26T22:33:05.362;790
2024-05-26T22:33:06.152;793
2024-05-26T22:33:06.945;759
2024-05-26T22:33:07.704;734
2024-05-26T22:33:08.438;706
2024-05-26T22:33:09.144;675
2024-05-26T22:33:09.819;650
2024-05-26T22:33:10.469;632
2024-05-26T22:33:11.101;626
2024-05-26T22:33:11.727;646
2024-05-26T22:33:12.373;695
2024-05-26T22:33:13.068;765
2024-05-26T22:33:13.833;727
2024-05-26T22:33:14.560;743
2024-05-26T22:33:15.303;744
2024-05-26T22:33:16.047;725
2024-05-26T22:33:16.772;688
2024-05-26T22:33:17.460;682
2024-05-26T22:33:18.142;681
2024-05-26T22:33:18.823;681
2024-05-26T22:33:19.504;669
2024-05-26T22:33:20.173;679
2024-05-26T22:33:20.852;705
2024-05-26T22:33:21.557;755
2024-05-26T22:33:22.312;772
2024-05-26T22:33:23.084;756
2024-05-26T22:33:23.840;763
2024-05-26T22:33:24.603;757
2024-05-26T22:33:25.360;732
2024-05-26T22:33:26.092;729
2024-05-26T22:33:26.821;732
2024-05-26T22:33:27.553;739
2024-05-26T22:33:28.292;724
2024-05-26T22:33:29.016;732
2024-05-26T22:33:29.748;742
2024-05-26T22:33:30.490;739
2024-05-26T22:33:31.229;720
2024-05-26T22:33:31.949;713
2024-05-26T22:33:32.662;734
2024-05-26T22:33:33.396;743
2024-05-26T22:33:34.139;745
2024-05-26T22:33:34.884;751
2024-05-26T22:33:35.635;770
2024-05-26T22:33:36.405;792
2024-05-26T22:33:37.197;773
2024-05-26T22:33:37.970;760
2024-05-26T22:33:38.730;750
2024-05-26T22:33:39.480;730
