Phone timestamp;RR-interval [ms]
2024-05-25T23:01:39.948;522
2024-05-25T23:01:40.470;506
2024-05-25T23:01:40.976;500
2024-05-25T23:01:41.476;513
2024-05-25T23:01:41.989;1023
2024-05-25T23:01:43.012;512
2024-05-25T23:01:43.524;514
2024-05-25T23:01:44.038;508
2024-05-25T23:01:44.546;507
2024-05-25T23:01:45.053;508
2024-05-25T23:01:45.561;505
2024-05-25T23:01:46.066;504
2024-05-25T23:01:46.570;502
2024-05-25T23:01:47.072;502
2024-05-25T23:01:47.574;501
2024-05-25T23:01:48.075;501
2024-05-25T23:01:48.576;499
2024-05-25T23:01:49.075;498
2024-05-25T23:01:49.573;499
2024-05-25T23:01:50.072;500
2024-05-25T23:01:50.572;505
2024-05-25T23:01:51.077;509
2024-05-25T23:01:51.586;511
2024-05-25T23:01:52.097;509
2024-05-25T23:01:52.606;504
2024-05-25T23:01:53.110;503
2024-05-25T23:01:53.613;505
2024-05-25T23:01:54.118;508
2024-05-25T23:01:54.626;513
2024-05-25T23:01:55.139;518
2024-05-25T23:01:55.657;519
2024-05-25T23:01:56.176;521
2024-05-25T23:01:56.697;519
2024-05-25T23:01:57.216;521
2024-05-25T23:01:57.737;521
2024-05-25T23:01:58.258;520
2024-05-25T23:01:58.778;523
2024-05-25T23:01:59.301;529
2024-05-25T23:01:59.830;530
2024-05-25T23:02:00.360;525
2024-05-25T23:02:00.885;521
2024-05-25T23:02:01.406;525
2024-05-25T23:02:01.931;520
2024-05-25T23:02:02.451;522
2024-05-25T23:02:02.973;522
2024-05-25T23:02:03.495;523
2024-05-25T23:02:04.018;521
2024-05-25T23:02:04.539;517
2024-05-25T23:02:05.056;519
2024-05-25T23:02:05.575;520
2024-05-25T23:02:06.095;521
2024-05-25T23:02:06.616;523
2024-05-25T23:02:07.139;526
2024-05-25T23:02:07.665;524
2024-05-25T23:02:08.189;523
2024-05-25T23:02:08.712;519
2024-05-25T23:02:09.231;517
2024-05-25T23:02:09.748;508
2024-05-25T23:02:10.256;497
2024-05-25T23:02:10.753;503
2024-05-25T23:02:11.256;501
2024-05-25T23:02:11.757;502
2024-05-25T23:02:12.259;504
2024-05-25T23:02:12.763;499
2024-05-25T23:02:13.262;496
2024-05-25T23:02:13.758;494
2024-05-25T23:02:14.252;490
2024-05-25T23:02:14.742;486
2024-05-25T23:02:15.228;485
2024-05-25T23:02:15.713;488
2024-05-25T23:02:16.201;491
2024-05-25T23:02:16.692;497
2024-05-25T23:02:17.189;500
2024-05-25T23:02:17.689;504
2024-05-25T23:02:18.193;502
2024-05-25T23:02:18.695;503
2024-05-25T23:02:19.198;509
2024-05-25T23:02:19.707;508
2024-05-25T23:02:20.215;511
2024-05-25T23:02:20.726;509
2024-05-25T23:02:21.235;509
2024-05-25T23:02:21.744;505
2024-05-25T23:02:22.249;502
2024-05-25T23:02:22.751;499
2024-05-25T23:02:23.250;501
2024-05-25T23:02:23.751;503
2024-05-25T23:02:24.254;505
2024-05-25T23:02:24.759;510
2024-05-25T23:02:25.269;514
2024-05-25T23:02:25.783;513
2024-05-25T23:02:26.296;510
2024-05-25T23:02:26.806;512
2024-05-25T23:02:27.318;513
2024-05-25T23:02:27.831;515
2024-05-25T23:02:28.346;518
2024-05-25T23:02:28.864;519
2024-05-25T23:02:29.383;518
2024-05-25T23:02:29.901;522
2024-05-25T23:02:30.423;523
2024-05-25T23:02:30.946;522
2024-05-25T23:02:31.468;524
2024-05-25T23:02:31.992;522
2024-05-25T23:02:32.514;520
2024-05-25T23:02:33.034;515
2024-05-25T23:02:33.549;519
2024-05-25T23:02:34.068;517
2024-05-25T23:02:34.585;515
2024-05-25T23:02:35.100;515
2024-05-25T23:02:35.615;509
2024-05-25T23:02:36.124;508
2024-05-25T23:02:36.632;510
2024-05-25T23:02:37.142;507
2024-05-25T23:02:37.649;507
2024-05-25T23:02:38.156;506
2024-05-25T23:02:38.662;504
2024-05-25T23:02:39.166;502
2024-05-25T23:02:39.668;505
2024-05-25T23:02:40.173;506
2024-05-25T23:02:40.679;506
2024-05-25T23:02:41.185;504
2024-05-25T23:02:41.689;501
2024-05-25T23:02:42.190;495
2024-05-25T23:02:42.685;489
2024-05-25T23:02:43.174;489
2024-05-25T23:02:43.663;486
2024-05-25T23:02:44.149;487
2024-05-25T23:02:44.636;488
2024-05-25T23:02:45.124;491
2024-05-25T23:02:45.615;493
2024-05-25T23:02:46.108;497
2024-05-25T23:02:46.605;494
2024-05-25T23:02:47.099;493
2024-05-25T23:02:47.592;494
2024-05-25T23:02:48.086;498
2024-05-25T23:02:48.584;502
2024-05-25T23:02:49.086;509
2024-05-25T23:02:49.595;511
2024-05-25T23:02:50.106;512
2024-05-25T23:02:50.618;515
2024-05-25T23:02:51.133;510
2024-05-25T23:02:51.643;509
2024-05-25T23:02:52.152;511
2024-05-25T23:02:52.663;509
2024-05-25T23:02:53.172;508
2024-05-25T23:02:53.680;507
2024-05-25T23:02:54.187;499
2024-05-25T23:02:54.686;497
2024-05-25T23:02:55.183;491
2024-05-25T23:02:55.674;488
2024-05-25T23:02:56.162;481
2024-05-25T23:02:56.643;478
2024-05-25T23:02:57.121;472
2024-05-25T23:02:57.593;467
2024-05-25T23:02:58.060;467
2024-05-25T23:02:58.527;468
2024-05-25T23:02:58.995;473
2024-05-25T23:02:59.468;481
2024-05-25T23:02:59.949;487
2024-05-25T23:03:00.436;494
2024-05-25T23:03:00.930;501
2024-05-25T23:03:01.431;508
2024-05-25T23:03:01.939;519
2024-05-25T23:03:02.458;520
2024-05-25T23:03:02.978;516
2024-05-25T23:03:03.494;513
2024-05-25T23:03:04.007;514
2024-05-25T23:03:04.521;513
2024-05-25T23:03:05.034;516
2024-05-25T23:03:05.550;511
