Phone timestamp;RR-interval [ms]
2024-05-20T22:23:43.533;610
2024-05-20T22:23:44.143;614
2024-05-20T22:23:44.757;623
2024-05-20T22:23:45.380;1142
2024-05-20T22:23:46.522;692
2024-05-20T22:23:47.214;617
2024-05-20T22:23:47.831;597
2024-05-20T22:23:48.428;582
2024-05-20T22:23:49.010;591
2024-05-20T22:23:49.601;585
2024-05-20T22:23:50.186;590
2024-05-20T22:23:50.776;587
2024-05-20T22:23:51.363;598
2024-05-20T22:23:51.961;612
2024-05-20T22:23:52.573;636
2024-05-20T22:23:53.209;590
2024-05-20T22:23:53.799;609
2024-05-20T22:23:54.408;594
2024-05-20T22:23:55.002;574
2024-05-20T22:23:55.576;578
2024-05-20T22:23:56.154;575
2024-05-20T22:23:56.729;582
2024-05-20T22:23:57.311;573
2024-05-20T22:23:57.884;577
2024-05-20T22:23:58.461;588
2024-05-20T22:23:59.049;582
2024-05-20T22:23:59.631;577
2024-05-20T22:24:00.208;581
2024-05-20T22:24:00.789;581
2024-05-20T22:24:01.370;582
2024-05-20T22:24:01.952;574
2024-05-20T22:24:02.526;558
2024-05-20T22:24:03.084;547
2024-05-20T22:24:03.631;542
2024-05-20T22:24:04.173;537
2024-05-20T22:24:04.710;538
2024-05-20T22:24:05.248;539
2024-05-20T22:24:05.787;549
2024-05-20T22:24:06.336;544
2024-05-20T22:24:06.880;546
2024-05-20T22:24:07.426;548
2024-05-20T22:24:07.974;557
2024-05-20T22:24:08.531;566
2024-05-20T22:24:09.097;593
2024-05-20T22:24:09.690;615
2024-05-20T22:24:10.305;604
2024-05-20T22:24:10.909;637
2024-05-20T22:24:11.546;652
2024-05-20T22:24:12.198;688
2024-05-20T22:24:12.886;632
2024-05-20T22:24:13.518;626
2024-05-20T22:24:14.144;622
2024-05-20T22:24:14.766;621
2024-05-20T22:24:15.387;616
2024-05-20T22:24:16.003;591
2024-05-20T22:24:16.594;590
2024-05-20T22:24:17.184;596
2024-05-20T22:24:17.780;604
2024-05-20T22:24:18.384;628
2024-05-20T22:24:19.012;617
2024-05-20T22:24:19.629;620
2024-05-20T22:24:20.249;645
2024-05-20T22:24:20.894;653
2024-05-20T22:24:21.547;647
2024-05-20T22:24:22.194;630
2024-05-20T22:24:22.824;603
2024-05-20T22:24:23.427;594
2024-05-20T22:24:24.021;611
2024-05-20T22:24:24.632;614
2024-05-20T22:24:25.246;623
2024-05-20T22:24:25.869;603
2024-05-20T22:24:26.472;620
2024-05-20T22:24:27.092;627
2024-05-20T22:24:27.719;645
2024-05-20T22:24:28.364;618
2024-05-20T22:24:28.982;625
2024-05-20T22:24:29.607;643
2024-05-20T22:24:30.250;660
2024-05-20T22:24:30.910;648
2024-05-20T22:24:31.558;613
2024-05-20T22:24:32.171;641
2024-05-20T22:24:32.812;646
2024-05-20T22:24:33.458;674
2024-05-20T22:24:34.132;675
2024-05-20T22:24:34.807;628
2024-05-20T22:24:35.435;665
2024-05-20T22:24:36.100;655
2024-05-20T22:24:36.755;670
2024-05-20T22:24:37.425;644
2024-05-20T22:24:38.069;637
2024-05-20T22:24:38.706;653
2024-05-20T22:24:39.359;645
2024-05-20T22:24:40.004;656
2024-05-20T22:24:40.660;621
2024-05-20T22:24:41.281;644
2024-05-20T22:24:41.925;645
2024-05-20T22:24:42.570;678
2024-05-20T22:24:43.248;645
2024-05-20T22:24:43.893;691
2024-05-20T22:24:44.584;669
2024-05-20T22:24:45.253;677
2024-05-20T22:24:45.930;636
2024-05-20T22:24:46.566;639
2024-05-20T22:24:47.205;642
2024-05-20T22:24:47.847;650
2024-05-20T22:24:48.497;654
2024-05-20T22:24:49.151;622
2024-05-20T22:24:49.773;653
2024-05-20T22:24:50.426;657
2024-05-20T22:24:51.083;679
2024-05-20T22:24:51.762;685
2024-05-20T22:24:52.447;643
2024-05-20T22:24:53.090;687
2024-05-20T22:24:53.777;660
2024-05-20T22:24:54.437;684
2024-05-20T22:24:55.121;646
2024-05-20T22:24:55.767;633
2024-05-20T22:24:56.400;654
2024-05-20T22:24:57.054;640
2024-05-20T22:24:57.694;656
2024-05-20T22:24:58.350;618
2024-05-20T22:24:58.968;640
2024-05-20T22:24:59.608;643
2024-05-20T22:25:00.251;666
2024-05-20T22:25:00.917;667
2024-05-20T22:25:01.584;641
2024-05-20T22:25:02.225;662
2024-05-20T22:25:02.887;669
2024-05-20T22:25:03.556;689
2024-05-20T22:25:04.245;651
2024-05-20T22:25:04.896;648
2024-05-20T22:25:05.544;657
2024-05-20T22:25:06.201;673
2024-05-20T22:25:06.874;671
2024-05-20T22:25:07.545;645
2024-05-20T22:25:08.190;669
2024-05-20T22:25:08.859;669
2024-05-20T22:25:09.528;679
2024-05-20T22:25:10.207;663
2024-05-20T22:25:10.870;655
2024-05-20T22:25:11.525;664
2024-05-20T22:25:12.189;685
2024-05-20T22:25:12.874;703
2024-05-20T22:25:13.577;688
2024-05-20T22:25:14.265;687
