Phone timestamp;RR-interval [ms]
2024-05-08T19:07:11.528;2816
2024-05-08T19:07:10.049;5018
2024-05-08T19:07:10.772;617
2024-05-08T19:07:11.389;262
2024-05-08T19:07:11.651;5066
2024-05-08T19:07:12.422;703
2024-05-08T19:07:13.125;687
2024-05-08T19:07:13.812;646
2024-05-08T19:07:14.458;622
2024-05-08T19:07:15.080;626
2024-05-08T19:07:15.706;599
2024-05-08T19:07:16.305;609
2024-05-08T19:07:16.914;598
2024-05-08T19:07:17.512;607
2024-05-08T19:07:18.119;720
2024-05-08T19:07:18.839;1013
2024-05-08T19:07:19.852;987
2024-05-08T19:07:20.839;920
2024-05-08T19:07:21.759;881
2024-05-08T19:07:22.640;875
2024-05-08T19:07:23.515;854
2024-05-08T19:07:24.369;825
2024-05-08T19:07:25.194;800
2024-05-08T19:07:25.994;779
2024-05-08T19:07:26.773;766
2024-05-08T19:07:27.539;765
2024-05-08T19:07:28.304;760
2024-05-08T19:07:29.064;781
2024-05-08T19:07:29.845;810
2024-05-08T19:07:30.655;838
2024-05-08T19:07:31.493;851
2024-05-08T19:07:32.344;869
2024-05-08T19:07:33.213;885
2024-05-08T19:07:34.098;884
2024-05-08T19:07:34.982;890
2024-05-08T19:07:35.872;856
2024-05-08T19:07:36.728;852
2024-05-08T19:07:37.580;856
2024-05-08T19:07:38.436;823
2024-05-08T19:07:39.259;749
2024-05-08T19:07:40.008;748
2024-05-08T19:07:40.756;772
2024-05-08T19:07:41.528;858
2024-05-08T19:07:42.386;911
2024-05-08T19:07:43.297;905
2024-05-08T19:07:44.202;887
2024-05-08T19:07:45.089;867
2024-05-08T19:07:45.956;848
2024-05-08T19:07:46.804;808
2024-05-08T19:07:47.612;782
2024-05-08T19:07:48.394;760
2024-05-08T19:07:49.154;738
2024-05-08T19:07:49.892;715
2024-05-08T19:07:50.607;720
2024-05-08T19:07:51.327;714
2024-05-08T19:07:52.041;719
2024-05-08T19:07:52.760;738
2024-05-08T19:07:53.498;736
2024-05-08T19:07:54.234;748
2024-05-08T19:07:54.982;830
2024-05-08T19:07:55.812;883
2024-05-08T19:07:56.695;939
2024-05-08T19:07:57.634;958
2024-05-08T19:07:58.592;942
2024-05-08T19:07:59.534;916
2024-05-08T19:08:00.450;888
2024-05-08T19:08:01.338;851
2024-05-08T19:08:02.189;823
2024-05-08T19:08:03.012;796
2024-05-08T19:08:03.808;765
2024-05-08T19:08:04.573;744
2024-05-08T19:08:05.317;712
2024-05-08T19:08:06.029;704
2024-05-08T19:08:06.733;689
2024-05-08T19:08:07.422;675
2024-05-08T19:08:08.097;657
2024-05-08T19:08:08.754;670
2024-05-08T19:08:09.424;790
2024-05-08T19:08:10.214;1103
2024-05-08T19:08:11.317;957
2024-05-08T19:08:12.274;951
2024-05-08T19:08:13.225;1003
2024-05-08T19:08:14.228;980
2024-05-08T19:08:15.208;933
2024-05-08T19:08:16.141;924
2024-05-08T19:08:17.065;881
2024-05-08T19:08:17.946;808
2024-05-08T19:08:18.754;797
2024-05-08T19:08:19.551;804
2024-05-08T19:08:20.355;811
2024-05-08T19:08:21.166;758
2024-05-08T19:08:21.924;767
2024-05-08T19:08:22.691;805
2024-05-08T19:08:23.496;852
2024-05-08T19:08:24.348;847
2024-05-08T19:08:25.195;867
2024-05-08T19:08:26.062;912
2024-05-08T19:08:26.974;895
2024-05-08T19:08:27.869;862
2024-05-08T19:08:28.731;896
2024-05-08T19:08:29.627;909
2024-05-08T19:08:30.536;898
2024-05-08T19:08:31.434;853
2024-05-08T19:08:32.287;839
2024-05-08T19:08:33.126;849
2024-05-08T19:08:33.975;878
2024-05-08T19:08:34.853;866
2024-05-08T19:08:35.719;865
2024-05-08T19:08:36.584;907
2024-05-08T19:08:37.491;939
2024-05-08T19:08:38.430;891
2024-05-08T19:08:39.321;894
2024-05-08T19:08:40.215;909
2024-05-08T19:08:41.124;895
2024-05-08T19:08:42.019;857
2024-05-08T19:08:42.876;854
2024-05-08T19:08:43.730;858
2024-05-08T19:08:44.588;823
2024-05-08T19:08:45.411;817
2024-05-08T19:08:46.228;841
2024-05-08T19:08:47.069;872
2024-05-08T19:08:47.941;857
2024-05-08T19:08:48.798;866
2024-05-08T19:08:49.664;893
2024-05-08T19:08:50.557;874
