Phone timestamp;RR-interval [ms]
2024-05-02T17:58:37.094;789
2024-05-02T17:58:37.883;824
2024-05-02T17:58:38.707;893
2024-05-02T17:58:39.600;920
2024-05-02T17:58:40.520;903
2024-05-02T17:58:41.423;873
2024-05-02T17:58:42.296;936
2024-05-02T17:58:43.232;945
2024-05-02T17:58:44.177;924
2024-05-02T17:58:45.101;847
2024-05-02T17:58:45.948;871
2024-05-02T17:58:46.819;918
2024-05-02T17:58:47.737;891
2024-05-02T17:58:48.628;908
2024-05-02T17:58:49.536;902
2024-05-02T17:58:50.438;917
2024-05-02T17:58:51.355;868
2024-05-02T17:58:52.223;913
2024-05-02T17:58:53.136;917
2024-05-02T17:58:54.053;843
2024-05-02T17:58:54.896;882
2024-05-02T17:58:55.778;896
2024-05-02T17:58:56.674;852
2024-05-02T17:58:57.526;878
2024-05-02T17:58:58.404;967
2024-05-02T17:58:59.371;983
2024-05-02T17:59:00.354;879
2024-05-02T17:59:01.233;880
2024-05-02T17:59:02.113;897
2024-05-02T17:59:03.010;895
2024-05-02T17:59:03.905;864
2024-05-02T17:59:04.769;923
2024-05-02T17:59:05.692;932
2024-05-02T17:59:06.624;828
2024-05-02T17:59:07.452;888
2024-05-02T17:59:08.340;882
2024-05-02T17:59:09.222;841
2024-05-02T17:59:10.063;821
2024-05-02T17:59:10.884;888
2024-05-02T17:59:11.772;938
2024-05-02T17:59:12.710;913
2024-05-02T17:59:13.623;843
2024-05-02T17:59:14.466;856
2024-05-02T17:59:15.322;968
2024-05-02T17:59:16.290;979
2024-05-02T17:59:17.269;916
2024-05-02T17:59:18.185;867
2024-05-02T17:59:19.052;913
2024-05-02T17:59:19.965;956
2024-05-02T17:59:20.921;916
2024-05-02T17:59:21.837;891
2024-05-02T17:59:22.728;997
2024-05-02T17:59:23.725;1029
2024-05-02T17:59:24.754;972
2024-05-02T17:59:25.726;1034
2024-05-02T17:59:26.760;1010
2024-05-02T17:59:27.770;979
2024-05-02T17:59:28.749;1001
2024-05-02T17:59:29.750;1064
2024-05-02T17:59:30.814;987
2024-05-02T17:59:31.801;966
2024-05-02T17:59:32.767;1042
2024-05-02T17:59:33.809;1028
2024-05-02T17:59:34.837;961
2024-05-02T17:59:35.798;932
2024-05-02T17:59:36.730;1008
2024-05-02T17:59:37.738;1044
2024-05-02T17:59:38.782;975
2024-05-02T17:59:39.757;896
2024-05-02T17:59:40.653;1020
2024-05-02T17:59:41.673;1094
2024-05-02T17:59:42.767;1074
2024-05-02T17:59:43.841;991
