Phone timestamp;RR-interval [ms]
2024-05-06T14:35:28.117;750
2024-05-06T14:35:28.867;784
2024-05-06T14:35:29.651;1712
2024-05-06T14:35:31.363;838
2024-05-06T14:35:32.201;870
2024-05-06T14:35:33.071;894
2024-05-06T14:35:33.965;901
2024-05-06T14:35:34.866;864
2024-05-06T14:35:35.730;854
2024-05-06T14:35:36.584;849
2024-05-06T14:35:37.433;828
2024-05-06T14:35:38.261;784
2024-05-06T14:35:39.045;739
2024-05-06T14:35:39.784;740
2024-05-06T14:35:40.524;781
2024-05-06T14:35:41.305;852
2024-05-06T14:35:42.157;870
2024-05-06T14:35:43.027;851
2024-05-06T14:35:43.878;868
2024-05-06T14:35:44.746;878
2024-05-06T14:35:45.624;858
2024-05-06T14:35:46.482;817
2024-05-06T14:35:47.299;818
2024-05-06T14:35:48.117;813
2024-05-06T14:35:48.930;810
2024-05-06T14:35:49.740;793
2024-05-06T14:35:50.533;813
2024-05-06T14:35:51.346;830
2024-05-06T14:35:52.176;859
2024-05-06T14:35:53.035;847
2024-05-06T14:35:53.882;883
2024-05-06T14:35:54.765;892
2024-05-06T14:35:55.657;903
2024-05-06T14:35:56.560;856
2024-05-06T14:35:57.416;850
2024-05-06T14:35:58.266;842
2024-05-06T14:35:59.108;834
2024-05-06T14:35:59.942;801
2024-05-06T14:36:00.743;817
2024-05-06T14:36:01.560;840
2024-05-06T14:36:02.400;851
2024-05-06T14:36:03.251;827
2024-05-06T14:36:04.078;823
2024-05-06T14:36:04.901;837
2024-05-06T14:36:05.738;845
2024-05-06T14:36:06.583;815
2024-05-06T14:36:07.398;802
2024-05-06T14:36:08.200;803
2024-05-06T14:36:09.003;780
2024-05-06T14:36:09.783;762
2024-05-06T14:36:10.545;766
2024-05-06T14:36:11.311;789
2024-05-06T14:36:12.100;818
2024-05-06T14:36:12.918;849
2024-05-06T14:36:13.767;817
2024-05-06T14:36:14.584;816
2024-05-06T14:36:15.400;830
2024-05-06T14:36:16.230;801
2024-05-06T14:36:17.031;807
2024-05-06T14:36:17.838;816
2024-05-06T14:36:18.654;806
2024-05-06T14:36:19.460;813
2024-05-06T14:36:20.273;839
2024-05-06T14:36:21.112;878
2024-05-06T14:36:21.990;849
2024-05-06T14:36:22.839;853
2024-05-06T14:36:23.692;831
2024-05-06T14:36:24.523;814
2024-05-06T14:36:25.337;782
2024-05-06T14:36:26.119;782
2024-05-06T14:36:26.901;800
2024-05-06T14:36:27.701;810
2024-05-06T14:36:28.511;790
2024-05-06T14:36:29.301;818
2024-05-06T14:36:30.119;798
2024-05-06T14:36:30.917;769
2024-05-06T14:36:31.686;771
2024-05-06T14:36:32.457;778
2024-05-06T14:36:33.235;797
2024-05-06T14:36:34.032;819
2024-05-06T14:36:34.851;797
2024-05-06T14:36:35.648;823
2024-05-06T14:36:36.471;832
2024-05-06T14:36:37.303;823
2024-05-06T14:36:38.126;785
2024-05-06T14:36:38.911;771
2024-05-06T14:36:39.682;776
2024-05-06T14:36:40.458;758
2024-05-06T14:36:41.216;768
2024-05-06T14:36:41.984;804
2024-05-06T14:36:42.788;854
2024-05-06T14:36:43.642;870
2024-05-06T14:36:44.512;833
2024-05-06T14:36:45.345;843
2024-05-06T14:36:46.188;852
2024-05-06T14:36:47.040;872
2024-05-06T14:36:47.912;846
2024-05-06T14:36:48.758;851
2024-05-06T14:36:49.609;859
2024-05-06T14:36:50.468;877
2024-05-06T14:36:51.345;891
2024-05-06T14:36:52.236;876
2024-05-06T14:36:53.112;889
2024-05-06T14:36:54.001;895
2024-05-06T14:36:54.896;889
2024-05-06T14:36:55.785;864
2024-05-06T14:36:56.649;870
2024-05-06T14:36:57.519;845
2024-05-06T14:36:58.364;763
2024-05-06T14:36:59.127;752
2024-05-06T14:36:59.879;781
2024-05-06T14:37:00.660;827
2024-05-06T14:37:01.487;868
2024-05-06T14:37:02.355;879
2024-05-06T14:37:03.234;874
2024-05-06T14:37:04.108;911
2024-05-06T14:37:05.019;942
2024-05-06T14:37:05.961;939
2024-05-06T14:37:06.900;911
2024-05-06T14:37:07.811;864
2024-05-06T14:37:08.675;847
2024-05-06T14:37:09.522;843
2024-05-06T14:37:10.365;867
2024-05-06T14:37:11.232;865
2024-05-06T14:37:12.097;866
2024-05-06T14:37:12.963;896
2024-05-06T14:37:13.859;977
2024-05-06T14:37:14.836;973
2024-05-06T14:37:15.809;931
2024-05-06T14:37:16.740;934
2024-05-06T14:37:17.674;921
2024-05-06T14:37:18.595;909
2024-05-06T14:37:19.504;884
2024-05-06T14:37:20.388;879
2024-05-06T14:37:21.267;881
2024-05-06T14:37:22.148;882
2024-05-06T14:37:23.030;851
2024-05-06T14:37:23.881;867
2024-05-06T14:37:24.748;890
2024-05-06T14:37:25.638;908
2024-05-06T14:37:26.546;882
2024-05-06T14:37:27.428;901
2024-05-06T14:37:28.329;930
2024-05-06T14:37:29.259;891
2024-05-06T14:37:30.150;883
2024-05-06T14:37:31.033;892
2024-05-06T14:37:31.925;879
2024-05-06T14:37:32.804;864
2024-05-06T14:37:33.668;880
2024-05-06T14:37:34.548;909
2024-05-06T14:37:35.457;895
2024-05-06T14:37:36.352;884
2024-05-06T14:37:37.236;898
2024-05-06T14:37:38.134;893
2024-05-06T14:37:39.027;886
2024-05-06T14:37:39.913;841
2024-05-06T14:37:40.754;849
2024-05-06T14:37:41.603;857
2024-05-06T14:37:42.460;840
2024-05-06T14:37:43.300;819
2024-05-06T14:37:44.119;853
2024-05-06T14:37:44.972;885
2024-05-06T14:37:45.857;911
2024-05-06T14:37:46.768;900
2024-05-06T14:37:47.668;920
2024-05-06T14:37:48.588;943
2024-05-06T14:37:49.531;914
