Phone timestamp;RR-interval [ms]
2024-05-15T21:57:54.948;489
2024-05-15T21:57:55.437;494
2024-05-15T21:57:55.931;495
2024-05-15T21:57:56.426;495
2024-05-15T21:57:56.921;980
2024-05-15T21:57:57.901;481
2024-05-15T21:57:58.382;484
2024-05-15T21:57:58.866;483
2024-05-15T21:57:59.349;488
2024-05-15T21:57:59.837;491
2024-05-15T21:58:00.328;488
2024-05-15T21:58:00.816;492
2024-05-15T21:58:01.308;498
2024-05-15T21:58:01.806;501
2024-05-15T21:58:02.307;501
2024-05-15T21:58:02.808;501
2024-05-15T21:58:03.309;497
2024-05-15T21:58:03.806;502
2024-05-15T21:58:04.308;500
2024-05-15T21:58:04.808;503
2024-05-15T21:58:05.311;504
2024-05-15T21:58:05.815;503
2024-05-15T21:58:06.318;498
2024-05-15T21:58:06.816;505
2024-05-15T21:58:07.321;505
2024-05-15T21:58:07.826;510
2024-05-15T21:58:08.336;512
2024-05-15T21:58:08.848;506
2024-05-15T21:58:09.354;508
2024-05-15T21:58:09.862;512
2024-05-15T21:58:10.374;513
2024-05-15T21:58:10.887;514
2024-05-15T21:58:11.401;512
2024-05-15T21:58:11.913;506
2024-05-15T21:58:12.419;512
2024-05-15T21:58:12.931;511
2024-05-15T21:58:13.442;513
2024-05-15T21:58:13.955;510
2024-05-15T21:58:14.465;506
2024-05-15T21:58:14.971;508
2024-05-15T21:58:15.479;508
2024-05-15T21:58:15.987;510
2024-05-15T21:58:16.497;510
2024-05-15T21:58:17.007;505
2024-05-15T21:58:17.512;507
2024-05-15T21:58:18.019;512
2024-05-15T21:58:18.531;516
2024-05-15T21:58:19.047;526
2024-05-15T21:58:19.573;527
2024-05-15T21:58:20.100;521
2024-05-15T21:58:20.621;532
2024-05-15T21:58:21.153;533
2024-05-15T21:58:21.686;537
2024-05-15T21:58:22.223;524
2024-05-15T21:58:22.747;521
2024-05-15T21:58:23.268;527
2024-05-15T21:58:23.795;525
2024-05-15T21:58:24.320;527
2024-05-15T21:58:24.847;519
2024-05-15T21:58:25.366;520
2024-05-15T21:58:25.886;529
2024-05-15T21:58:26.415;529
2024-05-15T21:58:26.944;525
2024-05-15T21:58:27.469;524
2024-05-15T21:58:27.993;512
2024-05-15T21:58:28.505;506
2024-05-15T21:58:29.011;514
2024-05-15T21:58:29.525;512
2024-05-15T21:58:30.037;517
2024-05-15T21:58:30.554;511
2024-05-15T21:58:31.065;521
2024-05-15T21:58:31.586;523
2024-05-15T21:58:32.109;537
2024-05-15T21:58:32.646;542
2024-05-15T21:58:33.188;533
