Phone timestamp;RR-interval [ms]
2024-05-03T09:57:08.684;813
2024-05-03T09:57:09.497;852
2024-05-03T09:57:10.349;881
2024-05-03T09:57:11.230;1722
2024-05-03T09:57:12.952;827
2024-05-03T09:57:13.779;829
2024-05-03T09:57:14.608;848
2024-05-03T09:57:15.456;887
2024-05-03T09:57:16.343;960
2024-05-03T09:57:17.303;1010
2024-05-03T09:57:18.313;925
2024-05-03T09:57:19.238;940
2024-05-03T09:57:20.178;974
2024-05-03T09:57:21.152;965
2024-05-03T09:57:22.117;926
2024-05-03T09:57:23.043;885
2024-05-03T09:57:23.928;870
2024-05-03T09:57:24.798;863
2024-05-03T09:57:25.661;817
2024-05-03T09:57:26.478;756
2024-05-03T09:57:27.234;770
2024-05-03T09:57:28.004;835
2024-05-03T09:57:28.839;941
2024-05-03T09:57:29.780;1020
2024-05-03T09:57:30.800;1032
2024-05-03T09:57:31.832;1033
2024-05-03T09:57:32.865;968
2024-05-03T09:57:33.833;953
2024-05-03T09:57:34.786;926
2024-05-03T09:57:35.712;934
2024-05-03T09:57:36.646;944
2024-05-03T09:57:37.590;901
2024-05-03T09:57:38.491;896
2024-05-03T09:57:39.387;947
2024-05-03T09:57:40.334;998
2024-05-03T09:57:41.332;1009
2024-05-03T09:57:42.341;1045
2024-05-03T09:57:43.386;1045
2024-05-03T09:57:44.431;999
2024-05-03T09:57:45.430;957
2024-05-03T09:57:46.387;967
2024-05-03T09:57:47.354;969
2024-05-03T09:57:48.323;955
2024-05-03T09:57:49.278;936
2024-05-03T09:57:50.214;967
2024-05-03T09:57:51.181;984
2024-05-03T09:57:52.165;1006
2024-05-03T09:57:53.171;974
2024-05-03T09:57:54.145;982
2024-05-03T09:57:55.127;991
2024-05-03T09:57:56.118;993
2024-05-03T09:57:57.111;967
2024-05-03T09:57:58.078;961
2024-05-03T09:57:59.039;967
2024-05-03T09:58:00.006;968
2024-05-03T09:58:00.974;945
2024-05-03T09:58:01.919;952
2024-05-03T09:58:02.871;971
2024-05-03T09:58:03.842;983
2024-05-03T09:58:04.825;966
2024-05-03T09:58:05.791;991
2024-05-03T09:58:06.782;1012
2024-05-03T09:58:07.794;1037
2024-05-03T09:58:08.831;1019
2024-05-03T09:58:09.850;991
2024-05-03T09:58:10.841;989
2024-05-03T09:58:11.830;996
2024-05-03T09:58:12.826;927
2024-05-03T09:58:13.753;908
2024-05-03T09:58:14.661;904
