Phone timestamp;RR-interval [ms]
2024-05-11T14:56:53.890;790
2024-05-11T14:56:54.680;724
2024-05-11T14:56:55.404;764
2024-05-11T14:56:56.168;819
2024-05-11T14:56:56.987;783
2024-05-11T14:56:57.770;719
2024-05-11T14:56:58.489;749
2024-05-11T14:56:59.238;799
2024-05-11T14:57:00.037;762
2024-05-11T14:57:00.799;729
2024-05-11T14:57:01.528;798
2024-05-11T14:57:02.326;813
2024-05-11T14:57:03.139;775
2024-05-11T14:57:03.914;766
2024-05-11T14:57:04.680;878
2024-05-11T14:57:05.558;916
2024-05-11T14:57:06.474;862
2024-05-11T14:57:07.336;859
2024-05-11T14:57:08.195;800
2024-05-11T14:57:08.995;746
2024-05-11T14:57:09.741;802
2024-05-11T14:57:10.543;824
2024-05-11T14:57:11.367;813
2024-05-11T14:57:12.180;752
2024-05-11T14:57:12.932;691
2024-05-11T14:57:13.623;662
2024-05-11T14:57:14.285;663
2024-05-11T14:57:14.948;747
2024-05-11T14:57:15.695;822
2024-05-11T14:57:16.517;861
2024-05-11T14:57:17.378;850
2024-05-11T14:57:18.228;805
2024-05-11T14:57:19.033;811
2024-05-11T14:57:19.844;824
2024-05-11T14:57:20.668;816
2024-05-11T14:57:21.484;763
2024-05-11T14:57:22.247;742
2024-05-11T14:57:22.989;773
2024-05-11T14:57:23.762;805
2024-05-11T14:57:24.567;806
2024-05-11T14:57:25.373;781
2024-05-11T14:57:26.154;815
2024-05-11T14:57:26.969;832
2024-05-11T14:57:27.801;819
2024-05-11T14:57:28.620;777
2024-05-11T14:57:29.397;766
2024-05-11T14:57:30.163;781
2024-05-11T14:57:30.944;772
2024-05-11T14:57:31.716;764
2024-05-11T14:57:32.480;747
2024-05-11T14:57:33.227;774
2024-05-11T14:57:34.001;785
2024-05-11T14:57:34.786;781
2024-05-11T14:57:35.567;766
2024-05-11T14:57:36.333;737
2024-05-11T14:57:37.070;757
2024-05-11T14:57:37.827;747
2024-05-11T14:57:38.574;730
2024-05-11T14:57:39.304;709
2024-05-11T14:57:40.013;731
2024-05-11T14:57:40.744;738
2024-05-11T14:57:41.482;758
2024-05-11T14:57:42.240;748
2024-05-11T14:57:42.988;710
2024-05-11T14:57:43.698;698
2024-05-11T14:57:44.396;728
2024-05-11T14:57:45.124;771
2024-05-11T14:57:45.895;763
2024-05-11T14:57:46.658;744
2024-05-11T14:57:47.402;776
2024-05-11T14:57:48.178;785
2024-05-11T14:57:48.963;799
2024-05-11T14:57:49.762;793
2024-05-11T14:57:50.555;774
2024-05-11T14:57:51.329;808
2024-05-11T14:57:52.137;836
2024-05-11T14:57:52.973;831
2024-05-11T14:57:53.804;791
2024-05-11T14:57:54.595;746
2024-05-11T14:57:55.341;771
2024-05-11T14:57:56.112;797
2024-05-11T14:57:56.909;825
2024-05-11T14:57:57.734;801
2024-05-11T14:57:58.535;814
2024-05-11T14:57:59.349;806
2024-05-11T14:58:00.155;805
2024-05-11T14:58:00.960;802
2024-05-11T14:58:01.762;802
2024-05-11T14:58:02.564;777
2024-05-11T14:58:03.341;752
2024-05-11T14:58:04.093;772
2024-05-11T14:58:04.865;797
2024-05-11T14:58:05.662;796
2024-05-11T14:58:06.458;843
2024-05-11T14:58:07.301;857
2024-05-11T14:58:08.158;844
2024-05-11T14:58:09.002;811
2024-05-11T14:58:09.813;822
2024-05-11T14:58:10.635;824
2024-05-11T14:58:11.459;820
2024-05-11T14:58:12.279;780
