Phone timestamp;RR-interval [ms]
2024-05-24T23:21:07.421;772
2024-05-24T23:21:08.193;765
2024-05-24T23:21:08.958;720
2024-05-24T23:21:09.678;714
2024-05-24T23:21:10.392;1461
2024-05-24T23:21:11.853;750
2024-05-24T23:21:12.603;748
2024-05-24T23:21:13.351;787
2024-05-24T23:21:14.138;818
2024-05-24T23:21:14.956;798
2024-05-24T23:21:15.754;789
2024-05-24T23:21:16.543;786
2024-05-24T23:21:17.329;768
2024-05-24T23:21:18.097;749
2024-05-24T23:21:18.846;726
2024-05-24T23:21:19.572;736
2024-05-24T23:21:20.308;748
2024-05-24T23:21:21.056;775
2024-05-24T23:21:21.831;781
2024-05-24T23:21:22.612;813
2024-05-24T23:21:23.425;872
2024-05-24T23:21:24.297;920
2024-05-24T23:21:25.217;911
2024-05-24T23:21:26.128;870
2024-05-24T23:21:26.998;862
2024-05-24T23:21:27.860;857
2024-05-24T23:21:28.717;829
2024-05-24T23:21:29.546;792
2024-05-24T23:21:30.338;767
2024-05-24T23:21:31.105;770
2024-05-24T23:21:31.875;787
2024-05-24T23:21:32.662;798
2024-05-24T23:21:33.460;783
2024-05-24T23:21:34.243;789
2024-05-24T23:21:35.032;814
2024-05-24T23:21:35.846;853
2024-05-24T23:21:36.699;817
2024-05-24T23:21:37.516;844
2024-05-24T23:21:38.360;877
2024-05-24T23:21:39.237;895
2024-05-24T23:21:40.132;880
2024-05-24T23:21:41.012;838
2024-05-24T23:21:41.850;805
2024-05-24T23:21:42.655;799
2024-05-24T23:21:43.454;803
2024-05-24T23:21:44.257;785
2024-05-24T23:21:45.042;801
2024-05-24T23:21:45.843;831
2024-05-24T23:21:46.674;842
2024-05-24T23:21:47.516;817
2024-05-24T23:21:48.333;800
2024-05-24T23:21:49.133;802
2024-05-24T23:21:49.935;828
2024-05-24T23:21:50.763;839
2024-05-24T23:21:51.602;818
2024-05-24T23:21:52.420;803
2024-05-24T23:21:53.223;776
2024-05-24T23:21:53.999;756
2024-05-24T23:21:54.755;750
2024-05-24T23:21:55.505;731
2024-05-24T23:21:56.236;729
2024-05-24T23:21:56.965;727
2024-05-24T23:21:57.692;741
2024-05-24T23:21:58.433;756
2024-05-24T23:21:59.189;699
2024-05-24T23:21:59.888;716
2024-05-24T23:22:00.604;754
2024-05-24T23:22:01.358;835
2024-05-24T23:22:02.193;882
2024-05-24T23:22:03.075;862
2024-05-24T23:22:03.937;843
2024-05-24T23:22:04.780;824
2024-05-24T23:22:05.604;814
2024-05-24T23:22:06.418;773
2024-05-24T23:22:07.191;735
2024-05-24T23:22:07.926;744
2024-05-24T23:22:08.670;787
2024-05-24T23:22:09.457;837
2024-05-24T23:22:10.294;834
2024-05-24T23:22:11.128;902
2024-05-24T23:22:12.030;977
2024-05-24T23:22:13.007;974
2024-05-24T23:22:13.981;963
2024-05-24T23:22:14.944;976
2024-05-24T23:22:15.920;961
2024-05-24T23:22:16.881;929
2024-05-24T23:22:17.810;939
2024-05-24T23:22:18.749;967
2024-05-24T23:22:19.716;909
2024-05-24T23:22:20.625;912
2024-05-24T23:22:21.537;915
2024-05-24T23:22:22.452;929
2024-05-24T23:22:23.381;918
2024-05-24T23:22:24.299;958
2024-05-24T23:22:25.257;972
2024-05-24T23:22:26.229;942
2024-05-24T23:22:27.171;929
2024-05-24T23:22:28.100;911
2024-05-24T23:22:29.011;865
2024-05-24T23:22:29.876;858
2024-05-24T23:22:30.734;895
2024-05-24T23:22:31.629;924
2024-05-24T23:22:32.553;880
2024-05-24T23:22:33.433;896
2024-05-24T23:22:34.329;893
2024-05-24T23:22:35.222;859
2024-05-24T23:22:36.081;850
2024-05-24T23:22:36.931;872
2024-05-24T23:22:37.803;919
2024-05-24T23:22:38.722;934
2024-05-24T23:22:39.656;954
