Phone timestamp;RR-interval [ms]
2024-05-27T22:37:41.900;358
2024-05-27T22:37:42.258;358
2024-05-27T22:37:42.616;360
2024-05-27T22:37:42.976;360
2024-05-27T22:37:43.336;364
2024-05-27T22:37:43.700;363
2024-05-27T22:37:44.063;363
2024-05-27T22:37:44.426;360
2024-05-27T22:37:44.786;365
2024-05-27T22:37:45.151;363
2024-05-27T22:37:45.514;367
2024-05-27T22:37:45.881;365
2024-05-27T22:37:46.246;367
2024-05-27T22:37:46.613;362
2024-05-27T22:37:46.975;366
2024-05-27T22:37:47.341;367
2024-05-27T22:37:47.708;370
2024-05-27T22:37:48.078;371
2024-05-27T22:37:48.449;370
2024-05-27T22:37:48.819;368
2024-05-27T22:37:49.187;369
2024-05-27T22:37:49.556;371
2024-05-27T22:37:49.927;371
2024-05-27T22:37:50.298;375
2024-05-27T22:37:50.673;371
2024-05-27T22:37:51.044;373
2024-05-27T22:37:51.417;373
2024-05-27T22:37:51.790;367
2024-05-27T22:37:52.157;375
2024-05-27T22:37:52.532;370
2024-05-27T22:37:52.902;374
2024-05-27T22:37:53.276;376
2024-05-27T22:37:53.652;378
2024-05-27T22:37:54.030;378
2024-05-27T22:37:54.408;378
2024-05-27T22:37:54.786;379
2024-05-27T22:37:55.165;381
2024-05-27T22:37:55.546;384
2024-05-27T22:37:55.930;385
2024-05-27T22:37:56.315;383
2024-05-27T22:37:56.698;385
2024-05-27T22:37:57.083;384
2024-05-27T22:37:57.467;383
2024-05-27T22:37:57.850;386
2024-05-27T22:37:58.236;387
2024-05-27T22:37:58.623;388
2024-05-27T22:37:59.011;389
2024-05-27T22:37:59.400;388
2024-05-27T22:37:59.788;390
2024-05-27T22:38:00.178;392
2024-05-27T22:38:00.570;397
2024-05-27T22:38:00.967;396
2024-05-27T22:38:01.363;398
2024-05-27T22:38:01.761;396
2024-05-27T22:38:02.157;398
2024-05-27T22:38:02.555;400
2024-05-27T22:38:02.955;403
2024-05-27T22:38:03.358;402
