Phone timestamp;RR-interval [ms]
2024-05-15T22:02:46.935;463
2024-05-15T22:02:47.398;465
2024-05-15T22:02:47.863;468
2024-05-15T22:02:48.331;473
2024-05-15T22:02:48.804;479
2024-05-15T22:02:49.283;474
2024-05-15T22:02:49.757;477
2024-05-15T22:02:50.234;478
2024-05-15T22:02:50.712;480
2024-05-15T22:02:51.192;479
2024-05-15T22:02:51.671;474
2024-05-15T22:02:52.145;475
2024-05-15T22:02:52.620;475
2024-05-15T22:02:53.095;474
2024-05-15T22:02:53.569;470
2024-05-15T22:02:54.039;466
2024-05-15T22:02:54.505;461
2024-05-15T22:02:54.966;461
2024-05-15T22:02:55.427;458
2024-05-15T22:02:55.885;457
2024-05-15T22:02:56.342;458
2024-05-15T22:02:56.800;460
2024-05-15T22:02:57.260;459
2024-05-15T22:02:57.719;460
2024-05-15T22:02:58.179;462
2024-05-15T22:02:58.641;466
2024-05-15T22:02:59.107;474
2024-05-15T22:02:59.581;479
2024-05-15T22:03:00.060;476
2024-05-15T22:03:00.536;478
2024-05-15T22:03:01.014;477
2024-05-15T22:03:01.491;479
2024-05-15T22:03:01.970;477
2024-05-15T22:03:02.447;473
2024-05-15T22:03:02.920;469
2024-05-15T22:03:03.389;463
2024-05-15T22:03:03.852;461
2024-05-15T22:03:04.313;459
2024-05-15T22:03:04.772;459
2024-05-15T22:03:05.231;460
2024-05-15T22:03:05.691;461
2024-05-15T22:03:06.152;461
2024-05-15T22:03:06.613;463
2024-05-15T22:03:07.076;464
2024-05-15T22:03:07.540;469
2024-05-15T22:03:08.009;478
2024-05-15T22:03:08.487;486
2024-05-15T22:03:08.973;482
2024-05-15T22:03:09.455;484
2024-05-15T22:03:09.939;484
2024-05-15T22:03:10.423;488
2024-05-15T22:03:10.911;490
2024-05-15T22:03:11.401;483
2024-05-15T22:03:11.884;484
2024-05-15T22:03:12.368;484
2024-05-15T22:03:12.852;484
2024-05-15T22:03:13.336;485
2024-05-15T22:03:13.821;483
2024-05-15T22:03:14.304;480
2024-05-15T22:03:14.784;481
2024-05-15T22:03:15.265;480
2024-05-15T22:03:15.745;482
2024-05-15T22:03:16.227;481
2024-05-15T22:03:16.708;479
2024-05-15T22:03:17.187;477
2024-05-15T22:03:17.664;476
2024-05-15T22:03:18.140;477
2024-05-15T22:03:18.617;480
2024-05-15T22:03:19.097;485
2024-05-15T22:03:19.582;487
2024-05-15T22:03:20.069;485
2024-05-15T22:03:20.554;492
2024-05-15T22:03:21.046;492
2024-05-15T22:03:21.538;496
2024-05-15T22:03:22.034;497
2024-05-15T22:03:22.531;489
2024-05-15T22:03:23.020;491
2024-05-15T22:03:23.511;489
2024-05-15T22:03:24.000;488
2024-05-15T22:03:24.488;489
2024-05-15T22:03:24.977;482
2024-05-15T22:03:25.459;484
2024-05-15T22:03:25.943;485
2024-05-15T22:03:26.428;486
2024-05-15T22:03:26.914;487
2024-05-15T22:03:27.401;481
2024-05-15T22:03:27.882;484
2024-05-15T22:03:28.366;484
2024-05-15T22:03:28.850;487
2024-05-15T22:03:29.337;491
2024-05-15T22:03:29.828;492
2024-05-15T22:03:30.320;492
2024-05-15T22:03:30.812;495
2024-05-15T22:03:31.307;496
2024-05-15T22:03:31.803;503
2024-05-15T22:03:32.306;501
2024-05-15T22:03:32.807;495
2024-05-15T22:03:33.302;501
2024-05-15T22:03:33.803;499
2024-05-15T22:03:34.302;498
2024-05-15T22:03:34.800;490
2024-05-15T22:03:35.290;492
2024-05-15T22:03:35.782;490
2024-05-15T22:03:36.272;494
2024-05-15T22:03:36.766;490
2024-05-15T22:03:37.256;485
2024-05-15T22:03:37.741;482
2024-05-15T22:03:38.223;485
2024-05-15T22:03:38.708;486
2024-05-15T22:03:39.194;492
2024-05-15T22:03:39.686;498
2024-05-15T22:03:40.184;498
2024-05-15T22:03:40.682;498
2024-05-15T22:03:41.180;500
2024-05-15T22:03:41.680;502
2024-05-15T22:03:42.182;508
2024-05-15T22:03:42.690;511
2024-05-15T22:03:43.201;504
2024-05-15T22:03:43.705;503
2024-05-15T22:03:44.208;504
2024-05-15T22:03:44.712;504
2024-05-15T22:03:45.216;505
2024-05-15T22:03:45.721;499
2024-05-15T22:03:46.220;497
2024-05-15T22:03:46.717;498
2024-05-15T22:03:47.215;499
2024-05-15T22:03:47.714;501
2024-05-15T22:03:48.215;499
2024-05-15T22:03:48.714;497
2024-05-15T22:03:49.211;497
2024-05-15T22:03:49.708;501
2024-05-15T22:03:50.209;505
2024-05-15T22:03:50.714;510
2024-05-15T22:03:51.224;510
2024-05-15T22:03:51.734;509
2024-05-15T22:03:52.243;509
2024-05-15T22:03:52.752;513
2024-05-15T22:03:53.265;518
2024-05-15T22:03:53.783;521
2024-05-15T22:03:54.304;513
2024-05-15T22:03:54.817;511
2024-05-15T22:03:55.328;509
2024-05-15T22:03:55.837;509
2024-05-15T22:03:56.346;509
2024-05-15T22:03:56.855;511
2024-05-15T22:03:57.366;506
2024-05-15T22:03:57.872;502
2024-05-15T22:03:58.374;504
2024-05-15T22:03:58.878;504
2024-05-15T22:03:59.382;505
2024-05-15T22:03:59.887;507
2024-05-15T22:04:00.394;504
