Phone timestamp;RR-interval [ms]
2024-05-22T19:49:51.440;733
2024-05-22T19:49:52.173;721
2024-05-22T19:49:52.894;699
2024-05-22T19:49:53.593;683
2024-05-22T19:49:54.276;671
2024-05-22T19:49:54.947;646
2024-05-22T19:49:55.593;638
2024-05-22T19:49:56.231;628
2024-05-22T19:49:56.859;626
2024-05-22T19:49:57.485;612
2024-05-22T19:49:58.097;594
2024-05-22T19:49:58.691;589
2024-05-22T19:49:59.280;601
2024-05-22T19:49:59.881;615
2024-05-22T19:50:00.496;643
2024-05-22T19:50:01.139;676
2024-05-22T19:50:01.815;679
2024-05-22T19:50:02.494;685
2024-05-22T19:50:03.179;694
2024-05-22T19:50:03.873;696
2024-05-22T19:50:04.569;685
2024-05-22T19:50:05.254;657
2024-05-22T19:50:05.911;648
2024-05-22T19:50:06.559;640
2024-05-22T19:50:07.199;635
2024-05-22T19:50:07.834;629
2024-05-22T19:50:08.463;628
2024-05-22T19:50:09.091;631
2024-05-22T19:50:09.722;649
2024-05-22T19:50:10.371;691
2024-05-22T19:50:11.062;712
2024-05-22T19:50:11.774;732
2024-05-22T19:50:12.506;752
2024-05-22T19:50:13.258;767
2024-05-22T19:50:14.025;761
2024-05-22T19:50:14.786;731
2024-05-22T19:50:15.517;715
2024-05-22T19:50:16.232;710
2024-05-22T19:50:16.942;693
2024-05-22T19:50:17.635;679
2024-05-22T19:50:18.314;665
2024-05-22T19:50:18.979;658
2024-05-22T19:50:19.637;666
2024-05-22T19:50:20.303;684
2024-05-22T19:50:20.987;681
2024-05-22T19:50:21.668;727
2024-05-22T19:50:22.395;753
2024-05-22T19:50:23.148;785
2024-05-22T19:50:23.933;776
2024-05-22T19:50:24.709;759
2024-05-22T19:50:25.468;747
2024-05-22T19:50:26.215;726
2024-05-22T19:50:26.941;696
2024-05-22T19:50:27.637;664
2024-05-22T19:50:28.301;653
2024-05-22T19:50:28.954;649
2024-05-22T19:50:29.603;653
2024-05-22T19:50:30.256;665
2024-05-22T19:50:30.921;669
2024-05-22T19:50:31.590;689
2024-05-22T19:50:32.279;715
2024-05-22T19:50:32.994;755
2024-05-22T19:50:33.749;762
2024-05-22T19:50:34.511;738
2024-05-22T19:50:35.249;733
2024-05-22T19:50:35.982;722
2024-05-22T19:50:36.704;704
2024-05-22T19:50:37.408;681
2024-05-22T19:50:38.089;643
2024-05-22T19:50:38.732;631
2024-05-22T19:50:39.363;624
2024-05-22T19:50:39.987;622
2024-05-22T19:50:40.609;643
2024-05-22T19:50:41.252;679
2024-05-22T19:50:41.931;700
2024-05-22T19:50:42.631;705
2024-05-22T19:50:43.336;720
2024-05-22T19:50:44.056;738
2024-05-22T19:50:44.794;741
2024-05-22T19:50:45.535;724
2024-05-22T19:50:46.259;708
2024-05-22T19:50:46.967;691
2024-05-22T19:50:47.658;679
2024-05-22T19:50:48.337;672
2024-05-22T19:50:49.009;649
2024-05-22T19:50:49.658;639
2024-05-22T19:50:50.297;627
2024-05-22T19:50:50.924;625
2024-05-22T19:50:51.549;636
2024-05-22T19:50:52.185;637
2024-05-22T19:50:52.822;633
2024-05-22T19:50:53.455;649
2024-05-22T19:50:54.104;674
2024-05-22T19:50:54.778;710
2024-05-22T19:50:55.488;699
2024-05-22T19:50:56.187;713
2024-05-22T19:50:56.900;710
2024-05-22T19:50:57.610;718
2024-05-22T19:50:58.328;705
2024-05-22T19:50:59.033;682
2024-05-22T19:50:59.715;675
2024-05-22T19:51:00.390;670
2024-05-22T19:51:01.060;666
2024-05-22T19:51:01.726;646
2024-05-22T19:51:02.372;635
2024-05-22T19:51:03.007;630
2024-05-22T19:51:03.637;632
2024-05-22T19:51:04.269;637
2024-05-22T19:51:04.906;631
2024-05-22T19:51:05.537;633
2024-05-22T19:51:06.170;646
2024-05-22T19:51:06.816;661
2024-05-22T19:51:07.477;703
2024-05-22T19:51:08.180;729
2024-05-22T19:51:08.909;715
2024-05-22T19:51:09.624;715
2024-05-22T19:51:10.339;708
2024-05-22T19:51:11.047;702
2024-05-22T19:51:11.749;672
2024-05-22T19:51:12.421;655
2024-05-22T19:51:13.076;645
2024-05-22T19:51:13.721;639
2024-05-22T19:51:14.360;633
2024-05-22T19:51:14.993;617
2024-05-22T19:51:15.610;623
2024-05-22T19:51:16.233;626
2024-05-22T19:51:16.859;653
2024-05-22T19:51:17.512;680
2024-05-22T19:51:18.192;681
2024-05-22T19:51:18.873;685
2024-05-22T19:51:19.558;691
2024-05-22T19:51:20.249;698
2024-05-22T19:51:20.947;712
2024-05-22T19:51:21.659;688
2024-05-22T19:51:22.347;676
2024-05-22T19:51:23.023;668
