Phone timestamp;RR-interval [ms]
2024-05-24T23:19:11.434;797
2024-05-24T23:19:12.231;835
2024-05-24T23:19:13.066;823
2024-05-24T23:19:13.889;850
2024-05-24T23:19:14.739;854
2024-05-24T23:19:15.593;887
2024-05-24T23:19:16.480;856
2024-05-24T23:19:17.336;861
2024-05-24T23:19:18.197;878
2024-05-24T23:19:19.075;868
2024-05-24T23:19:19.943;815
2024-05-24T23:19:20.758;801
2024-05-24T23:19:21.559;785
2024-05-24T23:19:22.344;792
2024-05-24T23:19:23.136;769
2024-05-24T23:19:23.905;741
2024-05-24T23:19:24.646;740
2024-05-24T23:19:25.386;758
2024-05-24T23:19:26.144;774
2024-05-24T23:19:26.918;770
2024-05-24T23:19:27.688;780
2024-05-24T23:19:28.468;813
2024-05-24T23:19:29.281;809
2024-05-24T23:19:30.090;752
2024-05-24T23:19:30.842;696
2024-05-24T23:19:31.538;679
2024-05-24T23:19:32.217;695
2024-05-24T23:19:32.912;721
2024-05-24T23:19:33.633;766
2024-05-24T23:19:34.399;810
2024-05-24T23:19:35.209;823
2024-05-24T23:19:36.032;854
2024-05-24T23:19:36.886;888
2024-05-24T23:19:37.774;888
2024-05-24T23:19:38.662;847
2024-05-24T23:19:39.509;831
2024-05-24T23:19:40.340;816
2024-05-24T23:19:41.156;774
2024-05-24T23:19:41.930;765
2024-05-24T23:19:42.695;744
2024-05-24T23:19:43.439;763
2024-05-24T23:19:44.202;812
2024-05-24T23:19:45.014;875
2024-05-24T23:19:45.889;877
2024-05-24T23:19:46.766;941
2024-05-24T23:19:47.707;959
2024-05-24T23:19:48.666;948
2024-05-24T23:19:49.614;895
2024-05-24T23:19:50.509;867
2024-05-24T23:19:51.376;847
2024-05-24T23:19:52.223;815
2024-05-24T23:19:53.038;797
2024-05-24T23:19:53.835;811
2024-05-24T23:19:54.646;851
2024-05-24T23:19:55.497;854
2024-05-24T23:19:56.351;871
2024-05-24T23:19:57.222;938
2024-05-24T23:19:58.160;986
2024-05-24T23:19:59.146;961
2024-05-24T23:20:00.107;932
2024-05-24T23:20:01.039;907
2024-05-24T23:20:01.946;868
2024-05-24T23:20:02.814;818
2024-05-24T23:20:03.632;811
2024-05-24T23:20:04.443;826
2024-05-24T23:20:05.269;826
2024-05-24T23:20:06.095;835
2024-05-24T23:20:06.930;857
2024-05-24T23:20:07.787;900
2024-05-24T23:20:08.687;893
2024-05-24T23:20:09.580;933
2024-05-24T23:20:10.513;945
2024-05-24T23:20:11.458;926
2024-05-24T23:20:12.384;904
2024-05-24T23:20:13.288;897
2024-05-24T23:20:14.185;878
2024-05-24T23:20:15.063;842
2024-05-24T23:20:15.905;823
2024-05-24T23:20:16.728;824
2024-05-24T23:20:17.552;823
2024-05-24T23:20:18.375;811
2024-05-24T23:20:19.186;809
2024-05-24T23:20:19.995;839
2024-05-24T23:20:20.834;862
2024-05-24T23:20:21.696;862
2024-05-24T23:20:22.558;862
2024-05-24T23:20:23.420;854
2024-05-24T23:20:24.274;842
2024-05-24T23:20:25.116;785
2024-05-24T23:20:25.901;781
2024-05-24T23:20:26.682;797
2024-05-24T23:20:27.479;813
2024-05-24T23:20:28.292;793
2024-05-24T23:20:29.085;822
2024-05-24T23:20:29.907;858
2024-05-24T23:20:30.765;880
2024-05-24T23:20:31.645;885
2024-05-24T23:20:32.530;899
2024-05-24T23:20:33.429;898
2024-05-24T23:20:34.327;870
2024-05-24T23:20:35.197;850
2024-05-24T23:20:36.047;846
2024-05-24T23:20:36.893;822
2024-05-24T23:20:37.715;832
2024-05-24T23:20:38.547;844
2024-05-24T23:20:39.391;868
2024-05-24T23:20:40.259;865
2024-05-24T23:20:41.124;882
2024-05-24T23:20:42.006;896
2024-05-24T23:20:42.902;895
2024-05-24T23:20:43.797;877
2024-05-24T23:20:44.674;865
2024-05-24T23:20:45.539;858
2024-05-24T23:20:46.397;816
2024-05-24T23:20:47.213;805
2024-05-24T23:20:48.018;810
2024-05-24T23:20:48.828;819
2024-05-24T23:20:49.647;813
2024-05-24T23:20:50.460;815
2024-05-24T23:20:51.275;854
