Phone timestamp;RR-interval [ms]
2024-05-03T17:23:47.194;720
2024-05-03T17:23:47.914;726
2024-05-03T17:23:48.640;685
2024-05-03T17:23:49.325;652
2024-05-03T17:23:49.977;1328
2024-05-03T17:23:51.305;666
2024-05-03T17:23:51.971;646
2024-05-03T17:23:52.617;617
2024-05-03T17:23:53.234;602
2024-05-03T17:23:53.836;615
2024-05-03T17:23:54.451;634
2024-05-03T17:23:55.085;674
2024-05-03T17:23:55.759;698
2024-05-03T17:23:56.457;674
2024-05-03T17:23:57.131;636
2024-05-03T17:23:57.767;643
2024-05-03T17:23:58.410;647
2024-05-03T17:23:59.057;671
2024-05-03T17:23:59.728;685
2024-05-03T17:24:00.413;701
2024-05-03T17:24:01.114;659
2024-05-03T17:24:01.773;631
2024-05-03T17:24:02.404;624
2024-05-03T17:24:03.028;649
2024-05-03T17:24:03.677;698
2024-05-03T17:24:04.375;752
2024-05-03T17:24:05.127;774
2024-05-03T17:24:05.901;749
2024-05-03T17:24:06.650;680
2024-05-03T17:24:07.330;635
2024-05-03T17:24:07.965;612
2024-05-03T17:24:08.577;611
2024-05-03T17:24:09.188;643
2024-05-03T17:24:09.831;725
2024-05-03T17:24:10.556;815
2024-05-03T17:24:11.371;841
2024-05-03T17:24:12.212;817
2024-05-03T17:24:13.029;730
2024-05-03T17:24:13.759;663
2024-05-03T17:24:14.422;659
2024-05-03T17:24:15.081;668
2024-05-03T17:24:15.749;699
2024-05-03T17:24:16.448;714
2024-05-03T17:24:17.162;714
2024-05-03T17:24:17.876;691
2024-05-03T17:24:18.567;650
2024-05-03T17:24:19.217;633
2024-05-03T17:24:19.850;616
2024-05-03T17:24:20.466;629
2024-05-03T17:24:21.095;681
2024-05-03T17:24:21.776;769
2024-05-03T17:24:22.545;803
2024-05-03T17:24:23.348;792
2024-05-03T17:24:24.140;744
2024-05-03T17:24:24.884;709
2024-05-03T17:24:25.593;654
2024-05-03T17:24:26.247;625
2024-05-03T17:24:26.872;608
2024-05-03T17:24:27.480;612
2024-05-03T17:24:28.092;633
2024-05-03T17:24:28.725;672
2024-05-03T17:24:29.397;731
2024-05-03T17:24:30.128;722
2024-05-03T17:24:30.850;680
2024-05-03T17:24:31.530;664
2024-05-03T17:24:32.194;663
2024-05-03T17:24:32.857;666
2024-05-03T17:24:33.523;675
2024-05-03T17:24:34.198;684
2024-05-03T17:24:34.882;672
2024-05-03T17:24:35.554;635
2024-05-03T17:24:36.189;614
2024-05-03T17:24:36.803;601
2024-05-03T17:24:37.404;613
2024-05-03T17:24:38.017;632
2024-05-03T17:24:38.649;669
2024-05-03T17:24:39.318;701
2024-05-03T17:24:40.019;699
2024-05-03T17:24:40.718;681
2024-05-03T17:24:41.399;656
2024-05-03T17:24:42.055;639
2024-05-03T17:24:42.694;635
2024-05-03T17:24:43.329;666
2024-05-03T17:24:43.995;703
2024-05-03T17:24:44.698;732
2024-05-03T17:24:45.430;763
2024-05-03T17:24:46.193;762
2024-05-03T17:24:46.955;708
