Phone timestamp;RR-interval [ms]
2024-05-24T23:16:28.413;767
2024-05-24T23:16:29.180;755
2024-05-24T23:16:29.935;738
2024-05-24T23:16:30.673;725
2024-05-24T23:16:31.398;697
2024-05-24T23:16:32.095;711
2024-05-24T23:16:32.806;485
2024-05-24T23:16:33.291;637
2024-05-24T23:16:33.928;937
2024-05-24T23:16:34.865;2028
2024-05-24T23:16:36.893;680
2024-05-24T23:16:37.573;704
2024-05-24T23:16:38.277;703
2024-05-24T23:16:38.980;719
2024-05-24T23:16:39.699;748
2024-05-24T23:16:40.447;748
2024-05-24T23:16:41.195;730
2024-05-24T23:16:41.925;720
2024-05-24T23:16:42.645;715
2024-05-24T23:16:43.360;732
2024-05-24T23:16:44.092;742
2024-05-24T23:16:44.834;738
2024-05-24T23:16:45.572;718
2024-05-24T23:16:46.290;713
2024-05-24T23:16:47.003;698
2024-05-24T23:16:47.701;685
2024-05-24T23:16:48.386;664
2024-05-24T23:16:49.050;660
2024-05-24T23:16:49.710;655
2024-05-24T23:16:50.365;659
2024-05-24T23:16:51.024;661
2024-05-24T23:16:51.685;657
2024-05-24T23:16:52.342;662
2024-05-24T23:16:53.004;674
2024-05-24T23:16:53.678;675
2024-05-24T23:16:54.353;655
2024-05-24T23:16:55.008;640
2024-05-24T23:16:55.648;643
2024-05-24T23:16:56.291;668
2024-05-24T23:16:56.959;689
2024-05-24T23:16:57.648;724
2024-05-24T23:16:58.372;716
2024-05-24T23:16:59.088;693
2024-05-24T23:16:59.781;692
2024-05-24T23:17:00.473;688
2024-05-24T23:17:01.161;696
2024-05-24T23:17:01.857;713
2024-05-24T23:17:02.570;710
2024-05-24T23:17:03.280;695
2024-05-24T23:17:03.975;676
2024-05-24T23:17:04.651;677
2024-05-24T23:17:05.328;701
2024-05-24T23:17:06.029;727
2024-05-24T23:17:06.756;728
2024-05-24T23:17:07.484;772
2024-05-24T23:17:08.256;831
2024-05-24T23:17:09.087;859
2024-05-24T23:17:09.946;813
2024-05-24T23:17:10.759;803
2024-05-24T23:17:11.562;783
2024-05-24T23:17:12.345;747
2024-05-24T23:17:13.092;710
2024-05-24T23:17:13.802;694
2024-05-24T23:17:14.496;690
2024-05-24T23:17:15.186;686
2024-05-24T23:17:15.872;681
2024-05-24T23:17:16.553;689
2024-05-24T23:17:17.242;727
2024-05-24T23:17:17.969;778
2024-05-24T23:17:18.747;811
2024-05-24T23:17:19.558;900
2024-05-24T23:17:20.458;916
2024-05-24T23:17:21.374;852
2024-05-24T23:17:22.226;834
2024-05-24T23:17:23.060;799
2024-05-24T23:17:23.859;739
2024-05-24T23:17:24.598;722
2024-05-24T23:17:25.320;717
2024-05-24T23:17:26.037;706
2024-05-24T23:17:26.743;699
2024-05-24T23:17:27.442;726
2024-05-24T23:17:28.168;762
2024-05-24T23:17:28.930;780
2024-05-24T23:17:29.710;910
2024-05-24T23:17:30.620;969
2024-05-24T23:17:31.589;931
2024-05-24T23:17:32.520;920
2024-05-24T23:17:33.440;897
2024-05-24T23:17:34.337;865
2024-05-24T23:17:35.202;808
2024-05-24T23:17:36.010;791
2024-05-24T23:17:36.801;797
2024-05-24T23:17:37.598;792
2024-05-24T23:17:38.390;771
2024-05-24T23:17:39.161;782
2024-05-24T23:17:39.943;803
2024-05-24T23:17:40.746;836
2024-05-24T23:17:41.582;821
2024-05-24T23:17:42.403;829
2024-05-24T23:17:43.232;823
2024-05-24T23:17:44.055;813
2024-05-24T23:17:44.868;787
2024-05-24T23:17:45.655;804
2024-05-24T23:17:46.459;813
2024-05-24T23:17:47.272;836
2024-05-24T23:17:48.108;789
2024-05-24T23:17:48.897;762
2024-05-24T23:17:49.659;742
2024-05-24T23:17:50.401;719
2024-05-24T23:17:51.120;685
2024-05-24T23:17:51.805;655
2024-05-24T23:17:52.460;652
2024-05-24T23:17:53.112;675
2024-05-24T23:17:53.787;713
2024-05-24T23:17:54.500;787
2024-05-24T23:17:55.287;842
2024-05-24T23:17:56.129;840
2024-05-24T23:17:56.969;843
2024-05-24T23:17:57.812;815
2024-05-24T23:17:58.627;790
2024-05-24T23:17:59.417;752
2024-05-24T23:18:00.169;747
2024-05-24T23:18:00.916;744
2024-05-24T23:18:01.660;767
2024-05-24T23:18:02.427;752
2024-05-24T23:18:03.179;805
2024-05-24T23:18:03.984;851
2024-05-24T23:18:04.835;873
2024-05-24T23:18:05.708;833
2024-05-24T23:18:06.541;838
2024-05-24T23:18:07.379;838
2024-05-24T23:18:08.217;802
2024-05-24T23:18:09.019;771
2024-05-24T23:18:09.790;762
2024-05-24T23:18:10.552;785
2024-05-24T23:18:11.337;780
2024-05-24T23:18:12.117;779
2024-05-24T23:18:12.896;807
2024-05-24T23:18:13.703;821
2024-05-24T23:18:14.524;837
2024-05-24T23:18:15.361;789
2024-05-24T23:18:16.150;787
2024-05-24T23:18:16.937;807
2024-05-24T23:18:17.744;824
2024-05-24T23:18:18.568;789
2024-05-24T23:18:19.357;781
2024-05-24T23:18:20.138;784
2024-05-24T23:18:20.922;813
2024-05-24T23:18:21.735;839
2024-05-24T23:18:22.574;809
2024-05-24T23:18:23.383;816
2024-05-24T23:18:24.199;841
2024-05-24T23:18:25.040;834
2024-05-24T23:18:25.874;799
2024-05-24T23:18:26.673;799
2024-05-24T23:18:27.472;812
