Phone timestamp;RR-interval [ms]
2024-05-23T22:29:44.743;754
2024-05-23T22:29:45.497;785
2024-05-23T22:29:46.282;865
2024-05-23T22:29:47.147;811
2024-05-23T22:29:47.958;779
2024-05-23T22:29:48.737;792
2024-05-23T22:29:49.529;749
2024-05-23T22:29:50.278;700
2024-05-23T22:29:50.978;672
2024-05-23T22:29:51.650;667
2024-05-23T22:29:52.317;680
2024-05-23T22:29:52.997;705
2024-05-23T22:29:53.702;718
2024-05-23T22:29:54.420;681
2024-05-23T22:29:55.101;735
2024-05-23T22:29:55.836;781
2024-05-23T22:29:56.617;872
2024-05-23T22:29:57.489;911
2024-05-23T22:29:58.400;896
2024-05-23T22:29:59.296;890
2024-05-23T22:30:00.186;885
2024-05-23T22:30:01.071;879
2024-05-23T22:30:01.950;842
2024-05-23T22:30:02.792;826
2024-05-23T22:30:03.618;832
2024-05-23T22:30:04.450;810
2024-05-23T22:30:05.260;791
2024-05-23T22:30:06.051;813
2024-05-23T22:30:06.864;832
2024-05-23T22:30:07.696;810
2024-05-23T22:30:08.506;847
2024-05-23T22:30:09.353;891
2024-05-23T22:30:10.244;891
2024-05-23T22:30:11.135;853
2024-05-23T22:30:11.988;856
2024-05-23T22:30:12.844;846
2024-05-23T22:30:13.690;821
2024-05-23T22:30:14.511;798
2024-05-23T22:30:15.309;826
2024-05-23T22:30:16.135;869
2024-05-23T22:30:17.004;836
2024-05-23T22:30:17.840;843
2024-05-23T22:30:18.683;862
2024-05-23T22:30:19.545;825
2024-05-23T22:30:20.370;788
2024-05-23T22:30:21.158;757
2024-05-23T22:30:21.915;722
2024-05-23T22:30:22.637;706
2024-05-23T22:30:23.343;720
2024-05-23T22:30:24.063;818
2024-05-23T22:30:24.881;891
2024-05-23T22:30:25.772;859
2024-05-23T22:30:26.631;895
2024-05-23T22:30:27.526;896
2024-05-23T22:30:28.422;846
2024-05-23T22:30:29.268;828
2024-05-23T22:30:30.096;792
2024-05-23T22:30:30.888;743
2024-05-23T22:30:31.631;694
2024-05-23T22:30:32.325;693
2024-05-23T22:30:33.018;699
2024-05-23T22:30:33.717;708
2024-05-23T22:30:34.425;701
2024-05-23T22:30:35.126;768
2024-05-23T22:30:35.894;885
2024-05-23T22:30:36.779;940
2024-05-23T22:30:37.719;886
2024-05-23T22:30:38.605;894
2024-05-23T22:30:39.499;876
2024-05-23T22:30:40.375;821
2024-05-23T22:30:41.196;802
2024-05-23T22:30:41.998;775
2024-05-23T22:30:42.773;731
2024-05-23T22:30:43.504;703
2024-05-23T22:30:44.207;705
2024-05-23T22:30:44.912;734
2024-05-23T22:30:45.646;742
2024-05-23T22:30:46.388;746
2024-05-23T22:30:47.134;793
2024-05-23T22:30:47.927;842
2024-05-23T22:30:48.769;815
2024-05-23T22:30:49.584;853
2024-05-23T22:30:50.437;876
2024-05-23T22:30:51.313;844
2024-05-23T22:30:52.157;808
2024-05-23T22:30:52.965;810
2024-05-23T22:30:53.775;811
2024-05-23T22:30:54.586;804
2024-05-23T22:30:55.390;807
2024-05-23T22:30:56.197;822
2024-05-23T22:30:57.019;843
2024-05-23T22:30:57.862;849
2024-05-23T22:30:58.711;858
2024-05-23T22:30:59.569;890
2024-05-23T22:31:00.459;865
2024-05-23T22:31:01.324;841
2024-05-23T22:31:02.165;814
2024-05-23T22:31:02.979;792
2024-05-23T22:31:03.771;751
2024-05-23T22:31:04.522;752
2024-05-23T22:31:05.274;744
2024-05-23T22:31:06.018;714
2024-05-23T22:31:06.732;676
2024-05-23T22:31:07.408;664
2024-05-23T22:31:08.072;691
2024-05-23T22:31:08.763;719
2024-05-23T22:31:09.482;753
2024-05-23T22:31:10.235;740
2024-05-23T22:31:10.975;693
2024-05-23T22:31:11.668;718
2024-05-23T22:31:12.386;726
2024-05-23T22:31:13.112;741
2024-05-23T22:31:13.853;727
2024-05-23T22:31:14.580;782
2024-05-23T22:31:15.362;817
2024-05-23T22:31:16.179;830
2024-05-23T22:31:17.009;820
2024-05-23T22:31:17.829;861
